Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Cheikhou Kouyaté,SEN,MF,Crystal Palace,Premier League,31,1989,21.9,0,8,0,0,0.36,0,0,,19.2,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Mateo Kovačić,CRO,MF,Chelsea,Premier League,27,1994,17.3,2,22,6,27.3,1.27,0.35,0.09,0.33,19.4,1,0,0,1.8,1.8,0.08,0.2,0.2
Viktor Kovalenko,UKR,MF,Spezia,Serie A,25,1996,14.7,1,8,2,25,0.54,0.14,0.13,0.5,23,1,0,0,0.3,0.3,0.03,0.7,0.7
Emil Krafth,SWE,DF,Newcastle Utd,Premier League,26,1994,18.2,0,6,1,16.7,0.33,0.06,0,0,19.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Alex Král,CZE,MF,West Ham,Premier League,23,1998,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Andrej Kramarić,CRO,FW,Hoffenheim,Bundesliga,30,1991,30.1,6,93,35,37.6,3.09,1.16,0.06,0.17,15.3,6,0,0,11.5,11.5,0.13,-5.5,-5.5
Christoph Kramer,GER,MF,M'Gladbach,Bundesliga,30,1991,8.3,0,3,1,33.3,0.36,0.12,0,0,14.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Jean-Philippe Krasso,CIV,FW,Saint-Étienne,Ligue 1,24,1997,5,1,12,2,16.7,2.38,0.4,0.08,0.5,10.5,0,0,0,1.6,1.6,0.13,-0.6,-0.6
Julian Kristoffersen,NOR,FW,Salernitana,Serie A,24,1997,0.1,0,1,0,0,12.86,0,0,,11,0,0,0,0,0,0.05,0,0
Toni Kroos,GER,MF,Real Madrid,La Liga,31,1990,23.4,1,46,12,26.1,1.97,0.51,0.02,0.08,23.5,4,0,0,2,2,0.04,-1,-1
Florian Krüger,GER,FW,Arminia,Bundesliga,22,1999,12.5,1,18,5,27.8,1.43,0.4,0.06,0.2,18.1,1,0,0,1.4,1.4,0.08,-0.4,-0.4
Tim Krul,NED,GK,Norwich City,Premier League,33,1988,29,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Rade Krunić,BIH,MF,Milan,Serie A,27,1993,15.7,0,10,2,20,0.64,0.13,0,0,15.1,0,0,0,0.9,0.9,0.09,-0.9,-0.9
Max Kruse,GER,FW,Wolfsburg,Bundesliga,33,1988,12.5,7,19,9,47.4,1.52,0.72,0.26,0.56,17.1,0,2,2,5.1,3.6,0.19,1.9,1.4
Max Kruse,GER,FW,Union Berlin,Bundesliga,33,1988,14.1,5,27,8,29.6,1.91,0.57,0.07,0.25,19.5,3,3,3,4.9,2.6,0.1,0.1,-0.6
Lukas Kübler,GER,DF,Freiburg,Bundesliga,28,1992,25.9,2,13,6,46.2,0.5,0.23,0.15,0.33,15.5,0,0,0,1.2,1.2,0.09,0.8,0.8
Takefusa Kubo,JPN,FW,Mallorca,La Liga,20,2001,17.8,1,49,9,18.4,2.75,0.5,0.02,0.11,19.8,3,0,0,3.1,3.1,0.06,-2.1,-2.1
Juraj Kucka,SVK,MF,Watford,Premier League,34,1987,21.3,1,46,11,23.9,2.16,0.52,0.02,0.09,19.7,3,0,0,3.1,3.1,0.07,-2.1,-2.1
Mykola Kukharevych,UKR,FW,Troyes,Ligue 1,20,2001,0.2,0,1,0,0,6,0,0,,7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Dejan Kulusevski,SWE,MF,Tottenham,Premier League,21,2000,14,5,26,9,34.6,1.86,0.64,0.19,0.56,17.1,0,0,0,3.4,3.4,0.13,1.6,1.6
Dejan Kulusevski,SWE,FW,Juventus,Serie A,21,2000,8.6,1,18,6,33.3,2.1,0.7,0.06,0.17,14.9,0,0,0,1.9,1.9,0.11,-0.9,-0.9
Marash Kumbulla,ALB,DF,Roma,Serie A,21,2000,11.4,0,7,3,42.9,0.61,0.26,0,0,6.3,0,0,0,0.8,0.8,0.11,-0.8,-0.8
Fabian Kunze,GER,MF,Arminia,Bundesliga,23,1998,14,0,11,1,9.1,0.79,0.07,0,0,25,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Enock Kwateng,FRA,DF,Bordeaux,Ligue 1,24,1997,22.2,1,7,3,42.9,0.31,0.13,0.14,0.33,15.4,0,0,0,0.4,0.4,0.06,0.6,0.6
Grejohn Kyei,FRA,FW,Clermont Foot,Ligue 1,25,1995,4.4,0,11,3,27.3,2.5,0.68,0,0,9.4,0,0,0,1.6,1.6,0.14,-1.6,-1.6
Giorgos Kyriakopoulos,GRE,DF,Sassuolo,Serie A,25,1996,21.9,0,30,10,33.3,1.37,0.46,0,0,23,0,0,0,0.9,0.9,0.03,-0.9,-0.9
Andrea La Mantia,ITA,FW,Empoli,Serie A,30,1991,5.4,2,17,3,17.6,3.14,0.55,0.12,0.67,9.8,0,0,0,1.9,1.9,0.11,0.1,0.1
Gaëtan Laborde,FRA,FW,Rennes,Ligue 1,27,1994,30.3,12,83,32,38.6,2.74,1.06,0.12,0.31,11.8,0,2,2,15.3,13.7,0.17,-3.3,-3.7
Gaëtan Laborde,FRA,FW,Montpellier,Ligue 1,27,1994,3.8,3,13,5,38.5,3.43,1.32,0.23,0.6,15.7,0,0,0,1.8,1.8,0.14,1.2,1.2
Alexandre Lacazette,FRA,FW,Arsenal,Premier League,30,1991,19.8,4,43,12,27.9,2.17,0.61,0.05,0.17,14.8,1,2,3,7.9,5.6,0.13,-3.9,-3.6
Tom Lacoux,FRA,DF,Bordeaux,Ligue 1,19,2002,10.1,0,2,0,0,0.2,0,0,,29.3,0,0,0,0,0,0.01,0,0
Lenny Lacroix,FRA,DF,Metz,Ligue 1,18,2003,2.2,0,2,0,0,0.9,0,0,,8.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Maxence Lacroix,FRA,DF,Wolfsburg,Bundesliga,21,2000,27.7,0,18,3,16.7,0.65,0.11,0,0,12.7,0,0,0,1.2,1.2,0.06,-1.2,-1.2
Alban Lafont,FRA,GK,Nantes,Ligue 1,22,1999,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Víctor Laguardia,ESP,DF,Alavés,La Liga,31,1989,33.8,3,14,5,35.7,0.41,0.15,0.21,0.6,8.6,0,0,0,1.9,1.9,0.14,1.1,1.1
Konrad Laimer,AUT,MF,RB Leipzig,Bundesliga,24,1997,13.8,4,16,7,43.8,1.16,0.51,0.25,0.57,18.1,0,0,0,2.3,2.3,0.15,1.7,1.7
Stefan Lainer,AUT,DF,M'Gladbach,Bundesliga,28,1992,16.3,1,12,2,16.7,0.73,0.12,0.08,0.5,14.3,0,0,0,0.6,0.6,0.05,0.4,0.4
Diego Lainez,MEX,FW,Betis,La Liga,21,2000,1.6,0,1,1,100,0.64,0.64,0,0,17.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Adam Lallana,ENG,MF,Brighton,Premier League,33,1988,17.3,0,20,4,20,1.15,0.23,0,0,18.8,0,0,0,1.2,1.2,0.06,-1.2,-1.2
Vassilis Lambropoulos,GRE,DF,Bochum,Bundesliga,31,1990,13,0,4,1,25,0.31,0.08,0,0,11.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Érik Lamela,ARG,FW,Sevilla,La Liga,29,1992,11.3,5,22,12,54.5,1.95,1.06,0.23,0.42,15.7,0,0,0,2.7,2.7,0.12,2.3,2.3
Mohamed Lamine Bayo,GUI,FW,Clermont Foot,Ligue 1,23,1998,26.8,14,62,26,41.9,2.31,0.97,0.19,0.46,12.5,0,2,3,14,11.6,0.19,0,0.4
Didier Lamkel Zé,CMR,FW,Metz,Ligue 1,24,1996,6.7,3,14,7,50,2.08,1.04,0.21,0.43,12.1,0,0,0,2.2,2.2,0.16,0.8,0.8
Sam Lammers,NED,FW,Atalanta,Serie A,24,1997,0.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Sam Lammers,NED,FW,Eint Frankfurt,Bundesliga,24,1997,5.7,1,12,4,33.3,2.09,0.7,0.08,0.25,12.5,0,0,0,1.2,1.2,0.1,-0.2,-0.2
Tariq Lamptey,GHA,DF,Brighton,Premier League,20,2000,17.3,0,19,4,21.1,1.1,0.23,0,0,19.5,0,0,0,0.8,0.8,0.04,-0.8,-0.8
Manuel Lanzini,ARG,MF,West Ham,Premier League,28,1993,19.8,5,13,4,30.8,0.66,0.2,0.15,0.5,21.6,1,3,3,3.5,1.2,0.09,1.5,0.8
Aymeric Laporte,ESP,DF,Manchester City,Premier League,27,1994,31.4,4,35,7,20,1.11,0.22,0.11,0.57,10.7,0,0,0,4.3,4.3,0.12,-0.3,-0.3
Julien Laporte,FRA,DF,Lorient,Ligue 1,27,1993,32.1,2,17,3,17.6,0.53,0.09,0.12,0.67,12.9,0,0,0,1.3,1.3,0.08,0.7,0.7
Yasser Larouci,ALG,DF,Troyes,Ligue 1,20,2001,3.8,0,3,1,33.3,0.79,0.26,0,0,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Kevin Lasagna,ITA,FW,Hellas Verona,Serie A,28,1992,13.2,2,41,16,39,3.12,1.22,0.05,0.13,16.1,0,0,0,3.5,3.5,0.09,-1.5,-1.5
Jamaal Lascelles,ENG,DF,Newcastle Utd,Premier League,27,1993,22.9,1,16,3,18.8,0.7,0.13,0.06,0.33,8.4,0,0,0,1.1,1.1,0.07,-0.1,-0.1
Bryan Lasme,FRA,FW,Arminia,Bundesliga,22,1998,9.7,2,14,7,50,1.44,0.72,0.14,0.29,14.5,0,0,0,0.8,0.8,0.06,1.2,1.2
Paul Lasne,FRA,MF,Brest,Ligue 1,32,1989,9.4,0,8,1,12.5,0.85,0.11,0,0,21.5,1,0,0,0.4,0.4,0.05,-0.4,-0.4
Latasa,ESP,FW,Real Madrid,La Liga,20,2001,0.1,0,1,0,0,10,0,0,,7,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Toni Lato,ESP,DF,Valencia,La Liga,23,1997,6.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Armand Lauriente,FRA,FW,Lorient,Ligue 1,22,1998,27.5,6,85,37,43.5,3.09,1.34,0.06,0.14,20.6,22,1,1,7.4,6.6,0.08,-1.4,-1.6
Darko Lazović,SRB,DF,Hellas Verona,Serie A,30,1990,30.7,1,46,10,21.7,1.5,0.33,0.02,0.1,17.4,1,0,0,3.6,3.6,0.08,-2.6,-2.6
Manuel Lazzari,ITA,DF,Lazio,Serie A,27,1993,18.5,3,12,6,50,0.65,0.32,0.25,0.5,19.8,0,0,0,0.9,0.9,0.08,2.1,2.1
Théo Le Bris,FRA,MF,Lorient,Ligue 1,18,2002,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Jérémy Le Douaron,FRA,FW,Brest,Ligue 1,23,1998,16.1,5,37,16,43.2,2.3,1,0.14,0.31,13.7,0,0,0,4.1,4.1,0.12,0.9,0.9
Enzo Le Fée,FRA,MF,Lorient,Ligue 1,21,2000,24.4,2,33,9,27.3,1.35,0.37,0.06,0.22,23.2,5,0,0,2.1,2.1,0.06,-0.1,-0.1
Vincent Le Goff,FRA,DF,Lorient,Ligue 1,31,1989,34,1,26,4,15.4,0.76,0.12,0.04,0.25,17.2,0,0,0,1.4,1.4,0.06,-0.4,-0.4
Maxime Le Marchand,FRA,DF,Strasbourg,Ligue 1,31,1989,9.6,1,3,2,66.7,0.31,0.21,0.33,0.5,12,0,0,0,0.3,0.3,0.09,0.7,0.7
Robin Le Normand,FRA,DF,Real Sociedad,La Liga,24,1996,37,1,18,4,22.2,0.49,0.11,0.06,0.25,9.6,0,0,0,1.3,1.3,0.07,-0.3,-0.3
Patrick Leal,USA,MF,Venezia,Serie A,18,2003,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Rafael Leão,POR,FW,Milan,Serie A,22,1999,28.9,11,97,38,39.2,3.35,1.31,0.11,0.29,18.8,0,0,0,9.1,9.1,0.09,1.9,1.9
Jean-Louis Leca,FRA,GK,Lens,Ligue 1,35,1985,25.7,0,1,0,0,0.04,0,0,,8.1,0,0,0,0,0,0.03,0,0
Jeremías Ledesma,ARG,GK,Cádiz,La Liga,28,1993,38,0,1,1,100,0.03,0.03,0,0,11.2,0,0,0,0,0,0.02,0,0
Pierre Lees-Melou,FRA,MF,Norwich City,Premier League,28,1993,25.2,1,33,9,27.3,1.31,0.36,0.03,0.11,23.1,0,0,0,1.6,1.6,0.05,-0.6,-0.6
Wu Lei,CHN,FW,Espanyol,La Liga,29,1991,5.3,1,7,5,71.4,1.33,0.95,0.14,0.2,14.6,0,0,0,0.7,0.7,0.11,0.3,0.3
Maxim Leitsch,GER,DF,Bochum,Bundesliga,23,1998,17.1,1,5,1,20,0.29,0.06,0.2,1,13.2,0,0,0,1,1,0.19,0,0
Lucas Leiva,BRA,MF,Lazio,Serie A,34,1987,18.9,0,3,0,0,0.16,0,0,,21.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Florian Lejeune,FRA,DF,Alavés,La Liga,30,1991,30,0,22,2,9.1,0.73,0.07,0,0,20.4,6,0,0,1.6,1.6,0.07,-1.6,-1.6
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,28,1993,21.4,0,7,1,14.3,0.33,0.05,0,0,23.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,25,1995,16,4,29,8,27.6,1.81,0.5,0.14,0.5,18.3,1,0,0,3.4,3.4,0.12,0.6,0.6
Félix Lemaréchal,CIV,MF,Monaco,Ligue 1,17,2003,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Mario Lemina,GAB,MF,Nice,Ligue 1,27,1993,21.9,2,16,4,25,0.73,0.18,0.13,0.5,14.9,0,0,0,1.8,1.8,0.11,0.2,0.2
Fabien Lemoine,FRA,MF,Lorient,Ligue 1,34,1987,12.4,0,4,0,0,0.32,0,0,,19.2,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Tim Lemperle,GER,FW,Köln,Bundesliga,19,2002,1.7,2,7,3,42.9,4.23,1.81,0.29,0.67,10.1,0,0,0,1.3,1.3,0.19,0.7,0.7
Ruben Lendinez,ESP,DF,Valencia,La Liga,18,2003,1.5,0,1,0,0,0.66,0,0,,11,0,0,0,0,0,0.02,0,0
Clément Lenglet,FRA,DF,Barcelona,La Liga,26,1995,9.2,0,2,1,50,0.22,0.11,0,0,9.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Aaron Lennon,ENG,MF,Burnley,Premier League,34,1987,17.2,2,12,4,33.3,0.7,0.23,0.17,0.5,19.3,0,0,0,1.1,1.1,0.09,0.9,0.9
Bernd Leno,GER,GK,Arsenal,Premier League,29,1992,4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Christopher Lenz,GER,DF,Eint Frankfurt,Bundesliga,26,1994,7.4,0,5,0,0,0.68,0,0,,25.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Léo Leroy,FRA,MF,Montpellier,Ligue 1,21,2000,7,0,8,2,25,1.15,0.29,0,0,25,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Alexandre Letellier,FRA,GK,Paris S-G,Ligue 1,30,1990,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,32,1988,32.7,35,157,77,49,4.8,2.35,0.19,0.39,12.6,3,5,5,32.6,28.9,0.18,2.4,1.1
Jamie Leweling,GER,FW,Greuther Fürth,Bundesliga,20,2001,21.8,5,45,16,35.6,2.07,0.74,0.11,0.31,17.3,0,0,0,4.1,4.1,0.09,0.9,0.9
Jamal Lewis,NIR,DF,Newcastle Utd,Premier League,23,1998,2.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Luca Lezzerini,ITA,GK,Venezia,Serie A,26,1995,5.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Ben Lhassine Kone,CIV,MF,Torino,Serie A,21,2000,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Yanis Lhery,FRA,FW,Saint-Étienne,Ligue 1,18,2003,0.8,0,3,1,33.3,3.75,1.25,0,0,13.2,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Dimitri Liénard,FRA,DF,Strasbourg,Ligue 1,33,1988,22.7,2,24,3,12.5,1.06,0.13,0.08,0.67,21.2,5,0,0,1.5,1.5,0.06,0.5,0.5
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,25,1996,31.9,5,19,7,36.8,0.6,0.22,0.26,0.71,8.4,0,0,0,2.6,2.6,0.15,2.4,2.4
Matthijs de Ligt,NED,DF,Juventus,Serie A,21,1999,29.7,3,20,10,50,0.67,0.34,0.15,0.3,12.7,0,0,0,1.6,1.6,0.08,1.4,1.4
Isaac Lihadji,FRA,MF,Lille,Ligue 1,19,2002,2.6,1,3,2,66.7,1.13,0.76,0.33,0.5,17.2,0,0,0,0.9,0.9,0.32,0.1,0.1
Anderson Lima,BRA,MF,Lazio,Serie A,21,1999,0.7,0,1,0,0,1.38,0,0,,6.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Andreas Linde,SWE,GK,Greuther Fürth,Bundesliga,28,1993,12,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,27,1994,26.2,0,4,2,50,0.15,0.08,0,0,6.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Jesper Lindstrøm,DEN,FW,Eint Frankfurt,Bundesliga,21,2000,22,5,55,18,32.7,2.51,0.82,0.09,0.28,17.2,3,0,0,6.8,6.8,0.12,-1.8,-1.8
Karol Linetty,POL,MF,Torino,Serie A,26,1995,10,0,13,2,15.4,1.31,0.2,0,0,18.4,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Jesse Lingard,ENG,FW,Manchester Utd,Premier League,28,1992,4.1,2,8,6,75,1.96,1.47,0.25,0.33,17.7,0,0,0,0.7,0.7,0.08,1.3,1.3
Pol Lirola,ESP,DF,Marseille,Ligue 1,23,1997,19.7,1,13,2,15.4,0.66,0.1,0.08,0.5,20.1,0,0,0,1.5,1.5,0.11,-0.5,-0.5
Valentino Livramento,ENG,DF,Southampton,Premier League,18,2002,24.5,1,12,3,25,0.49,0.12,0.08,0.33,15.7,0,0,0,1.2,1.2,0.1,-0.2,-0.2
Dejan Ljubicic,AUT,MF,Köln,Bundesliga,23,1997,21.9,3,29,7,24.1,1.33,0.32,0.1,0.43,19.4,0,0,0,2.3,2.3,0.08,0.7,0.7
Javier Llabrés,ESP,FW,Mallorca,La Liga,18,2002,1.5,0,5,2,40,3.41,1.36,0,0,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Diego Llorente,ESP,DF,Leeds United,Premier League,27,1993,26,3,10,3,30,0.38,0.12,0.3,1,8.9,0,0,0,1.4,1.4,0.14,1.6,1.6
Marcos Llorente,ESP,DF,Atlético Madrid,La Liga,26,1995,27.2,0,16,2,12.5,0.59,0.07,0,0,20.6,0,0,0,0.8,0.8,0.05,-0.8,-0.8
Hugo Lloris,FRA,GK,Tottenham,Premier League,34,1986,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Giovani Lo Celso,ARG,MF,Tottenham,Premier League,25,1996,2.6,0,9,0,0,3.4,0,0,,18.5,1,0,0,0.7,0.7,0.08,-0.7,-0.7
Giovani Lo Celso,ARG,MF,Villarreal,La Liga,25,1996,11,1,19,6,31.6,1.72,0.54,0.05,0.17,17.2,1,0,0,1.3,1.3,0.07,-0.3,-0.3
Julen Lobete,ESP,FW,Real Sociedad,La Liga,20,2000,3.2,2,10,2,20,3.17,0.63,0.2,1,13.9,0,0,0,1.5,1.5,0.15,0.5,0.5
Stanislav Lobotka,SVK,MF,Napoli,Serie A,26,1994,18.7,1,2,1,50,0.11,0.05,0.5,1,24.1,0,0,0,0.1,0.1,0.03,0.9,0.9
Jürgen Locadia,NED,FW,Bochum,Bundesliga,27,1993,4.9,2,17,7,41.2,3.45,1.42,0.06,0.14,19.1,0,1,1,2,1.2,0.07,0,-0.2
Jürgen Locadia,NED,FW,Brighton,Premier League,27,1993,0.3,0,1,0,0,3.91,0,0,,20,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Manuel Locatelli,ITA,MF,Juventus,Serie A,23,1998,24,3,21,3,14.3,0.87,0.12,0.14,1,18.1,0,0,0,2.1,2.1,0.1,0.9,0.9
Banzouzi Locko,FRA,DF,Reims,Ligue 1,19,2002,11.2,1,7,2,28.6,0.62,0.18,0.14,0.5,24.9,0,0,0,0.2,0.2,0.03,0.8,0.8
Renan Lodi,BRA,DF,Atlético Madrid,La Liga,23,1998,13.1,2,10,4,40,0.76,0.3,0.2,0.5,17,0,0,0,0.7,0.7,0.07,1.3,1.3
Ruben Loftus-Cheek,ENG,MF,Chelsea,Premier League,25,1996,15.5,0,19,6,31.6,1.23,0.39,0,0,17.4,0,0,0,1.2,1.2,0.06,-1.2,-1.2
Kevin Long,IRL,DF,Burnley,Premier League,30,1990,4.6,0,4,0,0,0.88,0,0,,11.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Shane Long,IRL,FW,Southampton,Premier League,34,1987,3.4,1,9,5,55.6,2.63,1.46,0.11,0.2,10.7,0,0,0,1,1,0.11,0,0
Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,23,1997,16.3,1,15,2,13.3,0.92,0.12,0.07,0.5,23.9,1,0,0,1.2,1.2,0.08,-0.2,-0.2
Ademola Lookman,NGA,FW,Leicester City,Premier League,23,1997,16.1,6,27,12,44.4,1.67,0.74,0.22,0.5,13.9,0,0,0,5.1,5.1,0.19,0.9,0.9
Anthony Lopes,POR,GK,Lyon,Ligue 1,30,1990,33.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
David López,ESP,MF,Espanyol,La Liga,31,1989,8.3,0,5,4,80,0.61,0.48,0,0,12.2,0,0,0,0.5,0.5,0.1,-0.5,-0.5
Diego López,ESP,GK,Espanyol,La Liga,39,1981,35.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Javi López,ESP,DF,Alavés,La Liga,19,2002,5.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Maxime Lopez,FRA,MF,Sassuolo,Serie A,23,1997,32.6,2,16,6,37.5,0.49,0.18,0.13,0.33,21.6,0,0,0,1.3,1.3,0.08,0.7,0.7
Pau López,ESP,GK,Marseille,Ligue 1,26,1994,29,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Unai López,ESP,MF,Rayo Vallecano,La Liga,25,1995,12.9,0,19,7,36.8,1.47,0.54,0,0,23.4,4,0,0,1.2,1.2,0.06,-1.2,-1.2
Dion Lopy,SEN,MF,Reims,Ligue 1,19,2002,18.2,0,16,2,12.5,0.88,0.11,0,0,22.4,0,0,0,1,1,0.06,-1,-1
Samuel Loric,FRA,DF,Lorient,Ligue 1,21,2000,3,0,1,0,0,0.33,0,0,,19,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Anthony Losilla,FRA,MF,Bochum,Bundesliga,35,1986,32.6,2,33,9,27.3,1.01,0.28,0.06,0.22,18.7,0,0,0,1.6,1.6,0.05,0.4,0.4
Jonas Lössl,DEN,GK,Brentford,Premier League,32,1989,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Marcel Lotka,POL,GK,Hertha BSC,Bundesliga,20,2001,9.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Jordan Lotomba,SUI,DF,Nice,Ligue 1,22,1998,19.8,0,9,2,22.2,0.45,0.1,0,0,18.2,0,0,0,0.7,0.7,0.08,-0.7,-0.7
Johaneko Louisjean,FRA,DF,Bordeaux,Ligue 1,17,2004,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Imran Louza,MAR,MF,Watford,Premier League,22,1999,15.7,0,17,4,23.5,1.08,0.25,0,0,27.1,6,0,0,1.1,1.1,0.07,-1.1,-1.1
Matteo Lovato,ITA,DF,Cagliari,Serie A,21,2000,13.8,0,5,1,20,0.36,0.07,0,0,14.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Matteo Lovato,ITA,DF,Atalanta,Serie A,21,2000,3.4,0,1,0,0,0.3,0,0,,5.8,0,0,0,0,0,0.05,0,0
Eduard Löwen,GER,MF,Bochum,Bundesliga,24,1997,15.7,2,37,13,35.1,2.35,0.83,0.03,0.08,24,9,1,1,2.8,2.1,0.06,-0.8,-1.1
Matthew Lowton,ENG,DF,Burnley,Premier League,32,1989,19.7,1,10,2,20,0.51,0.1,0.1,0.5,20.5,0,0,0,0.6,0.6,0.06,0.4,0.4
Anthony Lozano,HON,FW,Cádiz,La Liga,28,1993,18.6,7,49,20,40.8,2.64,1.08,0.14,0.35,14.3,0,0,0,5.2,5.2,0.11,1.8,1.8
Hirving Lozano,MEX,FW,Napoli,Serie A,26,1995,17.9,5,51,19,37.3,2.85,1.06,0.1,0.26,16.6,0,0,0,6.1,5.9,0.12,-1.1,-0.9
Jean Lucas,BRA,MF,Monaco,Ligue 1,23,1998,16.1,1,26,9,34.6,1.62,0.56,0.04,0.11,20,1,0,0,2.3,2.3,0.09,-1.3,-1.3
Anderson Lucoqui,ANG,DF,Mainz 05,Bundesliga,24,1997,8.3,1,8,4,50,0.97,0.48,0.13,0.25,17.8,0,0,0,0.7,0.7,0.1,0.3,0.3
Florentino Luís,POR,MF,Getafe,La Liga,21,1999,11,0,3,1,33.3,0.27,0.09,0,0,25,0,0,0,0.1,0.1,0.02,-0.1,-0.1
José Luis Gayà,ESP,DF,Valencia,La Liga,26,1995,20.8,2,18,9,50,0.87,0.43,0.11,0.22,20.3,1,0,0,1,1,0.05,1,1
José Luis Morales,ESP,FW,Levante,La Liga,34,1987,30.2,13,76,32,42.1,2.52,1.06,0.13,0.31,19.1,2,3,5,14.4,10.6,0.14,-1.4,-0.6
José Luis Palomino,ARG,DF,Atalanta,Serie A,31,1990,29.7,1,14,3,21.4,0.47,0.1,0.07,0.33,7.6,0,0,0,1.8,1.8,0.13,-0.8,-0.8
Luismi,ESP,FW,Sevilla,La Liga,20,2001,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Douglas Luiz,BRA,MF,Aston Villa,Premier League,23,1998,30.2,2,23,8,34.8,0.76,0.27,0.09,0.25,23.7,8,0,0,2,2,0.09,0,0
Romelu Lukaku,BEL,FW,Chelsea,Premier League,28,1993,17.7,8,42,13,31,2.38,0.74,0.17,0.54,13.1,1,1,1,6.8,6.1,0.14,1.2,0.9
Castello Lukeba,FRA,DF,Lyon,Ligue 1,18,2002,23.3,2,6,3,50,0.26,0.13,0.33,0.67,8,0,0,0,1.6,1.6,0.27,0.4,0.4
Dodi Lukebakio,BEL,FW,Hertha BSC,Bundesliga,23,1997,2,1,3,1,33.3,1.53,0.51,0,0,25.1,0,1,1,1.1,0.3,0.1,-0.1,-0.3
Dodi Lukebakio,BEL,FW,Wolfsburg,Bundesliga,23,1997,9.8,1,17,7,41.2,1.73,0.71,0.06,0.14,15.3,0,0,0,2.3,2.3,0.14,-1.3,-1.3
Saša Lukić,SRB,MF,Torino,Serie A,24,1996,33.1,5,29,7,24.1,0.88,0.21,0.07,0.29,22.7,4,3,3,4.4,2.1,0.07,0.6,-0.1
Levi Lumeka,ENG,DF,Troyes,Ligue 1,22,1998,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Andriy Lunin,UKR,GK,Real Madrid,La Liga,22,1999,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
