Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
Luigi Samele,ITA,FW,Sassuolo,Serie A,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100
Fede San Emeterio,ESP,MF,Cádiz,La Liga,24,1997,9.2,3,0,0,33,12,0,0,8,12,0,0,0,92,15,5,75
Antonio Sanabria,PAR,FW,Torino,Serie A,25,1996,20,3,0,0,28,35,21,4,5,6,2,0,0,77,72,158,31.3
Oihan Sancet,ESP,FW,Athletic Club,La Liga,21,2000,15.8,2,0,0,21,30,5,10,7,11,0,0,0,63,16,44,26.7
Renato Sanches,POR,MF,Lille,Ligue 1,23,1997,18.3,8,1,1,31,33,1,38,18,16,0,0,0,165,12,14,46.2
Alexis Sánchez,CHI,FW,Inter,Serie A,32,1988,9.8,0,0,0,11,28,8,14,7,11,0,0,0,65,12,25,32.4
Antonio Sánchez,ESP,MF,Mallorca,La Liga,24,1997,18,3,1,0,49,30,3,8,39,28,0,0,0,183,14,21,40
Davinson Sánchez,COL,DF,Tottenham,Premier League,25,1996,18.1,4,0,0,16,12,1,2,34,22,0,0,0,153,56,38,59.6
Germán Sánchez,ESP,DF,Granada,La Liga,34,1986,25.5,11,1,1,23,25,1,0,36,16,0,0,0,247,80,53,60.2
Juan Sánchez,ESP,MF,Sevilla,La Liga,17,2003,0.1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
Manuel Sánchez,ESP,DF,Osasuna,La Liga,20,2000,25.1,6,0,0,38,17,0,58,33,40,0,1,0,183,18,51,26.1
Robert Sánchez,ESP,GK,Brighton,Premier League,23,1997,37,3,1,0,0,3,0,0,0,0,0,0,0,166,0,0,
Jadon Sancho,ENG,FW,Manchester Utd,Premier League,21,2000,21.1,0,0,0,7,9,7,32,24,13,0,0,0,145,2,22,8.3
Philippe Sandler,NED,DF,Troyes,Ligue 1,24,1997,0.8,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,100
Alex Sandro,BRA,DF,Juventus,Serie A,30,1991,19.8,3,0,0,33,36,1,39,35,17,1,0,1,171,37,28,56.9
Leroy Sané,GER,FW,Bayern Munich,Bundesliga,25,1996,22,3,0,0,26,32,7,30,24,20,0,0,0,152,6,12,33.3
Oier Sanjurjo,ESP,MF,Osasuna,La Liga,35,1986,8.4,3,0,0,21,8,2,8,2,10,0,0,0,83,25,19,56.8
Mohamed Sankoh,NED,FW,Stuttgart,Bundesliga,17,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Morgan Sanson,FRA,MF,Aston Villa,Premier League,26,1994,4,0,0,0,6,15,0,6,11,8,0,0,0,34,2,3,40
Nicola Sansone,ITA,FW,Bologna,Serie A,29,1991,10,6,0,0,15,23,6,24,9,9,2,0,0,57,6,26,18.8
Baptiste Santamaria,FRA,MF,Freiburg,Bundesliga,26,1995,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,26,1995,28,7,0,0,37,26,0,13,48,22,0,1,0,293,79,39,66.9
Federico Santander,PAR,FW,Bologna,Serie A,30,1991,0.7,1,0,0,2,5,0,1,1,2,0,0,0,2,8,7,53.3
Jesús Santiago,ESP,MF,Valencia,La Liga,17,2004,0.9,0,0,0,2,1,0,0,0,1,0,0,0,14,0,0,
Samir Santos,BRA,DF,Watford,Premier League,26,1994,18.6,4,0,0,18,16,0,0,54,19,0,0,0,171,55,36,60.4
Samir Santos,BRA,DF,Udinese,Serie A,26,1994,15.8,5,0,0,38,17,0,12,51,23,0,0,0,121,46,14,76.7
Sergio Santos,ESP,DF,Real Madrid,La Liga,20,2001,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Alvaro Sanz,ESP,MF,Barcelona,La Liga,20,2001,0.3,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,
Riccardo Saponara,ITA,FW,Fiorentina,Serie A,29,1991,14.3,1,0,0,6,27,4,26,5,4,1,0,0,82,8,7,53.3
Pablo Sarabia,ESP,FW,Paris S-G,Ligue 1,29,1992,0.2,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,
Marcelo Saracchi,URU,DF,Levante,La Liga,23,1998,2.1,2,0,0,4,0,0,5,4,3,0,0,0,17,1,2,33.3
Josh Sargent,USA,FW,Norwich City,Premier League,21,2000,17.5,1,0,0,13,29,4,13,21,17,0,0,0,103,42,53,44.2
Jeremy Sarmiento,ECU,FW,Brighton,Premier League,19,2002,0.5,0,0,0,0,3,0,0,1,1,0,0,0,6,1,2,33.3
Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,29,1992,0.7,0,0,0,0,0,0,6,3,2,0,0,0,9,1,2,33.3
Ismaila Sarr,SEN,FW,Watford,Premier League,23,1998,20.7,2,0,0,21,47,12,48,16,7,0,0,0,105,13,23,36.1
Malang Sarr,FRA,DF,Chelsea,Premier League,22,1999,6.1,2,0,0,9,1,0,4,12,4,0,0,0,51,14,7,66.7
Joan Sastre Vanrell,ESP,DF,Mallorca,La Liga,24,1997,2.9,1,0,0,4,7,0,6,7,4,0,1,0,14,7,1,87.5
Giacomo Satalino,ITA,GK,Sassuolo,Serie A,22,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Martin Satriano,URU,FW,Brest,Ligue 1,20,2001,10.4,5,0,0,15,13,2,5,7,3,0,0,0,44,19,45,29.7
Martin Satriano,URU,FW,Inter,Serie A,20,2001,0.4,0,0,0,1,0,0,0,0,1,0,0,0,5,2,4,33.3
Téji Savanier,FRA,MF,Montpellier,Ligue 1,29,1991,26.8,9,2,1,50,92,2,100,50,39,0,0,0,232,19,29,39.6
Esteban Saveljich,MNE,DF,Rayo Vallecano,La Liga,30,1991,18.9,4,0,0,25,1,3,3,22,12,0,1,0,122,59,32,64.8
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,30,1991,27.1,12,0,0,34,23,3,2,37,14,0,0,1,267,82,56,59.4
Joe Scally,USA,DF,M'Gladbach,Bundesliga,18,2002,21.2,4,0,0,30,43,2,29,37,23,0,0,0,159,23,26,46.9
Giorgio Scalvini,ITA,DF,Atalanta,Serie A,17,2003,8.5,1,0,0,16,6,0,2,22,19,0,0,0,104,29,16,64.4
Gianluca Scamacca,ITA,FW,Sassuolo,Serie A,22,1999,23.8,7,0,0,52,25,10,5,9,17,0,0,0,83,59,47,55.7
Dane Scarlett,ENG,MF,Tottenham,Premier League,17,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kevin Schade,GER,FW,Freiburg,Bundesliga,19,2001,9.2,2,0,0,25,28,4,15,9,11,0,0,0,53,38,40,48.7
András Schäfer,HUN,MF,Union Berlin,Bundesliga,22,1999,2.7,2,0,0,7,2,0,2,5,7,0,0,0,20,4,8,33.3
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,29,1991,24,4,0,0,33,13,3,6,75,11,0,0,0,208,51,45,53.1
Louis Schaub,AUT,MF,Köln,Bundesliga,26,1994,7.3,0,0,0,10,13,3,24,6,11,0,0,0,70,9,10,47.4
Andrea Schiavone,ITA,MF,Salernitana,Serie A,28,1993,6.3,1,0,0,12,5,0,6,12,7,0,0,0,43,5,4,55.6
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,25,1996,23.1,0,0,0,15,26,6,3,5,2,0,0,0,62,64,86,42.7
Kingsley Schindler,GER,DF,Köln,Bundesliga,28,1993,3.9,1,0,0,2,6,1,15,7,2,0,0,0,46,11,7,61.1
Xaver Schlager,AUT,MF,Wolfsburg,Bundesliga,23,1997,11.6,2,0,0,24,18,1,8,18,31,0,0,0,131,16,16,50
Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,24,1997,3.5,1,0,0,9,2,0,0,12,3,0,0,0,32,11,4,73.3
Nico Schlotterbeck,GER,DF,Freiburg,Bundesliga,21,1999,30.9,5,0,0,34,38,1,10,80,53,0,0,0,385,129,45,74.1
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,28,1992,20.6,1,0,0,32,28,0,19,25,23,1,0,0,178,40,37,51.9
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,34,1986,37,2,0,0,0,2,0,0,0,0,0,0,0,159,0,1,0
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,31,1990,6.5,0,0,0,7,3,0,13,7,7,0,0,0,64,11,8,57.9
Benno Schmitz,GER,DF,Köln,Bundesliga,26,1994,26.9,5,0,0,34,23,1,74,53,41,0,0,0,261,42,57,42.4
David Schnegg,AUT,DF,Venezia,Serie A,22,1998,1.6,1,0,0,3,1,1,4,3,1,0,0,0,13,2,5,28.6
Morgan Schneiderlin,FRA,MF,Nice,Ligue 1,31,1989,7.2,1,1,0,15,6,0,1,22,11,0,0,0,82,11,11,50
Alessandro Schöpf,AUT,MF,Arminia,Bundesliga,27,1994,26.6,3,1,1,36,44,1,27,42,24,1,0,0,322,32,42,43.2
Jerdy Schouten,NED,MF,Bologna,Serie A,24,1997,15.5,4,1,1,20,9,0,1,41,18,0,0,0,179,30,24,55.6
Nico Schulz,GER,DF,Dortmund,Bundesliga,28,1993,9.3,2,0,0,17,5,0,15,20,18,0,0,0,99,12,7,63.2
Marvin Schwäbe,GER,GK,Köln,Bundesliga,26,1995,21,1,0,0,0,2,0,0,0,0,0,0,0,93,0,0,
Alexander Schwolow,GER,GK,Hertha BSC,Bundesliga,29,1992,24.2,1,0,0,2,2,0,0,1,0,0,1,0,124,0,0,
Valentino Scotta,ESP,DF,Sevilla,La Liga,19,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Demba Seck,SEN,FW,Torino,Serie A,20,2001,1.6,0,0,0,2,3,2,1,0,2,0,0,0,9,2,4,33.3
Aleksandar Sedlar,SRB,DF,Mallorca,La Liga,29,1991,4.5,5,1,1,7,5,0,0,6,3,0,0,0,50,12,8,60
Paul Seguin,GER,MF,Greuther Fürth,Bundesliga,26,1995,23.4,9,0,0,50,31,0,23,40,32,0,0,0,241,40,27,59.7
Alidu Seidu,GHA,DF,Clermont Foot,Ligue 1,21,2000,15.7,7,2,1,20,30,1,2,58,25,0,0,0,165,24,14,63.2
Davie Selke,GER,FW,Hertha BSC,Bundesliga,26,1995,11.2,2,0,0,34,21,5,6,2,6,0,0,0,36,83,65,56.1
Matz Sels,BEL,GK,Strasbourg,Ligue 1,29,1992,37,1,0,0,1,5,0,0,0,0,0,0,0,142,1,0,100
Ken Sema,SWE,MF,Watford,Premier League,27,1993,9.5,1,0,0,19,9,0,18,9,8,0,0,0,63,10,22,31.3
Nélson Semedo,POR,DF,Wolves,Premier League,27,1993,23.7,1,0,0,23,24,4,26,43,40,0,1,0,177,20,32,38.5
Lion Semić,GER,DF,Dortmund,Bundesliga,17,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Adrian Šemper,CRO,GK,Genoa,Serie A,23,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
Stefano Sensi,ITA,MF,Inter,Serie A,25,1995,1.9,0,0,0,4,4,1,4,1,4,0,0,0,19,2,2,50
Stefano Sensi,ITA,MF,Sampdoria,Serie A,25,1995,8.4,1,0,0,22,23,0,4,9,13,0,0,0,73,6,10,37.5
Luigi Sepe,ITA,GK,Salernitana,Serie A,30,1991,15.5,2,0,0,0,3,0,0,0,0,0,0,0,73,0,0,
Suat Serdar,GER,MF,Hertha BSC,Bundesliga,24,1997,24.6,6,0,0,42,59,2,5,40,42,0,0,0,171,24,26,48
Laurens Serpe,ITA,DF,Genoa,Serie A,20,2001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Janni Serra,GER,FW,Arminia,Bundesliga,23,1998,12.4,1,0,0,16,15,5,1,8,4,0,0,0,67,64,103,38.3
Javier Serrano,ESP,MF,Atlético Madrid,La Liga,18,2003,0.8,1,1,0,3,1,0,1,0,1,0,0,0,8,4,2,66.7
Nicolás Serrano,ESP,MF,Athletic Club,La Liga,18,2003,3.5,0,0,0,8,8,1,7,6,7,0,0,0,32,1,7,12.5
Zidan Sertdemir,DEN,MF,Leverkusen,Bundesliga,16,2005,0.2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,
Ryan Sessegnon,ENG,DF,Tottenham,Premier League,21,2000,11.6,2,0,0,27,9,5,26,19,14,0,0,0,61,13,15,46.4
Nils Seufert,GER,MF,Greuther Fürth,Bundesliga,24,1997,1.1,0,0,0,1,1,0,0,1,2,0,0,0,7,0,0,
Salva Sevilla,ESP,MF,Mallorca,La Liga,37,1984,16.7,2,0,0,21,9,0,15,21,14,0,0,0,174,6,6,50
Stephan El Shaarawy,ITA,DF,Roma,Serie A,28,1992,11.7,1,0,0,9,15,3,29,16,8,0,0,0,102,14,16,46.7
Jamie Shackleton,ENG,DF,Leeds United,Premier League,21,1999,7.9,4,0,0,14,7,0,4,10,18,0,0,0,68,6,13,31.6
Xherdan Shaqiri,SUI,FW,Lyon,Ligue 1,29,1991,7.5,0,0,0,8,3,3,18,3,4,0,0,0,42,1,2,33.3
Luke Shaw,ENG,DF,Manchester Utd,Premier League,26,1995,17.8,8,0,0,35,18,2,44,15,13,0,1,0,145,22,20,52.4
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,29,1992,22,7,1,1,20,11,0,13,35,14,0,0,0,213,13,14,48.1
Aimar Sher,SWE,MF,Spezia,Serie A,18,2002,0.5,0,0,0,0,0,0,0,1,1,0,0,0,8,3,1,75
Eldor Shomurodov,UZB,FW,Roma,Serie A,26,1995,8.7,2,0,0,19,7,4,13,6,5,0,0,0,44,28,40,41.2
Shola Shoretire,ENG,FW,Manchester Utd,Premier League,17,2004,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Mahame Siby,MLI,MF,Strasbourg,Ligue 1,25,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Aboubakar Sidibé,FRA,FW,Clermont Foot,Ligue 1,25,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alassane Sidibe,CIV,FW,Atalanta,Serie A,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,29,1992,10.5,6,0,0,18,10,0,18,25,15,0,1,0,94,16,5,76.2
Kaj Sierhuis,NED,FW,Reims,Ligue 1,23,1998,0.9,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0
Francisco Sierralta,CHI,DF,Watford,Premier League,24,1997,4.7,0,0,0,5,2,0,0,14,4,0,0,1,33,18,4,81.8
Arnór Sigurðsson,ISL,MF,Venezia,Serie A,22,1999,2,0,0,0,4,1,0,3,1,0,0,0,0,14,0,6,0
Kiliann Sildillia,FRA,DF,Freiburg,Bundesliga,19,2002,1.9,1,0,0,2,2,0,3,3,3,0,0,0,26,1,5,16.7
Adrien Silva,POR,MF,Sampdoria,Serie A,32,1989,12,3,1,0,18,17,0,4,32,21,0,0,0,149,16,18,47.1
André Silva,POR,FW,RB Leipzig,Bundesliga,25,1995,23.1,1,0,0,26,34,16,14,7,13,0,0,0,107,48,79,37.8
Bernardo Silva,POR,MF,Manchester City,Premier League,26,1994,31.7,6,0,0,36,37,9,65,32,33,1,0,0,214,14,19,42.4
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,24,1997,29.6,5,0,0,19,21,2,88,58,24,1,0,0,268,13,29,31
David Silva,ESP,MF,Real Sociedad,La Liga,35,1986,19.1,4,1,0,28,38,3,24,15,28,2,1,0,137,11,22,33.3
Fábio Silva,POR,FW,Wolves,Premier League,19,2002,6.4,0,0,0,14,8,4,4,4,5,0,0,0,33,14,36,28
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,30,1991,7.9,1,0,0,9,16,0,4,14,9,0,0,0,54,12,11,52.2
Jonathan Silva,ARG,DF,Getafe,La Liga,27,1994,2.5,4,0,0,9,5,0,5,5,2,0,0,0,18,1,4,20
Rui Silva,POR,GK,Betis,La Liga,27,1994,21.8,2,0,0,1,3,0,0,0,0,0,1,0,101,0,0,
Thiago Silva,BRA,DF,Chelsea,Premier League,36,1984,29.4,2,0,0,13,15,1,1,65,23,1,0,0,307,68,32,68
Marco Silvestri,ITA,GK,Udinese,Serie A,30,1991,35,1,0,0,1,8,0,0,0,0,0,1,0,144,0,0,
Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,21,2000,22.3,5,0,0,26,37,0,4,52,24,0,0,0,250,66,23,74.2
Giovanni Simeone,ARG,FW,Cagliari,Serie A,26,1995,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Giovanni Simeone,ARG,FW,Hellas Verona,Serie A,26,1995,29.5,8,0,0,62,65,34,24,6,19,1,0,0,122,60,141,29.9
Giuliano Simeone,ARG,DF,Atlético Madrid,La Liga,18,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,
Ellis Simms,ENG,FW,Everton,Premier League,20,2001,0.7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,42.9
Moses Simon,NGA,FW,Nantes,Ligue 1,26,1995,25.9,3,0,0,14,30,4,107,20,15,0,0,0,139,15,25,37.5
Unai Simón,ESP,GK,Athletic Club,La Liga,24,1997,34,3,0,0,0,2,0,0,0,0,0,0,1,155,0,0,
Xavi Simons,NED,FW,Paris S-G,Ligue 1,18,2003,1.5,1,0,0,2,4,0,1,1,1,0,0,0,9,2,2,50
Wilfried Singo,CIV,DF,Torino,Serie A,20,2000,29,5,1,0,48,64,8,66,38,23,0,0,0,252,58,35,62.4
Daley Sinkgraven,NED,DF,Leverkusen,Bundesliga,26,1995,3.9,0,0,0,0,4,0,5,9,2,0,0,0,23,3,7,30
Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,33,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,
Hugo Siquet,BEL,DF,Freiburg,Bundesliga,19,2002,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Salvatore Sirigu,ITA,GK,Genoa,Serie A,34,1987,37,0,0,0,0,3,0,0,0,0,0,0,1,142,0,0,
Issouf Sissokho,MLI,MF,Bordeaux,Ligue 1,19,2002,4.8,3,1,1,9,8,0,4,10,12,0,0,0,36,0,7,0
Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,23,1997,25.6,6,0,0,62,35,0,22,44,24,1,0,0,244,66,38,63.5
Moussa Sissoko,FRA,MF,Watford,Premier League,31,1989,35.8,5,0,0,45,16,2,24,44,40,0,0,0,385,85,58,59.4
Nelson Sissoko,FRA,DF,Saint-Étienne,Ligue 1,24,1997,0.5,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,
Sambou Sissoko,FRA,MF,Reims,Ligue 1,22,1999,2,0,0,0,1,4,0,1,6,8,0,0,0,23,6,2,75
Antonio Sivera,ESP,GK,Alavés,La Liga,24,1996,3.1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
Ellyes Skhiri,TUN,MF,Köln,Bundesliga,26,1995,20.2,3,0,0,21,23,2,7,45,37,0,0,0,249,47,29,61.8
Oliver Skipp,ENG,MF,Tottenham,Premier League,20,2000,15,6,0,0,20,23,1,5,19,18,0,0,0,133,12,14,46.2
Leo Skiri Østigård,NOR,DF,Genoa,Serie A,21,1999,13,4,2,1,14,6,3,5,20,11,0,0,0,183,69,21,76.7
Łukasz Skorupski,POL,GK,Bologna,Serie A,30,1991,36,4,0,0,2,6,0,0,0,0,0,2,0,162,0,1,0
Andreas Skov Olsen,DEN,DF,Bologna,Serie A,21,1999,8.3,0,0,0,4,16,0,30,5,7,0,0,0,52,3,9,25
Robert Skov,DEN,DF,Hoffenheim,Bundesliga,25,1996,4.1,1,0,0,5,4,0,14,6,2,0,0,0,24,6,5,54.5
Milan Škriniar,SVK,DF,Inter,Serie A,26,1995,35,3,0,0,46,25,2,2,38,25,0,1,0,263,67,47,58.8
Islam Slimani,ALG,FW,Lyon,Ligue 1,33,1988,6.4,3,0,0,6,5,11,2,0,2,0,0,0,21,19,11,63.3
William Smallbone,IRL,MF,Southampton,Premier League,21,2000,1.5,0,0,0,3,1,0,1,2,5,0,0,0,9,2,5,28.6
Chris Smalling,ENG,DF,Roma,Serie A,31,1989,23.2,0,0,0,9,17,0,1,36,22,0,0,1,208,60,18,76.9
Emile Smith Rowe,ENG,MF,Arsenal,Premier League,21,2000,21.3,1,0,0,7,30,2,21,20,16,0,0,0,144,8,20,28.6
Cédric Soares,POR,DF,Arsenal,Premier League,29,1991,16.5,3,0,0,18,9,3,62,20,20,0,1,0,154,22,24,47.8
Danilo Soares,BRA,DF,Bochum,Bundesliga,29,1991,28.5,4,0,0,45,42,0,53,107,68,0,2,0,330,56,39,58.9
Rubén Sobrino,ESP,MF,Valencia,La Liga,29,1992,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,100
Rubén Sobrino,ESP,FW,Cádiz,La Liga,29,1992,20.7,4,0,0,57,39,4,15,28,18,0,0,0,142,40,63,38.8
Alex Sola,ESP,DF,Real Sociedad,La Liga,22,1999,0.5,0,0,0,0,2,0,0,1,1,0,0,0,2,0,1,0
Augusto Solari,ARG,MF,Celta Vigo,La Liga,29,1992,7.9,5,0,0,23,12,1,34,15,19,0,0,0,96,6,12,33.3
Roberto Soldado,ESP,FW,Levante,La Liga,36,1985,7.4,7,2,1,10,5,9,4,3,2,0,0,0,30,9,21,30
Carlos Soler,ESP,MF,Valencia,La Liga,24,1997,27.5,4,0,0,31,51,2,49,18,19,0,0,0,186,20,30,40
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,32,1988,33,2,0,0,0,8,0,0,0,0,0,0,1,181,0,0,
Son,ESP,DF,Levante,La Liga,27,1994,21.9,5,1,0,18,14,3,40,36,15,1,0,0,159,12,20,37.5
Brandon Soppy,FRA,DF,Udinese,Serie A,19,2002,8.6,4,0,0,22,35,0,8,11,15,0,0,0,65,11,18,37.9
Jakob Sørensen,DEN,MF,Norwich City,Premier League,23,1998,6.7,0,0,0,7,1,0,0,15,16,0,1,0,56,14,12,53.8
David Soria,ESP,GK,Getafe,La Liga,28,1993,37.9,4,0,0,1,5,0,0,0,0,0,1,0,199,0,0,
Roberto Soriano,ITA,MF,Bologna,Serie A,30,1991,29.1,6,2,1,53,55,3,37,33,35,0,0,0,161,27,54,33.3
Alexander Sørloth,NOR,FW,Real Sociedad,La Liga,25,1995,19.6,2,0,0,34,19,12,9,7,15,2,0,0,73,71,60,54.2
Alberto Soro,ESP,MF,Granada,La Liga,22,1999,6.4,0,0,0,7,8,2,7,7,12,0,0,0,36,12,25,32.4
Borna Sosa,CRO,DF,Stuttgart,Bundesliga,23,1998,27.8,4,0,0,15,29,0,136,37,15,0,0,0,204,24,26,48
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,17,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florian Sotoca,FRA,FW,Lens,Ligue 1,30,1990,27.6,7,0,0,41,34,9,42,31,20,0,0,0,168,94,49,65.7
Riccardo Sottil,ITA,FW,Fiorentina,Serie A,22,1999,13.8,4,1,1,15,42,7,42,2,4,0,0,0,59,10,12,45.5
Tomáš Souček,CZE,MF,West Ham,Premier League,26,1995,34,3,0,0,49,20,4,13,55,41,0,0,0,331,140,143,49.5
Matìas Soulé,ARG,FW,Juventus,Serie A,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Sambou Soumano,SEN,FW,Lorient,Ligue 1,20,2001,5,1,0,0,14,11,7,3,5,1,0,0,0,28,17,22,43.6
Adama Soumaoro,FRA,DF,Bologna,Serie A,29,1992,25.2,6,2,0,25,13,1,3,44,12,0,1,1,211,61,16,79.2
Boubakary Soumaré,FRA,MF,Leicester City,Premier League,22,1999,12.2,0,0,0,20,21,0,5,17,13,0,0,0,108,29,14,67.4
Arnaud Souquet,FRA,DF,Montpellier,Ligue 1,29,1992,25.9,4,0,0,27,23,0,53,51,31,0,1,0,209,39,35,52.7
Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,24,1997,26.8,5,0,0,46,41,0,6,70,34,0,1,0,302,30,39,43.5
Saidou Sow,GUI,DF,Saint-Étienne,Ligue 1,19,2002,11,2,0,0,14,5,0,3,29,15,0,0,0,114,34,19,64.2
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,25,1996,27.7,5,0,0,32,15,1,5,50,30,0,2,0,299,99,53,65.1
Leonardo Spinazzola,ITA,DF,Roma,Serie A,28,1993,1.4,1,0,0,1,0,0,4,2,0,0,0,0,8,0,1,0
Marco Sportiello,ITA,GK,Atalanta,Serie A,29,1992,5,1,0,0,0,1,0,0,0,0,0,0,0,28,0,0,
Tony Springett,ENG,FW,Norwich City,Premier League,18,2002,1.6,1,0,0,1,4,0,2,0,1,0,0,0,8,1,5,16.7
Jerry St. Juste,NED,DF,Mainz 05,Bundesliga,24,1996,6.7,0,0,0,14,9,0,3,21,12,0,0,0,77,31,15,67.4
Anton Stach,GER,MF,Mainz 05,Bundesliga,22,1998,20.7,6,0,0,37,49,0,24,72,28,0,0,0,290,65,23,73.9
Kostas Stafylidis,GRE,DF,Bochum,Bundesliga,27,1993,15.4,3,1,0,13,19,1,32,40,28,0,0,0,134,29,26,52.7
Luca Stanga,ITA,DF,Milan,Serie A,19,2002,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,21,2000,7.2,1,0,0,6,1,0,9,21,11,0,0,0,78,6,10,37.5
Niklas Stark,GER,DF,Hertha BSC,Bundesliga,26,1995,22.6,3,0,0,23,22,1,1,43,26,0,1,0,238,84,41,67.2
Jason Steele,ENG,GK,Brighton,Premier League,30,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Jed Steer,ENG,GK,Aston Villa,Premier League,28,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
Renato Steffen,SUI,FW,Wolfsburg,Bundesliga,29,1991,10.7,6,0,0,18,18,0,27,17,5,0,0,0,80,17,26,39.5
Zack Steffen,USA,GK,Manchester City,Premier League,26,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,
Calvin Stengs,NED,MF,Nice,Ligue 1,22,1998,11.9,1,0,0,18,7,2,22,18,7,0,1,0,66,1,11,8.3
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,25,1996,10,1,0,0,12,4,0,10,23,17,0,0,0,97,14,14,50
Dale Stephens,ENG,MF,Burnley,Premier League,32,1989,1.4,1,0,0,4,1,0,0,2,2,0,0,0,19,1,2,33.3
Jack Stephens,ENG,DF,Southampton,Premier League,27,1994,9,3,0,0,11,3,0,0,27,12,0,0,0,97,19,16,54.3
Raheem Sterling,ENG,FW,Manchester City,Premier League,26,1994,23.6,1,0,0,27,46,9,52,15,18,2,0,0,112,5,28,15.2
Finley Stevens,WAL,DF,Brentford,Premier League,18,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100
Angelo Stiller,GER,MF,Hoffenheim,Bundesliga,20,2001,18.8,1,0,0,32,17,1,7,30,23,0,0,0,189,32,32,50
Lars Stindl,GER,MF,M'Gladbach,Bundesliga,32,1988,18.1,10,0,0,32,20,5,11,16,14,0,0,0,133,19,36,34.5
Riccardo Stivanello,ITA,DF,Bologna,Serie A,17,2004,0.5,0,0,0,0,2,0,0,0,2,0,0,0,3,0,1,0
