Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
Pablo Fornals,ESP,MF,West Ham,Premier League,23,1996,36,24,2172,24.1,2,5,2,0,0,3,0,0.08,0.21,0.29,0.08,0.29,2.9,2.9,2.2,5.0,0.12,0.09,0.21,0.12,0.21
Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,27,1991,22,14,1141,12.7,5,2,3,2,2,1,0,0.39,0.16,0.55,0.24,0.39,3.9,2.4,2.6,5.0,0.31,0.21,0.51,0.19,0.39
Hernâni Fortes,POR,MF,Levante,La Liga,27,1991,20,5,654,7.3,2,0,2,0,0,3,1,0.28,0.00,0.28,0.28,0.28,1.6,1.6,1.6,3.2,0.22,0.23,0.44,0.22,0.44
Ben Foster,ENG,GK,Watford,Premier League,36,1983,38,38,3420,38.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.00
Lyle Foster,RSA,FW,Monaco,Ligue 1,18,2000,2,1,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.32,0.00,0.32,0.32,0.32
Timothy Fosu-Mensah,NED,DF,Manchester Utd,Premier League,21,1998,3,2,136,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.04,0.08,0.13,0.04,0.13
Dimitri Foulquier,FRA,DF,Granada,La Liga,26,1993,17,12,1119,12.4,1,0,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,0.2,0.2,0.1,0.4,0.02,0.01,0.03,0.02,0.03
Dimitri Foulquier,FRA,DF,Watford,Premier League,26,1993,3,1,59,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02
Juan Foyth,ARG,DF,Tottenham,Premier League,21,1998,4,1,68,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02
Gianluca Frabotta,ITA,DF,Juventus,Serie A,20,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04
Raphael Framberger,GER,DF,Augsburg,Bundesliga,23,1995,18,12,1175,13.1,0,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.7,1.0,0.02,0.05,0.08,0.02,0.08
Simon Francis,ENG,DF,Bournemouth,Premier League,34,1985,15,10,969,10.8,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.02,0.03,0.04,0.02,0.04
Mike Frantz,GER,MF,Freiburg,Bundesliga,32,1986,18,3,350,3.9,0,1,0,0,0,2,0,0.00,0.26,0.26,0.00,0.26,0.2,0.2,0.7,0.9,0.06,0.17,0.23,0.06,0.23
Ryan Fraser,SCO,MF,Bournemouth,Premier League,25,1994,28,21,2067,23.0,1,4,1,0,0,2,0,0.04,0.17,0.22,0.04,0.22,3.3,3.3,4.1,7.3,0.14,0.18,0.32,0.14,0.32
Fred,BRA,MF,Manchester Utd,Premier League,26,1993,29,23,2163,24.0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,2.0,2.0,2.5,4.4,0.08,0.10,0.18,0.08,0.18
Ryan Fredericks,ENG,DF,West Ham,Premier League,26,1992,27,25,2237,24.9,0,3,0,0,0,7,0,0.00,0.12,0.12,0.00,0.12,0.1,0.1,2.6,2.7,0.01,0.10,0.11,0.01,0.11
Kieron Freeman,WAL,FW,Sheffield Utd,Premier League,27,1992,2,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Luke Freeman,ENG,MF,Sheffield Utd,Premier League,27,1992,11,3,366,4.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.02,0.07,0.09,0.02,0.09
Remo Freuler,SUI,MF,Atalanta,Serie A,27,1992,31,28,2337,26.0,2,2,2,0,0,3,0,0.08,0.08,0.15,0.08,0.15,1.9,1.9,2.6,4.6,0.07,0.10,0.18,0.07,0.18
Samúel Friðjónsson,ISL,MF,Paderborn 07,Bundesliga,23,1996,5,2,192,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,21,1998,27,24,2183,24.3,1,3,1,0,0,9,0,0.04,0.12,0.16,0.04,0.16,1.2,1.2,2.0,3.2,0.05,0.08,0.13,0.05,0.13
Marvin Friedrich,GER,DF,Union Berlin,Bundesliga,23,1995,31,31,2789,31.0,2,0,2,0,0,11,1,0.06,0.00,0.06,0.06,0.06,1.8,1.8,0.6,2.4,0.06,0.02,0.08,0.06,0.08
Jorge de Frutos,ESP,MF,Valladolid,La Liga,22,1997,3,0,59,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.18,0.10,0.28,0.18,0.28
Christian Fuchs,AUT,DF,Leicester City,Premier League,33,1986,11,8,772,8.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.2,0.02,0.01,0.03,0.02,0.03
Angelo Fulgini,FRA,MF,Angers,Ligue 1,22,1996,20,19,1579,17.5,1,1,1,0,0,3,1,0.06,0.06,0.11,0.06,0.11,3.1,3.1,2.1,5.1,0.17,0.12,0.29,0.17,0.29
Niclas Füllkrug,GER,FW,Werder Bremen,Bundesliga,26,1993,8,4,403,4.5,4,1,4,0,0,2,0,0.89,0.22,1.12,0.89,1.12,2.4,2.4,0.9,3.4,0.54,0.21,0.75,0.54,0.75
Ramiro Funes Mori,ARG,DF,Villarreal,La Liga,28,1991,7,5,453,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.01,0.02,0.01,0.02
Daniel Fuzato,BRA,GK,Roma,Serie A,22,1997,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Matteo Gabbia,ITA,DF,Milan,Serie A,19,1999,9,6,680,7.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.02,0.00,0.02,0.02,0.02
Manolo Gabbiadini,ITA,FW,Sampdoria,Serie A,27,1991,33,24,2035,22.6,11,1,10,1,1,2,0,0.49,0.04,0.53,0.44,0.49,8.0,7.3,2.8,10.1,0.36,0.12,0.48,0.32,0.45
Gabriel,BRA,GK,Lecce,Serie A,26,1992,34,34,2997,33.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Ruben Gabrielsen,NOR,DF,Toulouse,Ligue 1,27,1992,8,8,656,7.3,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.05,0.00,0.05,0.05,0.05
Mijat Gaćinović,SRB,MF,Eint Frankfurt,Bundesliga,24,1995,23,11,1048,11.6,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,2.1,2.1,1.2,3.3,0.18,0.10,0.29,0.18,0.29
Luca Gagliano,ITA,FW,Cagliari,Serie A,19,2000,2,1,52,0.6,1,1,1,0,0,0,0,1.73,1.73,3.46,1.73,3.46,0.4,0.4,0.0,0.4,0.62,0.06,0.68,0.62,0.68
Roberto Gagliardini,ITA,MF,Inter,Serie A,25,1994,24,21,1797,20.0,4,2,4,0,0,5,0,0.20,0.10,0.30,0.20,0.30,4.8,4.5,1.2,5.7,0.24,0.06,0.30,0.22,0.28
Riccardo Gagliolo,SWE,DF,Parma,Serie A,29,1990,32,31,2604,28.9,3,2,3,0,0,7,0,0.10,0.07,0.17,0.10,0.17,2.6,2.6,2.3,4.9,0.09,0.08,0.17,0.09,0.17
Nicolás Gaitán,ARG,MF,Lille,Ligue 1,31,1988,4,0,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.06,0.06,0.00,0.06
Marvin Gakpa,FRA,MF,Metz,Ligue 1,25,1993,13,4,468,5.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.1,0.10,0.11,0.21,0.10,0.21
Enric Gallego,ESP,FW,Getafe,La Liga,32,1986,5,2,164,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.12,0.00,0.12,0.12,0.12
Enric Gallego,ESP,FW,Osasuna,La Liga,32,1986,14,9,880,9.8,3,0,3,0,0,5,1,0.31,0.00,0.31,0.31,0.31,2.4,2.4,0.8,3.2,0.24,0.08,0.33,0.24,0.33
Kévin Gameiro,FRA,FW,Valencia,La Liga,32,1987,29,17,1581,17.6,6,2,6,0,1,0,0,0.34,0.11,0.46,0.34,0.46,5.3,4.6,3.1,7.7,0.30,0.18,0.48,0.26,0.44
Fran Gámez,ESP,DF,Mallorca,La Liga,28,1991,23,18,1768,19.6,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,1.0,1.0,0.9,1.9,0.05,0.05,0.10,0.05,0.10
Idrissa Gana Gueye,SEN,MF,Paris S-G,Ligue 1,29,1989,20,19,1653,18.4,1,2,1,0,0,2,0,0.05,0.11,0.16,0.05,0.16,1.2,1.2,3.0,4.1,0.06,0.16,0.22,0.06,0.22
Ignatius Ganago,CMR,FW,Nice,Ligue 1,20,1999,26,12,1239,13.8,3,1,3,0,0,0,0,0.22,0.07,0.29,0.22,0.29,2.9,2.9,0.7,3.7,0.21,0.05,0.27,0.21,0.27
Ezequiel Garay,ARG,DF,Valencia,La Liga,32,1986,17,17,1437,16.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.6,0.03,0.00,0.04,0.03,0.04
Dani García,ESP,MF,Athletic Club,La Liga,29,1990,36,33,3029,33.7,0,1,0,0,0,11,0,0.00,0.03,0.03,0.00,0.03,0.5,0.5,1.0,1.6,0.02,0.03,0.05,0.02,0.05
David García,ESP,DF,Osasuna,La Liga,25,1994,32,31,2793,31.0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.3,1.4,0.04,0.01,0.05,0.04,0.05
Eric García,ESP,DF,Manchester City,Premier League,18,2001,13,8,793,8.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.7,0.06,0.02,0.08,0.06,0.08
Javi García,ESP,MF,Betis,La Liga,32,1987,8,4,377,4.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.05,0.00,0.05,0.05,0.05
Manu García,ESP,MF,Alavés,La Liga,33,1986,30,22,1967,21.9,0,0,0,0,0,11,1,0.00,0.00,0.00,0.00,0.00,2.0,2.0,0.2,2.2,0.09,0.01,0.10,0.09,0.10
Raúl García,ESP,DF,Valladolid,La Liga,30,1989,12,12,1012,11.2,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,0.2,0.2,0.3,0.6,0.02,0.03,0.05,0.02,0.05
Raúl García,ESP,DF,Getafe,La Liga,30,1989,4,3,243,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.07,0.07,0.00,0.07
Raúl García,ESP,MF,Athletic Club,La Liga,33,1986,35,33,2869,31.9,15,1,8,7,7,11,0,0.47,0.03,0.50,0.25,0.28,10.8,5.4,0.9,6.3,0.34,0.03,0.37,0.17,0.20
Rubén García,ESP,MF,Osasuna,La Liga,26,1993,30,25,2188,24.3,8,2,7,1,1,6,0,0.33,0.08,0.41,0.29,0.37,6.5,5.7,3.9,9.7,0.27,0.16,0.43,0.24,0.40
Unai García,ESP,DF,Osasuna,La Liga,27,1992,8,6,536,6.0,1,0,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,0.2,0.2,0.1,0.3,0.03,0.02,0.05,0.03,0.05
Víctor García,ESP,FW,Valladolid,La Liga,22,1997,2,1,88,1.0,1,0,1,0,0,0,0,1.02,0.00,1.02,1.02,1.02,0.1,0.1,0.1,0.2,0.13,0.10,0.23,0.13,0.23
James Garner,ENG,MF,Manchester Utd,Premier League,18,2001,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Manuel Garrido,ESP,FW,Leganés,La Liga,18,2000,4,2,115,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22
Mario Gaspar,ESP,DF,Villarreal,La Liga,28,1990,25,22,1962,21.8,0,2,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,0.9,0.9,1.8,2.7,0.04,0.08,0.13,0.04,0.13
Daniele Gastaldello,ITA,DF,Brescia,Serie A,36,1983,8,4,389,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01
Dwight Gayle,ENG,FW,Newcastle Utd,Premier League,28,1990,20,10,850,9.4,4,2,4,0,0,2,0,0.42,0.21,0.64,0.42,0.64,4.4,4.4,0.8,5.3,0.47,0.09,0.56,0.47,0.56
Paulo Gazzaniga,ARG,GK,Tottenham,Premier League,27,1992,18,17,1613,17.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.02,0.02,0.00,0.02
Jean-Philippe Gbamin,CIV,MF,Everton,Premier League,23,1995,2,1,136,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Yann Gboho,FRA,FW,Rennes,Ligue 1,18,2001,8,2,226,2.5,1,1,1,0,0,1,0,0.40,0.40,0.80,0.40,0.80,0.2,0.2,0.2,0.4,0.09,0.07,0.16,0.09,0.16
David de Gea,ESP,GK,Manchester Utd,Premier League,28,1990,38,38,3420,38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Theodor Gebre Selassie,CZE,DF,Werder Bremen,Bundesliga,32,1986,28,28,2427,27.0,2,2,2,0,0,2,0,0.07,0.07,0.15,0.07,0.15,1.4,1.4,1.5,2.9,0.05,0.06,0.11,0.05,0.11
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,21,1998,21,13,1136,12.6,0,3,0,0,0,3,0,0.00,0.24,0.24,0.00,0.24,1.2,1.2,2.0,3.2,0.10,0.16,0.25,0.10,0.25
Jérémy Gélin,FRA,DF,Rennes,Ligue 1,22,1997,14,10,924,10.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.03,0.00,0.03,0.03,0.03
Christian Gentner,GER,MF,Union Berlin,Bundesliga,33,1985,31,29,2443,27.1,3,2,3,0,0,4,0,0.11,0.07,0.18,0.11,0.18,2.7,2.7,2.2,4.9,0.10,0.08,0.18,0.10,0.18
Yannick Gerhardt,GER,MF,Wolfsburg,Bundesliga,25,1994,18,7,828,9.2,2,0,2,0,0,1,0,0.22,0.00,0.22,0.22,0.22,1.8,1.8,0.2,2.0,0.20,0.02,0.22,0.20,0.22
Valère Germain,FRA,FW,Marseille,Ligue 1,29,1990,25,14,1350,15.0,2,4,2,0,0,1,0,0.13,0.27,0.40,0.13,0.40,1.8,1.8,1.6,3.4,0.12,0.11,0.22,0.12,0.22
Gervinho,CIV,FW,Parma,Serie A,32,1987,31,27,2270,25.2,7,4,7,0,1,3,0,0.28,0.16,0.44,0.28,0.44,8.8,8.1,2.3,10.4,0.35,0.09,0.44,0.32,0.41
Anwar El Ghazi,NED,FW,Aston Villa,Premier League,24,1995,34,26,2051,22.8,4,4,3,1,1,3,0,0.18,0.18,0.35,0.13,0.31,6.0,5.2,2.8,8.0,0.26,0.12,0.39,0.23,0.35
Rachid Ghezzal,ALG,MF,Fiorentina,Serie A,27,1992,19,9,828,9.2,1,0,1,0,0,5,0,0.11,0.00,0.11,0.11,0.11,0.6,0.6,1.6,2.2,0.06,0.17,0.23,0.06,0.23
Andrea Ghezzi,ITA,MF,Brescia,Serie A,18,2001,5,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.29,0.00,0.29,0.29,0.29
Paolo Ghiglione,ITA,DF,Genoa,Serie A,22,1997,25,20,1717,19.1,0,5,0,0,0,4,0,0.00,0.26,0.26,0.00,0.26,1.0,1.0,2.0,3.0,0.05,0.11,0.16,0.05,0.16
Andrea Ghion,ITA,MF,Sassuolo,Serie A,19,2000,3,0,48,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.11,0.18,0.29,0.11,0.29
Saman Ghoddos,IRN,FW,Amiens,Ligue 1,25,1993,5,2,231,2.6,1,0,1,0,0,1,0,0.39,0.00,0.39,0.39,0.39,0.9,0.9,1.0,1.9,0.36,0.37,0.73,0.36,0.73
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,28,1991,9,3,376,4.2,0,1,0,0,0,2,0,0.00,0.24,0.24,0.00,0.24,0.2,0.2,1.0,1.1,0.04,0.24,0.27,0.04,0.27
Morgan Gibbs-White,ENG,MF,Wolves,Premier League,19,2000,7,1,129,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.04,0.07,0.12,0.04,0.12
Niko Gießelmann,GER,DF,Düsseldorf,Bundesliga,27,1991,25,22,2057,22.9,1,1,1,0,0,6,0,0.04,0.04,0.09,0.04,0.09,0.6,0.6,1.7,2.3,0.02,0.08,0.10,0.02,0.10
Rafał Gikiewicz,POL,GK,Union Berlin,Bundesliga,31,1987,33,33,2970,33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.01,0.01,0.01,0.01,0.01
José Antonio Martínez Gil,ESP,DF,Granada,La Liga,26,1993,20,13,1191,13.2,0,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.00
Billy Gilmour,SCO,MF,Chelsea,Premier League,18,2001,6,2,194,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.07,0.08,0.01,0.08
Daniel Ginczek,GER,FW,Wolfsburg,Bundesliga,28,1991,18,9,768,8.5,3,1,3,0,0,2,0,0.35,0.12,0.47,0.35,0.47,3.4,3.4,1.4,4.9,0.40,0.17,0.57,0.40,0.57
Matthias Ginter,GER,DF,M'Gladbach,Bundesliga,25,1994,31,31,2780,30.9,1,1,1,0,0,2,0,0.03,0.03,0.06,0.03,0.06,1.7,1.7,1.2,2.9,0.06,0.04,0.09,0.06,0.09
Andrei Girotto,BRA,DF,Nantes,Ligue 1,27,1992,25,25,2177,24.2,1,0,1,0,0,6,1,0.04,0.00,0.04,0.04,0.04,1.2,1.2,0.5,1.7,0.05,0.02,0.07,0.05,0.07
Olivier Giroud,FRA,FW,Chelsea,Premier League,32,1986,18,12,993,11.0,8,0,8,0,0,1,0,0.73,0.00,0.73,0.73,0.73,6.7,6.7,1.2,7.8,0.60,0.11,0.71,0.60,0.71
Klaus Gjasula,ALB,MF,Paderborn 07,Bundesliga,29,1989,29,28,2280,25.3,2,1,2,0,1,17,0,0.08,0.04,0.12,0.08,0.12,1.9,1.1,1.5,2.6,0.07,0.06,0.13,0.04,0.10
Kamil Glik,POL,DF,Monaco,Ligue 1,31,1988,23,23,2070,23.0,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,1.4,1.4,0.0,1.5,0.06,0.00,0.06,0.06,0.06
Serge Gnabry,GER,FW,Bayern Munich,Bundesliga,24,1995,31,26,2193,24.4,12,10,12,0,0,0,0,0.49,0.41,0.90,0.49,0.90,12.4,12.4,9.6,22.0,0.51,0.39,0.90,0.51,0.90
Joris Gnagnon,FRA,DF,Rennes,Ligue 1,22,1997,19,14,1278,14.2,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.6,0.6,0.7,1.3,0.04,0.05,0.09,0.04,0.09
Eddy Gnahoré,FRA,MF,Amiens,Ligue 1,25,1993,17,14,1133,12.6,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.5,1.1,0.05,0.04,0.09,0.05,0.09
Ben Godfrey,ENG,DF,Norwich City,Premier League,21,1998,30,30,2644,29.4,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.1,0.9,0.03,0.00,0.03,0.03,0.03
Diego Godín,URU,DF,Inter,Serie A,33,1986,23,18,1628,18.1,1,1,1,0,0,5,0,0.06,0.06,0.11,0.06,0.11,1.0,1.0,0.9,1.8,0.05,0.05,0.10,0.05,0.10
Akaki Gogia,GER,MF,Union Berlin,Bundesliga,27,1992,3,1,121,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.02,0.19,0.21,0.02,0.21
Mauro Goicoechea,URU,GK,Toulouse,Ligue 1,31,1988,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Edoardo Goldaniga,ITA,DF,Genoa,Serie A,25,1993,13,8,784,8.7,1,0,1,0,0,4,0,0.11,0.00,0.11,0.11,0.11,1.1,1.1,0.2,1.3,0.12,0.03,0.15,0.12,0.15
Benjamin Goller,GER,FW,Werder Bremen,Bundesliga,20,1999,10,2,288,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.04,0.03,0.07,0.04,0.07
Pierluigi Gollini,ITA,GK,Atalanta,Serie A,24,1995,33,33,2884,32.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Aleksandr Golovin,RUS,MF,Monaco,Ligue 1,23,1996,25,24,2061,22.9,3,4,3,0,0,6,1,0.13,0.17,0.31,0.13,0.31,3.0,3.0,4.5,7.5,0.13,0.20,0.33,0.13,0.33
André Gomes,POR,MF,Everton,Premier League,26,1993,19,17,1458,16.2,0,1,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07
Angel Gomes,ENG,MF,Manchester Utd,Premier League,18,2000,2,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.63,0.63,0.00,0.63
Ibai Gómez,ESP,FW,Athletic Club,La Liga,29,1989,17,6,695,7.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.3,1.3,1.4,2.7,0.17,0.19,0.35,0.17,0.35
Joe Gomez,ENG,DF,Liverpool,Premier League,22,1997,28,22,2004,22.3,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01
Maxi Gómez,URU,FW,Valencia,La Liga,22,1996,33,25,2143,23.8,9,2,9,0,1,5,0,0.38,0.08,0.46,0.38,0.46,6.2,5.5,2.2,7.7,0.26,0.09,0.36,0.23,0.32
Moi Gómez,ESP,FW,Villarreal,La Liga,25,1994,37,26,2319,25.8,5,4,5,0,0,1,0,0.19,0.16,0.35,0.19,0.35,3.2,3.2,3.0,6.2,0.12,0.12,0.24,0.12,0.24
Papu Gómez,ARG,MF,Atalanta,Serie A,31,1988,36,34,2842,31.6,7,16,7,0,0,2,0,0.22,0.51,0.73,0.22,0.73,8.6,8.6,10.3,19.0,0.27,0.33,0.60,0.27,0.60
Sergi Gómez,ESP,DF,Sevilla,La Liga,27,1992,13,8,717,8.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02
Alfred Gomis,SEN,GK,Dijon,Ligue 1,25,1993,19,19,1619,18.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Maxime Gonalons,FRA,MF,Granada,La Liga,30,1989,19,17,1506,16.7,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.6,0.01,0.03,0.04,0.01,0.04
Mathieu Goncalves,FRA,DF,Toulouse,Ligue 1,18,2001,4,3,314,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Jérôme Gondorf,GER,MF,Freiburg,Bundesliga,31,1988,2,2,120,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.02,0.06,0.04,0.06
Álvaro González,ESP,DF,Marseille,Ligue 1,29,1990,20,19,1628,18.1,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.6,1.6,0.05,0.03,0.09,0.05,0.09
Bruno González,ESP,DF,Getafe,La Liga,29,1990,2,2,180,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01
Bruno González,ESP,DF,Levante,La Liga,29,1990,6,5,456,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Édgar González,ESP,MF,Betis,La Liga,22,1997,10,9,681,7.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.0,1.0,0.14,0.00,0.14,0.14,0.14
Gonzalo,ESP,DF,Levante,La Liga,22,1997,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Anthony Gordon,ENG,MF,Everton,Premier League,18,2001,11,4,440,4.9,0,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,0.2,0.2,0.4,0.6,0.05,0.07,0.12,0.05,0.12
Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,24,1995,24,17,1512,16.8,6,5,6,0,0,2,0,0.36,0.30,0.65,0.36,0.65,5.1,5.1,3.0,8.0,0.30,0.18,0.48,0.30,0.48
Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,22,1996,14,8,714,7.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.05,0.05,0.00,0.05
