Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Wu Lei,CHN,FW,Espanyol,La Liga,27,1991,19.1,18,9,11,4,3,8,44,18.2,36,296,69,23.3,70,146,80,33,0,0,33,10,28,18,1
Toni Leistner,GER,DF,Köln,Bundesliga,28,1990,11.2,19,15,10,9,0,6,10,60.0,4,95,40,42.1,55,38,2,22,8,0,14,17,36,89,0
Moritz Leitner,GER,MF,Norwich City,Premier League,26,1992,7.6,18,9,10,6,2,5,20,25.0,15,160,33,20.6,85,49,26,18,5,0,13,5,23,6,0
Lucas Leiva,BRA,MF,Lazio,Serie A,32,1987,20.1,69,41,27,38,4,24,85,28.2,61,453,134,29.6,212,209,32,25,7,0,18,39,108,49,0
Florian Lejeune,FRA,DF,Newcastle Utd,Premier League,28,1991,4.9,8,6,6,2,0,5,9,55.6,4,58,19,32.8,39,18,1,13,2,0,11,6,14,27,1
Iñigo Lekue,ESP,FW,Athletic Club,La Liga,26,1993,6.9,23,15,13,6,4,13,22,59.1,9,118,38,32.2,33,54,31,12,0,0,12,1,24,12,0
Nicolas Lemaître,FRA,GK,Reims,Ligue 1,22,1997,1.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,23,1995,10.3,12,9,5,5,2,4,12,33.3,8,196,48,24.5,66,97,33,18,0,0,18,5,17,3,0
Tim Lemperle,GER,FW,Köln,Bundesliga,17,2002,0.2,0,0,0,0,0,0,0,,0,4,0,0.0,2,1,1,0,0,0,0,0,0,0,0
Clément Lenglet,FRA,DF,Barcelona,La Liga,24,1995,26.9,50,38,32,16,2,12,29,41.4,17,282,122,43.3,145,128,9,44,19,1,25,15,65,112,1
Aaron Lennon,ENG,MF,Burnley,Premier League,32,1987,5.5,15,9,7,4,4,9,14,64.3,5,143,27,18.9,37,67,39,8,2,0,6,8,23,6,0
Bernd Leno,GER,GK,Arsenal,Premier League,27,1992,29.4,0,0,0,0,0,0,3,0.0,3,1,0,0.0,1,0,0,0,0,0,0,0,0,2,1
Christopher Lenz,GER,DF,Union Berlin,Bundesliga,24,1994,25.2,61,35,39,18,4,19,60,31.7,41,503,158,31.4,213,198,92,79,12,0,67,39,100,85,0
Donovan Léon,GUF,GK,Brest,Ligue 1,26,1992,1.4,0,0,0,0,0,0,0,,0,3,0,0.0,3,0,0,1,0,0,1,0,0,0,0
Pedro León,ESP,MF,Eibar,La Liga,32,1986,21.1,27,15,12,8,7,7,22,31.8,15,382,102,26.7,68,185,129,30,1,0,29,13,40,11,0
Sergio León,ESP,FW,Levante,La Liga,30,1989,7.5,6,4,0,4,2,2,7,28.6,5,108,25,23.1,6,51,51,6,0,0,6,2,8,2,0
Lukas Lerager,DEN,MF,Genoa,Serie A,26,1993,15.4,34,19,19,10,5,14,39,35.9,25,298,72,24.2,93,156,49,24,5,0,19,8,42,18,0
Mehdi Léris,FRA,MF,Sampdoria,Serie A,21,1998,5.7,13,9,6,3,4,5,11,45.5,6,142,30,21.1,50,61,31,12,4,0,8,2,15,5,0
Jefferson Lerma,COL,MF,Bournemouth,Premier League,24,1994,30.0,81,49,28,47,6,30,63,47.6,33,576,173,30.0,208,320,48,50,12,0,38,34,115,69,0
Karlo Letica,CRO,GK,SPAL,Serie A,22,1997,10.0,0,0,0,0,0,0,2,0.0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,30,1988,30.7,19,12,3,8,8,2,16,12.5,14,387,123,31.8,10,104,273,16,3,0,13,4,23,13,0
Jamal Lewis,NIR,DF,Norwich City,Premier League,21,1998,25.6,56,31,45,6,5,18,44,40.9,26,370,112,30.3,232,97,41,55,12,0,43,20,76,68,1
Aaron Leya Iseka,BEL,FW,Toulouse,Ligue 1,21,1997,8.6,5,5,0,3,2,2,3,66.7,1,137,28,20.4,10,73,54,6,1,0,5,2,7,7,0
Stephan Lichtsteiner,SUI,DF,Augsburg,Bundesliga,35,1984,14.9,23,9,16,4,3,9,24,37.5,15,165,41,24.8,93,55,17,29,7,0,22,9,32,51,0
Dimitri Liénard,FRA,MF,Strasbourg,Ligue 1,31,1988,16.5,42,28,16,22,4,23,50,46.0,27,322,96,29.8,108,174,40,26,3,0,23,21,63,22,0
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,23,1996,20.2,19,8,16,2,1,6,19,31.6,13,103,32,31.1,66,35,2,29,19,2,10,19,38,126,1
Matthijs de Ligt,NED,DF,Juventus,Serie A,19,1999,27.2,40,27,26,12,2,14,29,48.3,15,215,72,33.5,121,86,8,51,27,1,24,14,54,141,3
Isaac Lihadji,FRA,DF,Marseille,Ligue 1,17,2002,0.3,0,0,0,0,0,0,1,0.0,1,9,3,33.3,1,4,4,0,0,0,0,0,0,0,0
Lillo,ESP,DF,Osasuna,La Liga,30,1989,2.2,5,2,3,2,0,4,4,100.0,0,19,4,21.1,7,11,1,3,1,0,2,1,6,9,0
Anderson Lima,BRA,MF,Lazio,Serie A,19,1999,0.7,4,4,2,2,0,1,3,33.3,2,22,11,50.0,9,9,4,2,0,0,2,1,5,0,0
Lucas Lima,BRA,FW,Nantes,Ligue 1,27,1991,3.0,5,4,2,3,0,0,2,0.0,2,53,10,18.9,13,33,7,2,0,0,2,0,5,1,0
Anthony Limbombe,BEL,FW,Nantes,Ligue 1,25,1994,1.7,2,0,2,0,0,1,3,33.3,2,18,5,27.8,7,7,4,3,0,0,3,1,3,4,0
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,25,1994,34.4,30,16,21,8,1,12,17,70.6,5,221,64,29.0,117,98,6,50,21,0,29,25,55,170,0
Karol Linetty,POL,MF,Sampdoria,Serie A,24,1995,22.4,62,32,29,23,10,19,62,30.6,43,438,125,28.5,116,224,98,31,3,0,28,16,78,18,0
Jesse Lingard,ENG,MF,Manchester Utd,Premier League,26,1992,10.4,13,9,5,2,6,4,15,26.7,11,336,80,23.8,62,173,101,9,1,0,8,6,19,1,0
Pol Lirola,ESP,DF,Fiorentina,Serie A,21,1997,29.4,31,20,20,6,5,15,38,39.5,23,244,69,28.3,93,85,66,33,5,0,28,24,55,64,0
Diego Llorente,ESP,DF,Real Sociedad,La Liga,25,1993,25.9,32,21,22,10,0,16,29,55.2,13,205,76,37.1,127,74,4,30,9,0,21,19,51,139,2
Fernando Llorente,ESP,FW,Napoli,Serie A,34,1985,5.6,1,1,0,1,0,1,2,50.0,1,108,28,25.9,2,42,64,6,1,0,5,1,2,3,0
Marcos Llorente,ESP,MF,Atlético Madrid,La Liga,24,1995,15.2,33,22,8,19,6,8,26,30.8,18,309,98,31.7,58,167,84,30,5,0,25,6,39,15,0
Gautier Lloris,FRA,DF,Nice,Ligue 1,24,1995,3.0,5,4,5,0,0,4,6,66.7,2,21,9,42.9,16,3,2,3,3,0,0,2,7,13,1
Hugo Lloris,FRA,GK,Tottenham,Premier League,32,1986,20.1,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,2
Giovani Lo Celso,ARG,MF,Tottenham,Premier League,23,1996,16.6,51,33,13,31,7,9,53,17.0,44,420,134,31.9,141,211,68,30,6,0,24,14,65,20,1
Stanislav Lobotka,SVK,MF,Napoli,Serie A,24,1994,8.4,14,10,5,7,2,4,13,30.8,9,120,40,33.3,30,75,15,7,1,0,6,6,20,4,0
Stanislav Lobotka,SVK,MF,Celta Vigo,La Liga,24,1994,15.4,23,17,12,11,0,6,26,23.1,20,234,63,26.9,92,113,29,12,1,0,11,7,30,8,0
Jürgen Locadia,NED,FW,Hoffenheim,Bundesliga,25,1993,5.9,6,4,0,4,2,0,3,0.0,3,77,24,31.2,4,45,28,1,1,0,0,0,6,1,0
Jürgen Locadia,NED,MF,Brighton,Premier League,25,1993,1.0,1,1,0,1,0,0,0,,0,12,6,50.0,0,6,6,0,0,0,0,0,1,0,0
Manuel Locatelli,ITA,MF,Sassuolo,Serie A,21,1998,28.7,86,58,34,44,8,25,74,33.8,49,519,172,33.1,195,232,92,56,16,1,40,16,102,38,1
Renan Lodi,BRA,DF,Atlético Madrid,La Liga,21,1998,26.6,72,46,29,31,12,37,77,48.1,40,363,101,27.8,177,141,45,63,8,0,55,22,94,62,0
Ruben Loftus-Cheek,ENG,MF,Chelsea,Premier League,23,1996,2.3,0,0,0,0,0,0,1,0.0,1,21,10,47.6,8,4,9,3,1,0,2,0,0,3,0
Enzo Loiodice,FRA,MF,Dijon,Ligue 1,18,2000,2.1,5,5,1,2,2,2,4,50.0,2,46,14,30.4,14,27,5,3,0,0,3,3,8,1,0
Kevin Long,IRL,DF,Burnley,Premier League,28,1990,6.3,10,8,8,2,0,3,8,37.5,5,53,17,32.1,34,17,2,15,9,0,6,1,11,39,0
Shane Long,IRL,FW,Southampton,Premier League,32,1987,15.5,19,15,5,10,4,5,22,22.7,17,317,99,31.2,31,121,165,18,4,0,14,2,21,12,1
Matthew Longstaff,ENG,MF,Newcastle Utd,Premier League,19,2000,6.4,6,3,3,3,0,1,11,9.1,10,189,34,18.0,74,102,13,3,1,1,2,6,12,2,0
Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,21,1997,15.3,43,21,19,20,4,20,54,37.0,34,513,112,21.8,209,246,58,32,3,0,29,19,62,30,2
Ademola Lookman,NGA,MF,RB Leipzig,Bundesliga,21,1997,3.4,8,5,4,2,2,4,6,66.7,2,68,19,27.9,17,33,18,3,0,0,3,2,10,0,0
Anthony Lopes,POR,GK,Lyon,Ligue 1,28,1990,26.0,0,0,0,0,0,0,1,0.0,1,7,2,28.6,7,0,0,0,0,0,0,0,0,0,0
Rony Lopes,POR,FW,Sevilla,La Liga,23,1995,1.5,1,1,0,1,0,1,2,50.0,1,20,8,40.0,4,14,2,3,0,0,3,1,2,0,0
Rony Lopes,POR,FW,Monaco,Ligue 1,23,1995,0.9,2,1,0,2,0,0,0,,0,15,4,26.7,2,6,7,0,0,0,0,0,2,0,0
Adrián López,ESP,FW,Osasuna,La Liga,31,1988,16.0,10,6,2,4,4,4,20,20.0,16,184,55,29.9,16,88,80,10,2,0,8,6,16,9,0
David López,ESP,DF,Espanyol,La Liga,29,1989,27.3,39,30,18,19,2,14,44,31.8,30,383,120,31.3,161,201,21,50,15,0,35,23,62,95,0
Diego López,ESP,GK,Espanyol,La Liga,37,1981,35.9,2,2,2,0,0,1,2,50.0,1,7,1,14.3,7,0,0,0,0,0,0,0,2,1,1
Javi López,ESP,DF,Espanyol,La Liga,33,1986,15.4,47,26,23,18,6,17,39,43.6,22,197,61,31.0,94,74,29,25,7,0,18,11,58,53,0
Javi López,ESP,DF,Alavés,La Liga,17,2002,1.0,5,3,3,2,0,1,2,50.0,1,18,9,50.0,9,8,1,1,1,0,0,0,5,6,0
Lluis López,ESP,DF,Espanyol,La Liga,22,1997,3.3,2,1,1,1,0,2,3,66.7,1,29,9,31.0,15,14,0,5,0,0,5,1,3,10,0
Maxime Lopez,FRA,MF,Marseille,Ligue 1,21,1997,12.3,13,10,6,7,0,2,28,7.1,26,227,64,28.2,53,120,54,10,2,0,8,7,20,5,0
Pau López,ESP,GK,Roma,Serie A,24,1994,32.0,0,0,0,0,0,0,3,0.0,3,13,3,23.1,13,0,0,0,0,0,0,0,0,2,3
Roberto López,ESP,MF,Real Sociedad,La Liga,19,2000,0.6,3,2,1,1,1,0,1,0.0,1,16,5,31.3,6,5,5,2,0,0,2,0,3,2,0
Unai López,ESP,MF,Athletic Club,La Liga,23,1995,19.9,38,27,14,23,1,9,42,21.4,33,339,101,29.8,95,199,45,19,2,0,17,13,51,23,1
Losada,ESP,MF,Celta Vigo,La Liga,17,2001,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Albert Lottin,FRA,MF,Bordeaux,Ligue 1,17,2001,0.5,3,3,3,0,0,1,3,33.3,2,21,6,28.6,5,15,1,0,0,0,0,3,6,2,0
Imran Louza,MAR,MF,Nantes,Ligue 1,20,1999,22.3,58,45,19,31,8,17,53,32.1,36,596,147,24.7,106,306,184,29,2,0,27,13,71,17,0
Matteo Lovato,ITA,DF,Hellas Verona,Serie A,19,2000,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Dejan Lovren,CRO,DF,Liverpool,Premier League,30,1989,8.6,16,9,12,4,0,7,12,58.3,5,80,22,27.5,56,22,2,13,6,0,7,8,24,81,1
Eduard Löwen,GER,MF,Augsburg,Bundesliga,22,1997,7.5,14,10,8,4,2,3,14,21.4,11,173,42,24.3,32,92,49,12,3,0,9,2,16,9,0
Eduard Löwen,GER,MF,Hertha BSC,Bundesliga,22,1997,3.5,9,6,3,5,1,4,9,44.4,5,70,19,27.1,24,38,8,4,1,0,3,7,16,6,0
Matthew Lowton,ENG,DF,Burnley,Premier League,30,1989,17.0,44,24,20,21,3,24,43,55.8,19,202,60,29.7,99,74,29,42,9,1,33,16,60,79,1
Hirving Lozano,MEX,FW,Napoli,Serie A,24,1995,11.4,10,7,1,6,3,2,12,16.7,10,283,50,17.7,37,113,133,16,0,0,16,3,13,2,0
Pol Lozano,ESP,MF,Espanyol,La Liga,19,1999,1.9,5,4,3,2,0,2,6,33.3,4,47,18,38.3,26,16,5,6,1,0,5,0,5,2,0
Jan Luca Rumpf,GER,DF,Paderborn 07,Bundesliga,20,1999,1.0,3,3,3,0,0,3,4,75.0,1,6,4,66.7,4,1,1,0,0,0,0,1,4,2,0
Jean Lucas,BRA,MF,Lyon,Ligue 1,21,1998,2.2,14,9,8,4,2,3,12,25.0,9,73,21,28.8,26,41,6,4,1,0,3,4,18,0,0
Fabio Lucioni,ITA,DF,Lecce,Serie A,31,1987,34.8,40,29,31,9,0,10,32,31.3,22,255,84,32.9,177,69,9,69,41,1,28,30,70,195,3
José Luis Gayà,ESP,DF,Valencia,La Liga,24,1995,22.1,43,24,27,13,3,18,40,45.0,22,249,76,30.5,150,72,27,33,8,0,25,10,53,72,0
José Luis Morales,ESP,FW,Levante,La Liga,32,1987,28.0,15,7,4,8,3,6,32,18.8,26,354,78,22.0,50,167,137,25,1,0,24,11,26,10,0
José Luis Palomino,ARG,DF,Atalanta,Serie A,29,1990,27.6,93,51,56,34,3,32,67,47.8,35,507,186,36.7,247,239,21,58,16,1,42,33,126,145,1
José Luis Rodríguez,PAN,FW,Alavés,La Liga,21,1998,0.2,0,0,0,0,0,0,3,0.0,3,12,2,16.7,1,7,4,0,0,0,0,0,0,0,0
David Luiz,BRA,DF,Arsenal,Premier League,32,1987,31.2,33,20,22,10,1,10,26,38.5,16,191,66,34.6,143,43,5,63,40,0,23,19,52,183,3
Douglas Luiz,BRA,MF,Aston Villa,Premier League,21,1998,29.0,52,33,34,14,4,19,66,28.8,47,592,155,26.2,263,263,66,64,18,1,46,21,73,44,2
Jordan Lukaku,BEL,DF,Lazio,Serie A,25,1994,4.4,5,3,1,3,1,2,4,50.0,2,55,18,32.7,25,19,11,7,1,0,6,0,5,5,0
Romelu Lukaku,BEL,FW,Inter,Serie A,26,1993,33.1,11,4,3,7,1,3,10,30.0,7,257,60,23.3,14,98,145,18,9,0,9,2,13,26,0
Dodi Lukebakio,BEL,FW,Hertha BSC,Bundesliga,21,1997,22.6,33,22,17,10,6,8,29,27.6,21,311,75,24.1,86,133,92,27,5,0,22,8,41,13,0
Saša Lukić,SRB,MF,Torino,Serie A,22,1996,20.7,44,31,19,22,3,15,37,40.5,22,473,121,25.6,129,256,88,36,8,0,28,17,61,20,0
Senad Lulić,BIH,DF,Lazio,Serie A,33,1986,17.5,34,24,19,8,7,13,48,27.1,35,290,94,32.4,109,124,57,34,4,0,30,12,46,25,0
John Lundstram,ENG,MF,Sheffield Utd,Premier League,25,1994,27.3,50,33,22,18,10,19,68,27.9,49,603,172,28.5,173,303,127,29,4,0,25,18,68,51,0
Sebastiano Luperto,ITA,DF,Napoli,Serie A,22,1996,5.9,12,8,8,3,1,2,6,33.3,4,52,16,30.8,25,24,3,10,3,0,7,2,14,21,0
Arnaud Lusamba,COD,MF,Nice,Ligue 1,22,1997,10.9,24,16,12,7,5,5,25,20.0,20,282,81,28.7,73,128,81,13,0,0,13,4,28,4,0
Andreas Luthe,GER,GK,Augsburg,Bundesliga,32,1987,10.0,0,0,0,0,0,0,2,0.0,2,0,0,,0,0,0,0,0,0,0,0,0,1,0
Lyanco,BRA,DF,Torino,Serie A,22,1997,13.1,26,15,12,12,2,5,10,50.0,5,132,42,31.8,73,55,4,39,22,0,17,15,41,65,2
Charalambos Lykogiannis,GRE,DF,Cagliari,Serie A,25,1993,14.9,24,12,15,6,3,11,22,50.0,11,192,48,25.0,125,58,9,45,7,0,38,15,39,59,1
Yann M'Vila,FRA,MF,Saint-Étienne,Ligue 1,29,1990,21.6,34,21,19,15,0,9,40,22.5,31,301,87,28.9,99,180,22,21,4,0,17,28,62,62,1
Alexis Mac Allister,ARG,MF,Brighton,Premier League,20,1998,3.9,9,4,4,3,2,4,9,44.4,5,105,25,23.8,27,51,27,14,1,0,13,2,11,1,0
Darwin Machís,VEN,FW,Granada,La Liga,26,1993,23.7,28,19,12,9,7,12,33,36.4,21,358,94,26.3,96,154,108,36,3,0,33,12,40,13,0
Yvann Macon,FRA,DF,Saint-Étienne,Ligue 1,20,1998,1.1,4,2,4,0,0,1,2,50.0,1,22,5,22.7,11,11,0,5,0,0,5,1,5,3,0
James Maddison,ENG,MF,Leicester City,Premier League,22,1996,29.2,56,39,19,24,13,22,69,31.9,47,629,198,31.5,162,339,128,21,1,0,20,12,68,8,1
Lisandro Magallán,ARG,DF,Alavés,La Liga,25,1993,13.3,25,13,15,10,0,6,14,42.9,8,89,24,27.0,57,32,0,19,8,0,11,6,31,76,1
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,34,1984,15.5,31,19,14,12,5,11,35,31.4,24,259,65,25.1,97,130,32,26,6,0,20,26,57,19,1
Giangiacomo Magnani,ITA,DF,Brescia,Serie A,23,1995,1.3,2,0,2,0,0,0,2,0.0,2,6,1,16.7,6,0,0,3,1,0,2,2,4,4,0
Giangiacomo Magnani,ITA,DF,Sassuolo,Serie A,23,1995,1.6,0,0,0,0,0,0,2,0.0,2,5,2,40.0,5,0,0,4,2,0,2,1,1,11,0
Hugo Magnetti,FRA,MF,Brest,Ligue 1,21,1998,2.6,15,11,5,8,2,3,7,42.9,4,81,33,40.7,31,37,13,8,0,0,8,7,22,8,0
Harry Maguire,ENG,DF,Manchester Utd,Premier League,26,1993,38.0,44,27,25,18,1,14,36,38.9,22,240,90,37.5,155,77,8,45,25,0,20,55,99,246,1
Abdallahi Mahmoud,MTN,MF,Alavés,La Liga,19,2000,1.7,5,5,2,2,1,1,6,16.7,5,39,12,30.8,16,19,4,1,0,0,1,4,9,3,0
Riyad Mahrez,ALG,FW,Manchester City,Premier League,28,1991,21.6,32,21,9,13,10,13,48,27.1,35,394,111,28.2,72,155,167,38,1,0,37,15,47,7,0
Thiago Maia,BRA,MF,Lille,Ligue 1,22,1997,0.5,4,3,1,3,0,0,1,0.0,1,13,5,38.5,3,9,1,0,0,0,0,1,5,1,0
Arne Maier,GER,MF,Hertha BSC,Bundesliga,20,1999,5.9,8,2,5,2,1,3,8,37.5,5,127,35,27.6,45,66,16,9,0,0,9,5,13,2,1
Habib Maïga,CIV,MF,Metz,Ligue 1,23,1996,25.2,96,68,44,43,9,27,77,35.1,50,783,198,25.3,281,417,85,58,7,0,51,23,119,51,0
Mike Maignan,FRA,GK,Lille,Ligue 1,24,1995,28.0,0,0,0,0,0,0,0,,0,3,2,66.7,3,0,0,0,0,0,0,0,0,0,1
Ainsley Maitland-Niles,ENG,DF,Arsenal,Premier League,21,1997,15.4,41,27,30,9,2,14,42,33.3,28,297,84,28.3,179,86,32,29,5,0,24,17,58,41,0
Josh Maja,NGA,FW,Bordeaux,Ligue 1,20,1998,8.2,6,5,0,4,2,2,13,15.4,11,184,41,22.3,12,86,86,11,4,0,7,3,9,2,0
Abdul Majeed Waris,GHA,FW,Strasbourg,Ligue 1,27,1991,4.1,9,6,4,3,2,4,8,50.0,4,49,18,36.7,14,20,15,3,0,0,3,4,13,0,0
Žan Majer,SVN,MF,Lecce,Serie A,27,1992,18.5,34,20,16,13,5,10,55,18.2,45,407,93,22.9,177,178,52,42,9,1,33,18,52,24,1
Jean-Victor Makengo,FRA,MF,Toulouse,Ligue 1,21,1998,11.0,16,10,5,10,1,3,14,21.4,11,211,62,29.4,63,104,44,10,1,0,9,3,19,6,0
Nemanja Maksimović,SRB,MF,Getafe,La Liga,24,1995,32.2,53,34,14,31,8,15,56,26.8,41,698,206,29.5,134,424,140,47,9,1,38,40,93,56,1
Nikola Maksimović,SRB,DF,Napoli,Serie A,27,1991,20.0,36,21,23,13,0,16,27,59.3,11,176,42,23.9,89,74,13,31,14,0,17,19,55,66,0
Kévin Malcuit,MAR,DF,Napoli,Serie A,28,1991,2.8,8,5,3,4,1,5,6,83.3,1,30,6,20.0,13,12,5,8,1,0,7,3,11,1,0
Daniel Maldini,ITA,FW,Milan,Serie A,17,2001,0.3,0,0,0,0,0,0,2,0.0,2,7,1,14.3,3,2,2,1,0,0,1,0,0,0,0
Ruslan Malinovskyi,UKR,MF,Atalanta,Serie A,26,1993,17.1,21,15,5,15,1,8,34,23.5,26,319,91,28.5,48,179,92,16,2,0,14,3,24,8,0
Yunus Mallı,TUR,FW,Union Berlin,Bundesliga,27,1992,7.5,9,4,1,5,3,6,8,75.0,2,110,26,23.6,19,58,33,8,0,0,8,3,12,4,0
Hugo Mallo,ESP,DF,Celta Vigo,La Liga,28,1991,21.8,63,28,43,18,2,20,50,40.0,30,292,79,27.1,151,106,35,53,7,0,46,14,77,90,1
Streli Mamba,GER,FW,Paderborn 07,Bundesliga,25,1994,16.9,15,11,2,7,6,5,13,38.5,8,447,105,23.5,20,212,215,15,4,0,11,6,21,8,0
Hianga Mananga Mbock,FRA,MF,Brest,Ligue 1,19,1999,1.6,0,0,0,0,0,0,0,,0,26,12,46.2,9,15,2,2,0,0,2,2,2,8,0
Vincent Manceau,FRA,DF,Angers,Ligue 1,30,1989,22.0,49,29,25,19,5,22,51,43.1,29,290,101,34.8,169,88,33,47,3,0,44,22,71,59,0
Gianluca Mancini,ITA,DF,Roma,Serie A,23,1996,30.4,55,35,31,22,2,15,49,30.6,34,393,112,28.5,213,153,27,49,17,0,32,32,87,119,1
Marco Mancosu,ITA,MF,Lecce,Serie A,30,1988,27.1,27,17,9,11,7,6,51,11.8,45,415,96,23.1,117,192,106,31,11,0,20,13,40,23,0
Steve Mandanda,FRA,GK,Marseille,Ligue 1,34,1985,26.3,0,0,0,0,0,0,4,0.0,4,6,2,33.3,6,0,0,0,0,0,0,0,0,0,1
Reinildo Mandava,MOZ,DF,Lille,Ligue 1,25,1994,12.3,48,32,26,19,3,25,42,59.5,17,210,68,32.4,79,96,35,27,3,0,24,13,61,32,1
Aïssa Mandi,ALG,DF,Betis,La Liga,27,1991,28.6,33,16,22,9,2,16,33,48.5,17,175,54,30.9,91,72,12,46,19,0,27,24,57,144,1
Rolando Mandragora,ITA,MF,Udinese,Serie A,22,1997,22.8,52,33,16,25,11,20,69,29.0,49,608,150,24.7,201,315,92,52,5,0,47,19,71,29,0
Sadio Mané,SEN,FW,Liverpool,Premier League,27,1992,30.5,50,35,13,23,14,15,46,32.6,31,504,153,30.4,108,168,228,30,1,0,29,11,61,5,0
Eliaquim Mangala,FRA,DF,Valencia,La Liga,28,1991,7.5,6,4,5,1,0,3,4,75.0,1,44,16,36.4,31,11,2,11,5,0,6,2,8,40,0
Thomas Mangani,FRA,MF,Angers,Ligue 1,32,1987,20.8,34,23,14,16,4,13,60,21.7,47,497,122,24.5,119,307,71,29,3,0,26,11,45,31,1
Massimiliano Mangraviti,ITA,DF,Brescia,Serie A,21,1998,10.8,10,5,3,5,2,4,6,66.7,2,115,25,21.7,66,40,9,22,11,0,11,2,12,52,2
Kostas Manolas,GRE,DF,Napoli,Serie A,28,1991,24.2,34,17,21,12,1,15,28,53.6,13,158,53,33.5,87,69,2,34,16,1,18,15,49,104,3
Javier Manquillo,ESP,DF,Newcastle Utd,Premier League,25,1994,17.8,47,32,32,11,4,24,40,60.0,16,220,71,32.3,120,77,23,35,5,0,30,13,60,60,0
Giacomo Manzari,ITA,FW,Sassuolo,Serie A,18,2000,0.2,0,0,0,0,0,0,0,,0,6,1,16.7,2,4,0,0,0,0,0,0,0,0,0
Myziane Maolida,FRA,FW,Nice,Ligue 1,20,1999,7.5,15,11,5,5,5,5,16,31.3,11,140,36,25.7,37,59,44,13,0,0,13,5,20,2,0
Faitout Maouassa,FRA,DF,Rennes,Ligue 1,21,1998,20.0,59,29,36,20,3,18,27,66.7,9,256,70,27.3,123,103,30,38,5,0,33,15,74,77,0
Fernando Marçal,BRA,DF,Lyon,Ligue 1,30,1989,9.2,32,17,20,8,4,12,23,52.2,11,127,56,44.1,68,39,20,20,4,0,16,14,46,34,0
Marcelo,BRA,DF,Real Madrid,La Liga,31,1988,14.4,20,12,7,11,2,10,33,30.3,23,137,45,32.8,44,63,30,21,1,0,20,15,35,21,0
Marcelo,BRA,DF,Lyon,Ligue 1,32,1987,16.7,32,16,22,9,1,10,20,50.0,10,108,41,38.0,77,28,3,24,14,0,10,17,49,112,1
Solly March,ENG,DF,Brighton,Premier League,25,1994,12.7,26,17,16,8,2,9,21,42.9,12,158,44,27.8,54,57,47,22,3,0,19,12,38,19,1
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,27,1992,21.1,12,9,7,5,0,5,11,45.5,6,100,31,31.0,55,40,5,34,24,0,10,20,32,52,1
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,30,1989,6.0,5,0,1,3,1,2,5,40.0,3,72,11,15.3,23,32,17,13,0,0,13,4,9,8,0
Dario Maresic,AUT,DF,Reims,Ligue 1,19,1999,1.0,0,0,0,0,0,0,0,,0,2,1,50.0,1,1,0,1,1,0,0,1,1,7,0
Miguel Marí,ESP,MF,Eibar,La Liga,22,1997,0.1,1,0,0,1,0,0,0,,0,4,0,0.0,1,2,1,1,0,0,1,0,1,0,0
Pablo Marí,ESP,DF,Arsenal,Premier League,25,1993,1.3,3,1,2,1,0,1,2,50.0,1,11,3,27.3,6,4,1,1,0,0,1,2,5,14,0
José María Giménez,URU,DF,Atlético Madrid,La Liga,24,1995,19.5,24,11,19,4,1,8,14,57.1,6,98,31,31.6,59,36,3,25,9,0,16,9,33,122,1
Mariano,DOM,FW,Real Madrid,La Liga,25,1993,0.5,0,0,0,0,0,0,1,0.0,1,14,3,21.4,2,8,4,1,0,0,1,0,0,0,0
Adrian Mariappa,JAM,DF,Watford,Premier League,32,1986,16.8,25,12,18,5,2,11,38,28.9,27,197,57,28.9,114,64,19,35,9,0,26,7,32,93,1
Jordan Marié,FRA,MF,Dijon,Ligue 1,27,1991,2.2,6,5,5,1,0,4,8,50.0,4,78,31,39.7,25,40,13,6,1,0,5,5,11,3,0
Federico Marigosu,ITA,MF,Cagliari,Serie A,18,2001,0.3,0,0,0,0,0,0,0,,0,2,0,0.0,0,2,0,0,0,0,0,0,0,0,0
