Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Mickaël Le Bihan,FRA,FW,Nice,Ligue 1,29,1990,1.1,18,23,78.3,243,12,11,12,91.7,6,6,100.0,0,2,0.0,1,0.2,+0.8,1,1,1,0,1
Robin Le Normand,FRA,DF,Real Sociedad,La Liga,22,1996,26.6,1516,1695,89.4,31913,8060,411,448,91.7,875,930,94.1,219,287,76.3,0,0.3,-0.3,5,69,3,0,83
Damien Le Tallec,FRA,MF,Montpellier,Ligue 1,29,1990,27.3,797,989,80.6,15954,5186,303,364,83.2,351,403,87.1,127,196,64.8,0,0.7,-0.7,11,83,7,2,83
James Lea Siliki,CMR,MF,Rennes,Ligue 1,23,1996,12.0,324,430,75.3,5999,1283,139,160,86.9,136,169,80.5,40,83,48.2,0,0.8,-0.8,8,28,5,2,29
Rafael Leão,POR,FW,Milan,Serie A,20,1999,15.6,362,476,76.1,5997,1230,176,223,78.9,140,168,83.3,28,43,65.1,1,3.1,-2.1,30,11,24,9,35
Adrien Lebeau,FRA,MF,Strasbourg,Ligue 1,20,1999,0.1,3,6,50.0,39,5,2,3,66.7,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Mathew Leckie,AUS,DF,Hertha BSC,Bundesliga,28,1991,2.2,61,85,71.8,1102,282,27,34,79.4,28,34,82.4,5,8,62.5,0,0.0,0.0,0,3,0,0,8
Benjamin Lecomte,FRA,GK,Monaco,Ligue 1,28,1991,28.0,627,848,73.9,19799,13266,87,92,94.6,268,270,99.3,270,482,56.0,0,0.1,-0.1,1,5,0,0,1
Pierre Lees-Melou,FRA,MF,Nice,Ligue 1,26,1993,25.0,1025,1224,83.7,19331,5099,432,480,90.0,436,492,88.6,138,201,68.7,6,4.3,+1.7,34,113,25,6,122
Jordan Lefort,FRA,DF,Amiens,Ligue 1,25,1993,9.4,400,484,82.6,8438,3977,143,151,94.7,189,208,90.9,65,116,56.0,1,0.3,+0.7,3,22,1,1,27
Wu Lei,CHN,FW,Espanyol,La Liga,27,1991,19.1,208,317,65.6,3156,694,114,151,75.5,74,114,64.9,12,24,50.0,0,1.7,-1.7,13,13,6,3,14
Toni Leistner,GER,DF,Köln,Bundesliga,28,1990,11.2,524,623,84.1,13345,4806,87,102,85.3,288,315,91.4,148,197,75.1,0,0.1,-0.1,3,43,5,1,31
Moritz Leitner,GER,MF,Norwich City,Premier League,26,1992,7.6,472,553,85.4,7844,1737,245,267,91.8,172,194,88.7,43,69,62.3,0,0.3,-0.3,8,51,16,2,41
Lucas Leiva,BRA,MF,Lazio,Serie A,32,1987,20.1,1002,1135,88.3,19833,5548,375,409,91.7,458,508,90.2,151,179,84.4,1,1.9,-0.9,18,97,11,1,111
Florian Lejeune,FRA,DF,Newcastle Utd,Premier League,28,1991,4.9,136,187,72.7,2876,1077,45,55,81.8,69,80,86.3,22,49,44.9,0,0.1,-0.1,1,9,0,0,10
Iñigo Lekue,ESP,FW,Athletic Club,La Liga,26,1993,6.9,195,283,68.9,3283,1060,100,118,84.7,73,97,75.3,18,55,32.7,1,0.8,+0.2,9,10,6,4,11
Nicolas Lemaître,FRA,GK,Reims,Ligue 1,22,1997,1.0,22,27,81.5,492,239,2,2,100.0,17,17,100.0,3,8,37.5,0,0.0,0.0,0,0,0,0,0
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,23,1995,10.3,319,405,78.8,5903,1759,147,170,86.5,122,143,85.3,42,70,60.0,0,0.4,-0.4,6,29,10,2,47
Tim Lemperle,GER,FW,Köln,Bundesliga,17,2002,0.2,2,2,100.0,24,8,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Clément Lenglet,FRA,DF,Barcelona,La Liga,24,1995,26.9,1989,2147,92.6,41979,13188,603,631,95.6,1033,1082,95.5,332,398,83.4,1,0.5,+0.5,5,165,2,0,104
Aaron Lennon,ENG,MF,Burnley,Premier League,32,1987,5.5,92,131,70.2,1434,347,54,65,83.1,29,35,82.9,6,17,35.3,0,0.1,-0.1,2,6,2,1,8
Bernd Leno,GER,GK,Arsenal,Premier League,27,1992,29.4,742,990,74.9,18295,9801,170,171,99.4,392,398,98.5,174,414,42.0,0,0.0,0.0,0,3,0,0,0
Christopher Lenz,GER,DF,Union Berlin,Bundesliga,24,1994,25.2,816,1143,71.4,15094,6878,381,434,87.8,298,416,71.6,121,234,51.7,3,2.7,+0.3,20,58,21,12,86
Donovan Léon,GUF,GK,Brest,Ligue 1,26,1992,1.4,28,41,68.3,921,545,3,3,100.0,13,13,100.0,12,25,48.0,0,0.0,0.0,0,0,0,0,0
Pedro León,ESP,MF,Eibar,La Liga,32,1986,21.1,416,717,58.0,7521,2779,209,271,77.1,129,203,63.5,64,195,32.8,2,4.2,-2.2,43,25,23,15,39
Sergio León,ESP,FW,Levante,La Liga,30,1989,7.5,63,108,58.3,1098,150,32,45,71.1,19,35,54.3,8,14,57.1,0,0.1,-0.1,2,4,2,0,6
Lukas Lerager,DEN,MF,Genoa,Serie A,26,1993,15.4,494,600,82.3,7799,2189,255,290,87.9,199,233,85.4,28,48,58.3,1,1.6,-0.6,11,39,9,3,46
Mehdi Léris,FRA,MF,Sampdoria,Serie A,21,1998,5.7,170,230,73.9,2892,878,92,103,89.3,59,77,76.6,15,36,41.7,1,0.5,+0.5,6,14,8,4,19
Jefferson Lerma,COL,MF,Bournemouth,Premier League,24,1994,30.0,1092,1377,79.3,21955,6505,421,498,84.5,466,548,85.0,186,289,64.4,2,1.8,+0.2,12,119,16,0,119
Karlo Letica,CRO,GK,SPAL,Serie A,22,1997,10.0,202,319,63.3,6415,4473,43,43,100.0,73,73,100.0,83,199,41.7,0,0.0,0.0,1,0,0,0,0
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,30,1988,30.7,592,783,75.6,9017,1801,351,420,83.6,183,246,74.4,43,61,70.5,4,5.7,-1.7,37,36,43,7,70
Jamal Lewis,NIR,DF,Norwich City,Premier League,21,1998,25.6,1036,1306,79.3,17191,6342,536,597,89.8,419,514,81.5,67,137,48.9,0,1.0,-1.0,15,42,20,8,83
Aaron Leya Iseka,BEL,FW,Toulouse,Ligue 1,21,1997,8.6,142,183,77.6,1882,252,93,111,83.8,37,51,72.5,5,9,55.6,0,0.2,-0.2,4,11,2,0,10
Stephan Lichtsteiner,SUI,DF,Augsburg,Bundesliga,35,1984,14.9,404,584,69.2,7247,4201,172,205,83.9,185,249,74.3,40,100,40.0,1,0.6,+0.4,9,31,8,4,55
Dimitri Liénard,FRA,MF,Strasbourg,Ligue 1,31,1988,16.5,810,1038,78.0,18853,4513,273,303,90.1,315,358,88.0,212,355,59.7,3,2.8,+0.2,34,89,24,10,77
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,23,1996,20.2,891,1024,87.0,20842,5644,185,205,90.2,537,564,95.2,168,246,68.3,1,0.7,+0.3,2,49,4,0,46
Matthijs de Ligt,NED,DF,Juventus,Serie A,19,1999,27.2,1394,1526,91.3,29594,7983,384,404,95.0,723,780,92.7,251,291,86.3,0,0.3,-0.3,3,80,1,0,54
Isaac Lihadji,FRA,DF,Marseille,Ligue 1,17,2002,0.3,12,16,75.0,189,62,8,9,88.9,3,4,75.0,1,1,100.0,0,0.0,0.0,0,1,1,0,3
Lillo,ESP,DF,Osasuna,La Liga,30,1989,2.2,100,124,80.6,2164,871,34,40,85.0,52,57,91.2,14,25,56.0,0,0.1,-0.1,1,10,3,1,13
Anderson Lima,BRA,MF,Lazio,Serie A,19,1999,0.7,25,30,83.3,426,145,10,12,83.3,12,13,92.3,2,4,50.0,0,0.2,-0.2,2,4,0,0,4
Lucas Lima,BRA,FW,Nantes,Ligue 1,27,1991,3.0,121,180,67.2,2284,857,55,63,87.3,49,65,75.4,16,44,36.4,0,0.3,-0.3,5,12,4,2,14
Anthony Limbombe,BEL,FW,Nantes,Ligue 1,25,1994,1.7,36,53,67.9,527,148,22,27,81.5,9,13,69.2,4,9,44.4,0,0.1,-0.1,2,1,0,0,2
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,25,1994,34.4,1764,2013,87.6,35555,11016,564,610,92.5,958,1026,93.4,227,340,66.8,0,0.3,-0.3,4,82,1,0,93
Karol Linetty,POL,MF,Sampdoria,Serie A,24,1995,22.4,595,765,77.8,9994,3045,308,362,85.1,214,262,81.7,61,103,59.2,3,2.1,+0.9,29,49,19,8,79
Jesse Lingard,ENG,MF,Manchester Utd,Premier League,26,1992,10.4,351,409,85.8,5155,995,195,219,89.0,122,138,88.4,19,27,70.4,0,0.9,-0.9,17,31,10,0,30
Pol Lirola,ESP,DF,Fiorentina,Serie A,21,1997,29.4,979,1311,74.7,17358,6692,462,525,88.0,385,489,78.7,111,230,48.3,2,2.8,-0.8,33,71,34,11,106
Diego Llorente,ESP,DF,Real Sociedad,La Liga,25,1993,25.9,1410,1598,88.2,31683,7678,311,332,93.7,838,895,93.6,253,349,72.5,1,0.2,+0.8,4,74,2,0,57
Fernando Llorente,ESP,FW,Napoli,Serie A,34,1985,5.6,127,156,81.4,1822,142,78,85,91.8,39,52,75.0,7,10,70.0,1,0.7,+0.3,10,2,3,0,4
Marcos Llorente,ESP,MF,Atlético Madrid,La Liga,24,1995,15.2,395,507,77.9,6233,1632,203,241,84.2,143,171,83.6,31,50,62.0,3,3.0,0.0,15,27,10,2,34
Gautier Lloris,FRA,DF,Nice,Ligue 1,24,1995,3.0,161,175,92.0,3001,920,57,60,95.0,87,91,95.6,17,22,77.3,0,0.0,0.0,0,0,0,0,5
Hugo Lloris,FRA,GK,Tottenham,Premier League,32,1986,20.1,395,568,69.5,13101,8616,86,87,98.9,132,135,97.8,174,343,50.7,0,0.0,0.0,0,10,0,0,0
Giovani Lo Celso,ARG,MF,Tottenham,Premier League,23,1996,16.6,832,1005,82.8,15375,3976,378,419,90.2,320,368,87.0,116,182,63.7,2,2.1,-0.1,29,90,27,2,88
Stanislav Lobotka,SVK,MF,Napoli,Serie A,24,1994,8.4,608,646,94.1,10855,2265,291,310,93.9,229,241,95.0,74,77,96.1,0,0.2,-0.2,6,58,2,0,37
Stanislav Lobotka,SVK,MF,Celta Vigo,La Liga,24,1994,15.4,683,777,87.9,12356,2941,307,341,90.0,273,304,89.8,87,105,82.9,0,0.5,-0.5,10,52,5,0,61
Jürgen Locadia,NED,FW,Hoffenheim,Bundesliga,25,1993,5.9,97,133,72.9,1504,263,55,69,79.7,31,42,73.8,8,12,66.7,0,0.1,-0.1,3,8,3,1,7
Jürgen Locadia,NED,MF,Brighton,Premier League,25,1993,1.0,9,19,47.4,135,7,6,10,60.0,3,5,60.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Manuel Locatelli,ITA,MF,Sassuolo,Serie A,21,1998,28.7,1886,2178,86.6,35567,8514,839,914,91.8,780,859,90.8,242,357,67.8,5,4.3,+0.7,47,219,32,3,164
Renan Lodi,BRA,DF,Atlético Madrid,La Liga,21,1998,26.6,926,1246,74.3,15853,5561,421,469,89.8,399,535,74.6,83,175,47.4,2,1.6,+0.4,20,42,34,12,70
Ruben Loftus-Cheek,ENG,MF,Chelsea,Premier League,23,1996,2.3,116,131,88.5,1837,338,62,70,88.6,41,46,89.1,10,11,90.9,1,0.3,+0.7,1,11,2,0,8
Enzo Loiodice,FRA,MF,Dijon,Ligue 1,18,2000,2.1,98,116,84.5,1972,362,38,42,90.5,45,50,90.0,15,19,78.9,0,0.0,0.0,0,9,3,0,7
Kevin Long,IRL,DF,Burnley,Premier League,28,1990,6.3,141,186,75.8,3193,908,40,52,76.9,66,80,82.5,32,49,65.3,0,0.0,0.0,0,7,0,0,7
Shane Long,IRL,FW,Southampton,Premier League,32,1987,15.5,226,405,55.8,2946,786,155,236,65.7,46,100,46.0,10,27,37.0,2,1.4,+0.6,15,17,9,4,28
Matthew Longstaff,ENG,MF,Newcastle Utd,Premier League,19,2000,6.4,193,237,81.4,3607,653,81,92,88.0,81,94,86.2,28,43,65.1,0,0.2,-0.2,3,12,4,1,11
Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,21,1997,15.3,515,657,78.4,10160,2462,201,237,84.8,233,263,88.6,72,132,54.5,1,1.0,0.0,15,42,4,1,38
Ademola Lookman,NGA,MF,RB Leipzig,Bundesliga,21,1997,3.4,116,152,76.3,1639,509,70,77,90.9,33,45,73.3,6,16,37.5,0,0.5,-0.5,7,8,9,2,20
Anthony Lopes,POR,GK,Lyon,Ligue 1,28,1990,26.0,676,818,82.6,18767,10759,114,114,100.0,333,334,99.7,226,367,61.6,0,0.2,-0.2,1,3,1,0,1
Rony Lopes,POR,FW,Sevilla,La Liga,23,1995,1.5,43,52,82.7,688,142,21,23,91.3,14,18,77.8,3,4,75.0,0,0.0,0.0,0,5,0,0,3
Rony Lopes,POR,FW,Monaco,Ligue 1,23,1995,0.9,24,26,92.3,301,46,16,16,100.0,7,9,77.8,1,1,100.0,0,0.0,0.0,0,3,0,0,0
Adrián López,ESP,FW,Osasuna,La Liga,31,1988,16.0,358,507,70.6,5000,1125,214,276,77.5,111,155,71.6,15,34,44.1,0,2.0,-2.0,22,32,8,2,33
David López,ESP,DF,Espanyol,La Liga,29,1989,27.3,1109,1376,80.6,22277,7736,406,454,89.4,530,601,88.2,159,291,54.6,2,1.1,+0.9,15,94,9,2,115
Diego López,ESP,GK,Espanyol,La Liga,37,1981,35.9,665,1142,58.2,23058,15965,94,94,100.0,270,273,98.9,300,774,38.8,0,0.0,0.0,2,22,0,0,0
Javi López,ESP,DF,Espanyol,La Liga,33,1986,15.4,534,718,74.4,10151,3921,203,238,85.3,261,318,82.1,65,139,46.8,0,1.0,-1.0,10,34,16,6,47
Javi López,ESP,DF,Alavés,La Liga,17,2002,1.0,18,30,60.0,326,135,10,16,62.5,6,8,75.0,2,5,40.0,0,0.0,0.0,0,2,0,0,1
Lluis López,ESP,DF,Espanyol,La Liga,22,1997,3.3,219,245,89.4,4819,1219,46,53,86.8,141,149,94.6,32,39,82.1,0,0.0,0.0,0,10,0,0,9
Maxime Lopez,FRA,MF,Marseille,Ligue 1,21,1997,12.3,775,884,87.7,12400,3744,392,423,92.7,312,349,89.4,52,76,68.4,3,0.8,+2.2,18,87,8,2,74
Pau López,ESP,GK,Roma,Serie A,24,1994,32.0,831,1056,78.7,23299,13712,158,160,98.8,363,371,97.8,307,521,58.9,0,0.0,0.0,0,4,0,0,1
Roberto López,ESP,MF,Real Sociedad,La Liga,19,2000,0.6,36,46,78.3,625,154,18,22,81.8,15,17,88.2,3,4,75.0,1,0.1,+0.9,1,5,2,0,4
Unai López,ESP,MF,Athletic Club,La Liga,23,1995,19.9,1004,1210,83.0,20815,4227,360,393,91.6,416,458,90.8,203,317,64.0,4,3.1,+0.9,36,77,19,5,68
Losada,ESP,MF,Celta Vigo,La Liga,17,2001,0.1,7,9,77.8,127,36,4,5,80.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
Albert Lottin,FRA,MF,Bordeaux,Ligue 1,17,2001,0.5,17,18,94.4,365,227,5,6,83.3,9,9,100.0,3,3,100.0,0,0.0,0.0,0,2,0,0,4
Imran Louza,MAR,MF,Nantes,Ligue 1,20,1999,22.3,901,1157,77.9,16112,3848,442,502,88.0,316,377,83.8,118,231,51.1,2,4.0,-2.0,35,85,17,3,89
Matteo Lovato,ITA,DF,Hellas Verona,Serie A,19,2000,0.1,1,2,50.0,16,13,0,0,,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Dejan Lovren,CRO,DF,Liverpool,Premier League,30,1989,8.6,530,603,87.9,11989,3514,141,152,92.8,280,296,94.6,108,150,72.0,1,0.4,+0.6,1,43,4,0,34
Eduard Löwen,GER,MF,Augsburg,Bundesliga,22,1997,7.5,157,247,63.6,2986,719,69,94,73.4,50,71,70.4,31,64,48.4,1,0.8,+0.2,12,9,1,0,11
Eduard Löwen,GER,MF,Hertha BSC,Bundesliga,22,1997,3.5,118,147,80.3,2485,741,44,52,84.6,53,59,89.8,21,34,61.8,0,0.0,0.0,0,17,1,0,12
Matthew Lowton,ENG,DF,Burnley,Premier League,30,1989,17.0,497,726,68.5,9818,4195,200,220,90.9,212,291,72.9,78,192,40.6,1,1.0,0.0,12,46,16,4,64
Hirving Lozano,MEX,FW,Napoli,Serie A,24,1995,11.4,270,352,76.7,3827,735,159,184,86.4,84,103,81.6,13,30,43.3,1,2.1,-1.1,21,8,15,2,25
Pol Lozano,ESP,MF,Espanyol,La Liga,19,1999,1.9,82,92,89.1,1671,300,31,32,96.9,36,40,90.0,15,18,83.3,0,0.0,0.0,0,12,1,0,3
Jan Luca Rumpf,GER,DF,Paderborn 07,Bundesliga,20,1999,1.0,41,53,77.4,808,436,10,11,90.9,26,31,83.9,5,10,50.0,0,0.0,0.0,0,6,0,0,5
Jean Lucas,BRA,MF,Lyon,Ligue 1,21,1998,2.2,128,147,87.1,2127,376,58,63,92.1,55,60,91.7,11,17,64.7,0,0.4,-0.4,2,5,0,0,3
Fabio Lucioni,ITA,DF,Lecce,Serie A,31,1987,34.8,1353,1570,86.2,34535,11797,228,251,90.8,751,798,94.1,366,505,72.5,0,0.0,0.0,2,67,3,1,83
José Luis Gayà,ESP,DF,Valencia,La Liga,24,1995,22.1,815,1039,78.4,15321,4595,348,388,89.7,353,427,82.7,105,190,55.3,1,1.7,-0.7,13,37,27,12,61
José Luis Morales,ESP,FW,Levante,La Liga,32,1987,28.0,472,700,67.4,7747,2245,270,338,79.9,136,191,71.2,54,107,50.5,2,4.1,-2.1,33,31,32,10,62
José Luis Palomino,ARG,DF,Atalanta,Serie A,29,1990,27.6,1148,1318,87.1,23889,6752,334,368,90.8,599,646,92.7,198,272,72.8,1,1.2,-0.2,6,61,7,2,59
José Luis Rodríguez,PAN,FW,Alavés,La Liga,21,1998,0.2,3,5,60.0,38,2,2,3,66.7,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
David Luiz,BRA,DF,Arsenal,Premier League,32,1987,31.2,1481,1713,86.5,36779,10647,280,305,91.8,793,825,96.1,398,562,70.8,1,0.9,+0.1,4,99,9,1,77
Douglas Luiz,BRA,MF,Aston Villa,Premier League,21,1998,29.0,984,1216,80.9,20870,4818,356,410,86.8,422,497,84.9,195,284,68.7,2,1.4,+0.6,16,114,20,4,99
Jordan Lukaku,BEL,DF,Lazio,Serie A,25,1994,4.4,128,169,75.7,2205,716,65,75,86.7,49,62,79.0,12,23,52.2,2,0.8,+1.2,9,4,7,5,11
Romelu Lukaku,BEL,FW,Inter,Serie A,26,1993,33.1,580,809,71.7,8148,1580,359,449,80.0,141,219,64.4,38,54,70.4,2,5.3,-3.3,54,39,28,2,65
Dodi Lukebakio,BEL,FW,Hertha BSC,Bundesliga,21,1997,22.6,480,637,75.4,8575,1837,239,282,84.8,159,212,75.0,63,102,61.8,6,4.8,+1.2,35,28,20,7,49
Saša Lukić,SRB,MF,Torino,Serie A,22,1996,20.7,728,843,86.4,12778,3218,359,400,89.8,274,301,91.0,81,106,76.4,1,0.6,+0.4,12,66,15,3,68
Senad Lulić,BIH,DF,Lazio,Serie A,33,1986,17.5,685,864,79.3,13112,4225,303,340,89.1,279,333,83.8,98,161,60.9,2,2.4,-0.4,21,35,31,14,56
John Lundstram,ENG,MF,Sheffield Utd,Premier League,25,1994,27.3,966,1202,80.4,18422,3847,457,526,86.9,345,409,84.4,143,212,67.5,3,2.3,+0.7,19,77,31,6,84
Sebastiano Luperto,ITA,DF,Napoli,Serie A,22,1996,5.9,347,381,91.1,6946,2250,103,109,94.5,193,200,96.5,45,65,69.2,0,0.0,0.0,1,26,2,1,28
Arnaud Lusamba,COD,MF,Nice,Ligue 1,22,1997,10.9,383,448,85.5,6504,1260,188,206,91.3,144,166,86.7,36,52,69.2,2,1.9,+0.1,18,25,5,0,22
Andreas Luthe,GER,GK,Augsburg,Bundesliga,32,1987,10.0,294,419,70.2,9153,4738,33,34,97.1,148,149,99.3,113,235,48.1,0,0.0,0.0,0,2,0,0,0
Lyanco,BRA,DF,Torino,Serie A,22,1997,13.1,552,649,85.1,12422,4377,158,166,95.2,275,300,91.7,113,168,67.3,0,0.3,-0.3,1,34,1,0,37
Charalambos Lykogiannis,GRE,DF,Cagliari,Serie A,25,1993,14.9,405,620,65.3,8233,3760,146,177,82.5,199,279,71.3,58,138,42.0,1,1.4,-0.4,9,36,6,2,36
Yann M'Vila,FRA,MF,Saint-Étienne,Ligue 1,29,1990,21.6,1024,1185,86.4,22003,6364,358,403,88.8,447,493,90.7,206,266,77.4,2,0.9,+1.1,11,104,3,0,83
Alexis Mac Allister,ARG,MF,Brighton,Premier League,20,1998,3.9,84,130,64.6,1479,361,38,48,79.2,37,48,77.1,8,31,25.8,0,0.3,-0.3,5,7,1,1,6
Darwin Machís,VEN,FW,Granada,La Liga,26,1993,23.7,361,582,62.0,6674,2348,177,230,77.0,125,188,66.5,52,136,38.2,5,3.6,+1.4,39,33,23,10,48
Yvann Macon,FRA,DF,Saint-Étienne,Ligue 1,20,1998,1.1,46,63,73.0,837,275,24,30,80.0,16,23,69.6,6,8,75.0,0,0.0,0.0,0,0,0,0,3
James Maddison,ENG,MF,Leicester City,Premier League,22,1996,29.2,1282,1674,76.6,25940,7779,501,573,87.4,538,630,85.4,221,414,53.4,3,7.4,-4.4,84,154,45,6,172
Lisandro Magallán,ARG,DF,Alavés,La Liga,25,1993,13.3,341,426,80.0,8177,3138,84,92,91.3,174,198,87.9,81,130,62.3,1,0.7,+0.3,4,26,2,0,33
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,34,1984,15.5,1049,1176,89.2,19173,4331,482,510,94.5,414,459,90.2,139,181,76.8,0,0.3,-0.3,12,98,10,0,67
Giangiacomo Magnani,ITA,DF,Brescia,Serie A,23,1995,1.3,29,37,78.4,653,178,7,9,77.8,16,20,80.0,5,7,71.4,0,0.0,0.0,0,1,0,0,0
Giangiacomo Magnani,ITA,DF,Sassuolo,Serie A,23,1995,1.6,65,77,84.4,1669,430,9,10,90.0,42,48,87.5,14,19,73.7,0,0.1,-0.1,2,4,0,0,4
Hugo Magnetti,FRA,MF,Brest,Ligue 1,21,1998,2.6,130,161,80.7,2609,729,49,58,84.5,61,71,85.9,19,28,67.9,0,0.2,-0.2,4,17,2,0,14
Harry Maguire,ENG,DF,Manchester Utd,Premier League,26,1993,38.0,2127,2403,88.5,46934,11790,552,609,90.6,1160,1247,93.0,396,518,76.4,1,0.6,+0.4,16,167,2,0,98
Abdallahi Mahmoud,MTN,MF,Alavés,La Liga,19,2000,1.7,33,38,86.8,462,94,18,21,85.7,11,12,91.7,1,1,100.0,0,0.0,0.0,0,2,0,0,1
Riyad Mahrez,ALG,FW,Manchester City,Premier League,28,1991,21.6,1009,1188,84.9,18604,4416,459,500,91.8,400,462,86.6,133,184,72.3,9,8.8,+0.2,58,53,72,8,120
Thiago Maia,BRA,MF,Lille,Ligue 1,22,1997,0.5,31,39,79.5,506,114,17,19,89.5,11,12,91.7,2,7,28.6,0,0.1,-0.1,1,4,1,0,4
Arne Maier,GER,MF,Hertha BSC,Bundesliga,20,1999,5.9,271,324,83.6,6060,1497,87,102,85.3,114,126,90.5,64,83,77.1,0,0.6,-0.6,10,31,8,1,28
Habib Maïga,CIV,MF,Metz,Ligue 1,23,1996,25.2,1059,1309,80.9,20349,4717,432,493,87.6,464,537,86.4,148,232,63.8,2,0.8,+1.2,10,98,16,5,92
Mike Maignan,FRA,GK,Lille,Ligue 1,24,1995,28.0,491,762,64.4,16854,12212,79,80,98.8,182,182,100.0,227,496,45.8,0,0.0,0.0,1,17,0,0,0
Ainsley Maitland-Niles,ENG,DF,Arsenal,Premier League,21,1997,15.4,825,999,82.6,14121,4762,392,437,89.7,331,385,86.0,84,136,61.8,2,1.5,+0.5,10,49,13,5,51
Josh Maja,NGA,FW,Bordeaux,Ligue 1,20,1998,8.2,175,206,85.0,2268,363,118,129,91.5,41,51,80.4,6,9,66.7,2,1.2,+0.8,8,6,2,0,8
Abdul Majeed Waris,GHA,FW,Strasbourg,Ligue 1,27,1991,4.1,65,89,73.0,837,240,41,49,83.7,19,26,73.1,1,6,16.7,1,0.7,+0.3,3,1,5,0,9
Žan Majer,SVN,MF,Lecce,Serie A,27,1992,18.5,593,746,79.5,10548,2677,272,304,89.5,229,274,83.6,71,121,58.7,1,1.4,-0.4,19,61,16,5,54
Jean-Victor Makengo,FRA,MF,Toulouse,Ligue 1,21,1998,11.0,373,447,83.4,5935,1494,204,228,89.5,129,149,86.6,27,49,55.1,0,1.2,-1.2,13,46,6,1,42
Nemanja Maksimović,SRB,MF,Getafe,La Liga,24,1995,32.2,534,730,73.2,8988,2044,235,309,76.1,185,251,73.7,69,102,67.6,0,0.9,-0.9,13,39,11,2,47
Nikola Maksimović,SRB,DF,Napoli,Serie A,27,1991,20.0,1287,1389,92.7,27053,9103,353,384,91.9,718,748,96.0,204,233,87.6,1,0.7,+0.3,7,79,9,5,63
Kévin Malcuit,MAR,DF,Napoli,Serie A,28,1991,2.8,142,174,81.6,2591,588,66,72,91.7,52,65,80.0,19,31,61.3,0,0.2,-0.2,2,4,4,3,9
Daniel Maldini,ITA,FW,Milan,Serie A,17,2001,0.3,13,16,81.3,176,19,11,11,100.0,1,3,33.3,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Ruslan Malinovskyi,UKR,MF,Atalanta,Serie A,26,1993,17.1,779,979,79.6,15367,3870,295,348,84.8,360,414,87.0,111,184,60.3,3,5.0,-2.0,43,67,45,8,106
Yunus Mallı,TUR,FW,Union Berlin,Bundesliga,27,1992,7.5,152,213,71.4,2097,495,81,108,75.0,54,70,77.1,6,18,33.3,1,0.7,+0.3,4,7,3,1,13
Hugo Mallo,ESP,DF,Celta Vigo,La Liga,28,1991,21.8,998,1301,76.7,18004,7115,482,513,94.0,398,503,79.1,107,235,45.5,1,1.9,-0.9,13,60,20,9,77
Streli Mamba,GER,FW,Paderborn 07,Bundesliga,25,1994,16.9,212,276,76.8,3088,459,122,151,80.8,66,84,78.6,11,17,64.7,2,1.3,+0.7,8,12,1,0,9
Hianga Mananga Mbock,FRA,MF,Brest,Ligue 1,19,1999,1.6,73,82,89.0,1609,248,24,26,92.3,30,34,88.2,18,19,94.7,0,0.1,-0.1,1,2,0,0,3
Vincent Manceau,FRA,DF,Angers,Ligue 1,30,1989,22.0,1063,1317,80.7,19030,8487,503,546,92.1,444,522,85.1,112,216,51.9,0,1.0,-1.0,14,76,22,7,111
Gianluca Mancini,ITA,DF,Roma,Serie A,23,1996,30.4,1500,1679,89.3,31011,10073,423,467,90.6,841,884,95.1,219,299,73.2,0,0.6,-0.6,9,79,13,0,97
Marco Mancosu,ITA,MF,Lecce,Serie A,30,1988,27.1,682,908,75.1,11167,2764,367,435,84.4,216,284,76.1,70,118,59.3,2,4.0,-2.0,35,64,24,6,69
Steve Mandanda,FRA,GK,Marseille,Ligue 1,34,1985,26.3,575,848,67.8,17830,10724,74,74,100.0,283,284,99.6,218,489,44.6,0,0.0,0.0,0,6,0,0,0
Reinildo Mandava,MOZ,DF,Lille,Ligue 1,25,1994,12.3,523,656,79.7,8795,2820,251,278,90.3,222,270,82.2,36,71,50.7,0,0.4,-0.4,4,34,7,3,37
Aïssa Mandi,ALG,DF,Betis,La Liga,27,1991,28.6,1626,1778,91.5,35309,11742,512,536,95.5,767,806,95.2,329,405,81.2,0,0.8,-0.8,7,93,5,1,64
