Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Andrea Consigli,ITA,GK,Sassuolo,Serie A,31,1987,35.7,1280,1100,1276,4,0,0,870,1,1,100.0,1,0,621,2942,1483,0,0,0,0,0,504,499,99.0,0
Andrea Conti,ITA,DF,Milan,Serie A,24,1994,5.6,417,18,115,210,127,8,358,7,10,70.0,7,1,268,1456,894,43,17,0,2,3,290,272,93.8,17
Lewis Cook,ENG,MF,Bournemouth,Premier League,21,1997,8.0,482,17,127,292,97,5,473,9,14,64.3,9,1,338,1493,749,29,12,1,10,13,345,325,94.2,9
Steve Cook,ENG,DF,Bournemouth,Premier League,27,1991,31.0,1950,277,1110,810,146,29,1814,4,6,66.7,4,0,1000,5959,3177,63,7,0,1,2,1119,1086,97.1,3
Duje Čop,CRO,FW,Valladolid,La Liga,28,1990,7.6,259,9,29,111,130,46,244,4,11,36.4,4,0,161,570,314,17,6,7,16,6,315,182,57.8,78
Francis Coquelin,FRA,MF,Valencia,La Liga,27,1991,19.6,1182,48,309,749,185,16,1165,31,40,77.5,31,0,882,3430,1561,54,16,1,14,23,852,789,92.6,37
Gabriele Corbo,ITA,DF,Bologna,Serie A,18,2000,0.1,5,0,4,1,0,0,5,0,0,,0,0,4,14,5,0,0,0,0,0,5,5,100.0,0
Iñigo Córdoba,ESP,FW,Athletic Club,La Liga,21,1997,14.7,679,16,111,281,340,41,669,31,64,48.4,32,1,524,2648,1347,77,19,9,40,34,606,457,75.4,102
Sergio Córdova,VEN,FW,Augsburg,Bundesliga,20,1997,5.9,220,3,23,121,91,29,210,7,9,77.8,7,1,151,756,414,20,7,2,20,20,269,142,52.8,48
Benjamin Corgnet,FRA,MF,Strasbourg,Ligue 1,31,1987,7.5,382,7,45,191,159,28,369,4,10,40.0,5,1,251,878,438,20,6,0,11,11,376,280,74.5,64
Ante Ćorić,CRO,MF,Roma,Serie A,21,1997,0.3,15,0,0,9,7,0,13,0,0,,0,0,11,72,31,3,1,0,0,0,18,12,66.7,2
Jack Cork,ENG,MF,Burnley,Premier League,29,1989,36.8,1690,99,347,1101,320,38,1682,27,43,62.8,28,1,1070,4660,1791,70,25,1,34,40,1124,1000,89.0,69
Andreas Cornelius,DEN,FW,Bordeaux,Ligue 1,25,1993,8.8,383,18,40,172,186,50,372,11,16,68.8,12,0,215,748,284,18,6,4,25,27,519,287,55.3,103
Maxwel Cornet,CIV,FW,Lyon,Ligue 1,21,1996,14.2,675,10,68,242,419,91,648,29,49,59.2,30,1,527,2623,1569,86,19,22,35,30,715,515,72.0,171
Quentin Cornette,FRA,MF,Amiens,Ligue 1,24,1994,2.3,100,3,20,50,41,9,96,2,5,40.0,2,1,66,431,302,16,6,4,2,6,77,63,81.8,9
Ángel Correa,ARG,MF,Atlético Madrid,La Liga,23,1995,21.3,1102,27,152,495,540,123,1090,65,111,58.6,67,3,893,3909,2335,139,39,17,54,58,1100,788,71.6,224
Joaquín Correa,ARG,FW,Lazio,Serie A,23,1994,21.4,1182,15,82,514,704,153,1142,60,113,53.1,70,1,1001,5826,3559,198,66,39,50,35,1353,975,72.1,265
Danny da Costa,GER,DF,Eint Frankfurt,Bundesliga,25,1993,33.7,1712,100,385,754,655,62,1403,30,67,44.8,33,0,924,4820,2560,131,36,16,29,28,1066,841,78.9,117
Diego Costa,ESP,FW,Atlético Madrid,La Liga,29,1988,12.4,447,10,24,196,251,64,438,14,25,56.0,16,1,338,1240,488,33,10,8,38,26,699,373,53.4,138
Douglas Costa,BRA,FW,Juventus,Serie A,27,1990,6.9,452,5,49,206,253,28,434,29,60,48.3,34,1,397,2816,1591,88,25,10,14,13,430,358,83.3,56
Filippo Costa,ITA,MF,SPAL,Serie A,23,1995,6.3,332,35,117,136,94,3,281,7,8,87.5,7,0,187,865,484,22,8,1,9,3,183,164,89.6,8
Hélder Costa,ANG,FW,Wolves,Premier League,24,1994,14.9,716,8,76,297,420,39,704,27,61,44.3,32,3,578,3497,2067,100,43,16,41,46,814,541,66.5,114
Jaume Costa,ESP,DF,Villarreal,La Liga,30,1988,16.6,1132,65,313,563,311,23,977,10,14,71.4,10,0,717,3369,2090,96,29,4,6,5,751,692,92.1,26
Nuno da Costa,CPV,FW,Strasbourg,Ligue 1,27,1991,22.8,861,11,76,397,440,100,836,51,87,58.6,53,2,646,2285,1197,67,20,10,78,61,1023,615,60.1,236
David Costas,ESP,DF,Celta Vigo,La Liga,23,1995,13.0,831,104,460,394,29,4,806,1,2,50.0,1,0,564,3007,1390,35,10,0,0,8,572,565,98.8,3
Benoît Costil,FRA,GK,Bordeaux,Ligue 1,31,1987,37.0,1242,1077,1235,12,0,0,821,1,1,100.0,1,0,595,2545,1520,0,0,0,1,0,488,485,99.4,0
Kalifa Coulibaly,MLI,FW,Nantes,Ligue 1,26,1991,19.5,702,19,35,314,397,126,685,17,34,50.0,20,2,377,1798,946,41,20,11,79,25,1077,537,49.9,221
Senou Coulibaly,MLI,DF,Dijon,Ligue 1,23,1994,4.6,257,28,134,132,9,3,257,1,2,50.0,1,0,147,859,440,13,2,0,2,1,152,151,99.3,2
Thibaut Courtois,BEL,GK,Real Madrid,La Liga,26,1992,27.0,883,808,880,2,1,1,648,1,1,100.0,1,0,487,2299,993,0,0,0,0,0,400,400,100.0,1
Philippe Coutinho,BRA,FW,Barcelona,La Liga,26,1992,22.4,1766,7,130,852,932,122,1675,63,101,62.4,69,6,1486,7520,4041,250,76,30,38,51,1726,1452,84.1,226
Nicolas Cozza,FRA,DF,Montpellier,Ligue 1,19,1999,10.9,584,44,293,286,65,4,559,9,14,64.3,10,0,369,2306,1323,41,12,1,13,6,359,347,96.7,8
Alessio Cragno,ITA,GK,Cagliari,Serie A,24,1994,38.0,1375,1233,1373,2,0,0,896,0,0,,0,0,563,2571,1535,0,0,0,0,0,462,459,99.4,0
Aaron Cresswell,ENG,DF,West Ham,Premier League,28,1989,17.7,1271,85,354,598,381,35,1057,7,13,53.8,7,3,711,2989,1633,81,28,6,9,14,794,715,90.1,38
Domenico Criscito,ITA,DF,Genoa,Serie A,31,1986,34.1,2192,194,720,1024,608,27,1919,20,34,58.8,24,3,1268,6664,4043,159,72,5,11,14,1189,1143,96.1,33
Lorenzo Crisetig,ITA,MF,Frosinone,Serie A,25,1993,5.6,250,14,84,155,22,2,248,2,2,100.0,2,0,166,694,399,11,1,0,6,5,178,159,89.3,5
Bryan Cristante,ITA,MF,Roma,Serie A,23,1995,26.9,1640,66,329,974,438,51,1620,35,46,76.1,36,1,1141,5614,2706,120,49,3,21,33,1242,1115,89.8,94
Sebastián Cristóforo,URU,MF,Getafe,La Liga,24,1993,5.0,226,9,53,116,63,7,220,3,6,50.0,4,0,140,645,264,14,4,2,5,10,146,111,76.0,15
Enzo Crivelli,FRA,FW,Caen,Ligue 1,23,1995,25.1,812,36,70,496,280,64,766,17,37,45.9,18,0,499,1661,472,29,9,1,63,42,1104,593,53.7,196
Peter Crouch,ENG,FW,Burnley,Premier League,37,1981,1.0,42,3,4,11,27,18,42,0,0,,0,0,11,16,7,0,0,0,7,0,68,35,51.5,16
Alessio da Cruz,CPV,FW,Parma,Serie A,21,1997,1.6,42,1,7,28,15,2,42,3,5,60.0,4,0,39,189,81,3,2,1,5,2,57,31,54.4,8
Juan Cuadrado,COL,MF,Juventus,Serie A,30,1988,13.6,968,15,132,476,437,50,947,23,39,59.0,24,0,799,4080,2667,147,37,23,19,19,858,757,88.2,74
Cucho,COL,FW,Huesca,La Liga,19,1999,23.9,954,19,84,441,492,128,908,49,82,59.8,53,2,694,3411,1894,113,31,22,66,55,1196,687,57.4,227
Marc Cucurella,ESP,MF,Eibar,La Liga,20,1998,26.2,1256,26,171,504,648,87,1183,17,39,43.6,20,5,797,3424,1790,88,25,10,39,35,1118,770,68.9,152
Iván Cuéllar,ESP,GK,Leganés,La Liga,34,1984,33.9,1137,957,1125,14,0,0,747,0,0,,0,0,506,3834,2039,0,0,0,0,0,382,381,99.7,0
Mickaël Cuisance,FRA,MF,M'Gladbach,Bundesliga,18,1999,3.1,210,6,30,109,87,10,205,15,19,78.9,15,0,172,720,350,22,6,4,10,11,177,153,86.4,20
Matheus Cunha,BRA,FW,RB Leipzig,Bundesliga,19,1999,9.5,377,8,34,156,204,56,371,20,26,76.9,22,2,293,1247,667,37,9,8,28,21,458,272,59.4,115
Greg Cunningham,IRL,DF,Cardiff City,Premier League,27,1991,7.0,295,22,102,139,67,5,252,0,2,0.0,1,1,118,592,300,15,6,0,2,2,127,119,93.7,4
Patrick Cutrone,ITA,FW,Milan,Serie A,20,1998,16.2,543,20,54,219,294,87,519,11,31,35.5,14,1,388,1815,811,50,9,13,46,34,748,389,52.0,155
Wylan Cyprien,FRA,MF,Nice,Ligue 1,23,1995,26.2,2254,47,482,1401,506,18,2055,30,41,73.2,31,2,1665,6426,3626,120,37,1,26,32,1789,1675,93.6,64
Marco D'Alessandro,ITA,DF,Udinese,Serie A,27,1991,16.6,892,42,247,449,275,48,777,33,59,55.9,36,0,587,3910,2574,125,31,22,18,21,555,485,87.4,44
Danilo D'Ambrosio,ITA,DF,Inter,Serie A,29,1988,28.7,2186,84,604,1177,525,54,1923,19,40,47.5,19,3,1483,6249,3310,142,53,2,19,20,1586,1505,94.9,82
Damien Da Silva,FRA,DF,Rennes,Ligue 1,30,1988,31.9,1740,204,990,818,56,25,1700,10,11,90.9,10,0,1126,6769,3821,87,13,0,4,8,1102,1078,97.8,16
Kouadio-Yves Dabila,CIV,DF,Lille,Ligue 1,21,1997,8.7,467,70,304,177,5,4,453,1,1,100.0,1,0,294,1306,641,8,1,0,2,1,289,284,98.3,5
Abdoulaye Dabo,FRA,FW,Nantes,Ligue 1,17,2001,1.3,44,0,2,20,23,4,43,2,3,66.7,2,0,30,102,35,2,0,0,1,6,39,31,79.5,8
Bryan Dabo,BFA,MF,Fiorentina,Serie A,26,1992,9.2,541,30,100,339,144,13,512,7,18,38.9,8,1,351,1942,1141,54,20,1,11,10,391,340,87.0,35
Christoph Daferner,GER,FW,Freiburg,Bundesliga,20,1998,0.3,5,0,0,5,0,0,3,0,0,,0,0,3,10,0,0,0,0,0,1,8,3,37.5,0
Colin Dagba,FRA,DF,Paris S-G,Ligue 1,19,1998,10.2,718,24,165,369,223,28,656,13,16,81.3,14,0,539,2288,1190,65,21,3,2,11,567,529,93.3,39
Mahmoud Dahoud,GER,MF,Dortmund,Bundesliga,22,1996,7.7,540,19,114,362,128,12,537,6,9,66.7,7,0,431,2352,1256,56,24,4,7,10,433,396,91.5,28
Leon Dajaku,GER,MF,Stuttgart,Bundesliga,17,2001,0.3,11,0,2,6,3,2,11,0,2,0.0,0,0,8,4,4,0,0,0,1,0,16,10,62.5,1
Felipe dal Belo,BRA,DF,SPAL,Serie A,34,1984,26.2,1500,158,754,740,94,22,1400,5,6,83.3,5,0,957,4523,2502,61,18,0,5,3,994,983,98.9,18
Nicola Dalmonte,ITA,MF,Genoa,Serie A,20,1997,0.5,33,0,3,10,23,5,28,1,1,100.0,1,0,25,163,77,4,0,0,2,1,24,20,83.3,4
Diogo Dalot,POR,DF,Manchester Utd,Premier League,19,1999,11.3,695,43,172,316,250,23,605,10,16,62.5,11,0,401,2068,1261,58,23,9,18,7,449,396,88.2,41
Matty Daly,ENG,MF,Huddersfield,Premier League,17,2001,0.8,16,2,4,9,4,1,16,0,1,0.0,1,0,11,44,20,3,1,0,0,1,17,13,76.5,5
Vitalie Damașcan,MDA,MF,Torino,Serie A,19,1999,0.0,5,0,0,4,1,0,5,0,0,,0,0,3,7,0,0,0,0,0,0,6,4,66.7,2
Loïc Damour,FRA,MF,Cardiff City,Premier League,27,1991,0.3,15,0,0,10,5,0,15,0,0,,0,0,8,50,5,0,0,0,1,1,14,12,85.7,0
Charlie Daniels,ENG,DF,Bournemouth,Premier League,31,1986,17.6,1190,75,421,503,339,36,1013,12,21,57.1,15,2,675,3261,1794,82,43,4,12,16,753,690,91.6,54
Danilo,BRA,DF,Manchester City,Premier League,27,1991,9.0,979,18,159,564,318,8,876,4,8,50.0,5,0,659,2598,1548,86,35,3,6,8,696,681,97.8,13
Scott Dann,ENG,DF,Crystal Palace,Premier League,31,1987,7.4,345,62,201,156,13,9,325,4,4,100.0,4,0,166,901,605,14,0,0,1,0,165,160,97.0,5
Kevin Danso,AUT,DF,Augsburg,Bundesliga,19,1998,13.9,783,106,455,341,41,14,743,3,7,42.9,4,0,446,2698,1211,22,3,0,4,7,454,440,96.9,11
Dante,BRA,DF,Nice,Ligue 1,34,1983,35.8,2698,349,1666,1152,42,21,2643,8,11,72.7,8,1,1912,8629,4706,79,4,0,2,2,1992,1956,98.2,11
Palkó Dárdai,HUN,MF,Hertha BSC,Bundesliga,19,1999,1.3,57,1,8,31,20,4,57,0,0,,0,0,43,236,104,8,2,1,5,3,58,44,75.9,13
Sergi Darder,ESP,MF,Espanyol,La Liga,24,1993,30.1,1600,35,293,951,493,51,1523,45,69,65.2,50,6,1202,6645,3379,171,51,6,23,28,1282,1131,88.2,122
Vladimír Darida,CZE,MF,Hertha BSC,Bundesliga,27,1990,4.2,291,9,54,195,63,10,284,5,6,83.3,5,0,205,1090,496,21,9,1,7,4,237,197,83.1,19
Matteo Darmian,ITA,DF,Manchester Utd,Premier League,28,1989,4.9,265,30,92,120,66,0,233,1,3,33.3,2,0,143,563,355,11,6,0,2,4,156,149,95.5,4
Alphonso Davies,CAN,FW,Bayern Munich,Bundesliga,17,2000,0.9,51,2,13,24,21,4,50,4,7,57.1,4,2,41,138,40,4,0,0,2,3,44,36,81.8,4
Ben Davies,WAL,DF,Tottenham,Premier League,25,1993,20.5,1546,81,456,774,410,30,1347,4,14,28.6,5,3,921,4298,2502,111,37,2,14,18,1016,954,93.9,47
Tom Davies,ENG,MF,Everton,Premier League,20,1998,10.9,660,12,107,418,169,15,638,10,18,55.6,14,1,406,1946,942,52,16,2,17,10,472,427,90.5,26
Steven Davis,NIR,MF,Southampton,Premier League,33,1985,1.1,80,3,18,54,13,1,80,0,0,,0,0,52,210,70,3,1,0,0,1,53,52,98.1,1
Kevin De Bruyne,BEL,MF,Manchester City,Premier League,27,1991,10.8,956,6,80,440,515,44,881,17,28,60.7,20,1,699,3691,2172,107,44,4,18,20,809,738,91.2,97
Sebastien De Maio,FRA,DF,Bologna,Serie A,31,1987,5.5,290,41,162,140,14,1,277,0,1,0.0,0,0,179,1028,685,20,8,0,0,1,182,180,98.9,3
Sebastien De Maio,FRA,DF,Udinese,Serie A,31,1987,13.0,597,107,343,241,47,13,556,6,7,85.7,6,0,285,1488,752,17,6,0,5,2,296,288,97.3,9
Rodrigo De Paul,ARG,MF,Udinese,Serie A,24,1994,35.4,2297,24,353,1298,909,63,2073,96,145,66.2,98,5,1798,12888,7673,352,136,17,65,76,1941,1619,83.4,184
Daniele De Rossi,ITA,MF,Roma,Serie A,35,1983,14.1,1023,56,276,662,141,8,990,6,7,85.7,6,0,738,2935,1636,55,18,1,6,2,787,766,97.3,21
Mattia De Sciglio,ITA,DF,Juventus,Serie A,25,1992,19.4,1351,77,418,707,324,18,1198,10,18,55.6,11,0,898,4536,2410,82,41,2,6,11,929,870,93.6,36
Lorenzo De Silvestri,ITA,DF,Torino,Serie A,30,1988,26.8,1512,71,301,727,566,74,1268,10,21,47.6,13,0,773,3923,2149,109,38,5,36,23,1063,859,80.8,101
Lucas Deaux,FRA,MF,Guingamp,Ligue 1,29,1988,13.2,666,16,128,393,178,28,656,5,12,41.7,5,0,444,1809,831,40,16,3,16,18,532,430,80.8,58
Mathieu Debuchy,FRA,DF,Saint-Étienne,Ligue 1,33,1985,21.6,1414,71,400,655,433,32,1167,15,23,65.2,15,1,778,3286,1762,79,26,2,27,16,855,756,88.4,47
Troy Deeney,ENG,FW,Watford,Premier League,30,1988,28.3,1171,32,110,566,546,140,1144,7,22,31.8,10,1,582,2004,961,59,22,6,87,45,1569,866,55.2,204
Jermain Defoe,ENG,FW,Bournemouth,Premier League,35,1982,0.3,8,0,0,3,5,5,6,0,0,,0,0,2,12,9,0,0,0,0,0,12,2,16.7,1
Steven Defour,BEL,MF,Burnley,Premier League,30,1988,5.0,285,8,62,206,32,2,277,1,3,33.3,1,0,191,1029,482,21,4,0,1,2,191,184,96.3,3
Grégoire Defrel,MTQ,FW,Sampdoria,Serie A,27,1991,26.0,1090,11,99,454,612,114,1075,41,67,61.2,43,1,892,3705,1702,100,31,16,53,52,1314,833,63.4,285
Alessandro Deiola,ITA,MF,Parma,Serie A,22,1995,6.1,247,17,80,125,59,3,245,8,14,57.1,8,0,167,707,325,12,6,0,2,4,179,144,80.4,18
Alessandro Deiola,ITA,MF,Cagliari,Serie A,22,1995,5.0,224,10,53,113,72,8,217,4,6,66.7,4,0,153,701,348,19,7,1,3,8,187,146,78.1,20
Romain Del Castillo,FRA,FW,Rennes,Ligue 1,22,1996,14.9,773,2,104,359,377,63,744,44,70,62.9,47,2,604,3041,1873,101,32,17,36,38,689,520,75.5,134
Thomas Delaney,DEN,MF,Dortmund,Bundesliga,26,1991,25.4,1942,76,381,1343,300,49,1925,15,23,65.2,16,0,1334,4925,1998,87,27,3,27,15,1447,1380,95.4,65
Moisés Delgado,ESP,DF,Valladolid,La Liga,24,1994,3.0,133,10,49,65,28,2,115,1,1,100.0,1,0,73,359,202,9,3,0,4,2,79,73,92.4,3
Cristian Dell'Orco,ITA,DF,Empoli,Serie A,24,1994,11.5,625,66,303,322,51,6,575,2,5,40.0,2,0,406,2594,1751,49,15,0,3,5,412,403,97.8,3
Cristian Dell'Orco,ITA,DF,Sassuolo,Serie A,24,1994,1.2,81,5,25,36,23,1,70,2,2,100.0,2,0,55,171,119,7,2,0,0,1,61,53,86.9,3
Andy Delort,ALG,FW,Montpellier,Ligue 1,26,1991,34.6,1687,11,91,716,966,188,1606,57,94,60.6,65,3,1166,4693,2495,136,35,28,117,78,1949,1270,65.2,439
Fabian Delph,ENG,DF,Manchester City,Premier League,28,1989,8.1,826,23,138,554,181,1,757,7,10,70.0,7,0,593,2368,1224,65,20,1,4,1,619,606,97.9,5
Mousa Dembélé,BEL,MF,Tottenham,Premier League,31,1987,5.7,369,16,83,269,34,0,361,6,10,60.0,6,0,266,1311,587,27,3,0,5,9,257,248,96.5,6
Moussa Dembélé,FRA,FW,Lyon,Ligue 1,22,1996,22.4,719,19,44,312,398,159,671,38,56,67.9,43,1,513,2079,1067,74,12,26,66,40,879,517,58.8,216
Ousmane Dembélé,FRA,FW,Barcelona,La Liga,21,1997,18.5,1247,5,80,537,776,132,1180,89,132,67.4,94,4,1088,6001,3777,210,78,33,42,43,1239,1031,83.2,194
Jessy Deminguet,FRA,MF,Caen,Ligue 1,20,1998,14.1,634,41,170,399,116,13,616,17,30,56.7,19,0,441,2597,1356,48,15,1,21,15,437,368,84.2,20
Merih Demiral,TUR,DF,Sassuolo,Serie A,20,1998,14.0,861,112,436,448,24,11,830,2,3,66.7,2,0,537,3307,1504,39,1,0,2,2,552,539,97.6,6
Kerem Demirbay,GER,MF,Hoffenheim,Bundesliga,25,1993,22.4,1726,63,333,931,603,37,1565,56,83,67.5,59,3,1251,7255,3966,197,65,6,35,39,1237,1122,90.7,82
Diego Demme,GER,MF,RB Leipzig,Bundesliga,26,1991,22.8,1734,31,285,1172,385,14,1663,11,15,73.3,11,0,1190,5324,2971,131,42,2,29,17,1259,1174,93.2,63
Jason Denayer,BEL,DF,Lyon,Ligue 1,23,1995,30.6,2214,224,1073,1256,62,19,2162,10,15,66.7,10,0,1570,9336,5998,119,13,1,5,10,1662,1631,98.1,13
Leander Dendoncker,BEL,MF,Wolves,Premier League,23,1995,16.3,810,45,211,414,212,33,808,12,14,85.7,12,0,503,1918,811,32,7,3,19,8,652,506,77.6,48
Fabio Depaoli,ITA,DF,Chievo,Serie A,21,1997,27.4,1557,112,500,703,460,31,1304,19,27,70.4,20,0,868,4750,2866,123,53,3,20,25,945,820,86.8,52
Memphis Depay,NED,FW,Lyon,Ligue 1,24,1994,30.4,1862,9,90,799,1090,148,1613,66,103,64.1,71,3,1424,6181,3536,221,65,31,80,77,1847,1382,74.8,330
Laurent Depoitre,BEL,FW,Huddersfield,Premier League,29,1988,11.9,428,9,23,200,219,70,413,5,20,25.0,5,0,209,752,335,18,6,5,46,24,622,318,51.1,91
Clément Depres,FRA,FW,Nîmes,Ligue 1,23,1994,4.9,248,6,22,99,134,37,243,2,3,66.7,3,0,129,403,210,11,2,4,21,7,278,190,68.3,65
Kiril Despodov,BUL,FW,Cagliari,Serie A,21,1996,1.2,27,0,5,10,15,4,27,2,3,66.7,2,0,22,92,44,4,0,1,5,0,66,22,33.3,9
Daniele Dessena,ITA,MF,Cagliari,Serie A,31,1987,3.9,226,9,41,132,64,6,221,1,3,33.3,1,0,159,536,263,9,4,0,10,5,182,159,87.4,20
Mattia Destro,ITA,FW,Bologna,Serie A,27,1991,5.5,159,6,24,70,69,21,149,0,5,0.0,1,0,83,324,150,5,2,1,19,8,220,107,48.6,44
Gerard Deulofeu,ESP,FW,Watford,Premier League,24,1994,23.0,1098,8,71,456,674,145,1036,47,74,63.5,50,1,862,5337,3133,192,48,46,57,80,1228,814,66.3,184
Jacopo Dezi,ITA,MF,Parma,Serie A,26,1992,1.0,58,5,16,37,7,1,58,2,3,66.7,3,0,41,156,80,3,1,0,2,0,38,37,97.4,3
Federico Di Francesco,ITA,FW,Sassuolo,Serie A,24,1994,11.9,526,5,96,217,252,59,500,16,35,45.7,16,1,422,2212,1367,72,19,14,21,18,542,396,73.1,84
Antonio Di Gaudio,ITA,FW,Parma,Serie A,28,1989,7.8,224,4,42,92,111,32,224,8,23,34.8,10,0,190,1095,678,28,11,7,30,11,253,157,62.1,46
Giovanni Di Lorenzo,ITA,DF,Empoli,Serie A,24,1993,37.0,2581,146,629,1191,924,77,2277,33,56,58.9,34,7,1808,8253,4642,215,69,14,41,48,1890,1731,91.6,107
Ángel Di María,ARG,FW,Paris S-G,Ligue 1,30,1988,25.8,1766,18,139,756,1007,165,1630,54,92,58.7,62,6,1344,6440,3706,194,61,31,52,36,1614,1363,84.4,274
Franco Di Santo,ARG,FW,Rayo Vallecano,La Liga,29,1989,1.9,51,1,4,28,20,2,45,1,3,33.3,1,0,22,68,6,0,0,0,6,0,69,33,47.8,11
Franco Di Santo,ARG,FW,Schalke 04,Bundesliga,29,1989,2.7,100,4,14,44,51,9,97,2,2,100.0,2,0,61,439,245,6,6,1,3,4,80,66,82.5,20
Boulaye Dia,SEN,FW,Reims,Ligue 1,21,1996,8.3,284,11,38,138,138,50,274,21,32,65.6,22,1,202,977,622,31,8,13,31,19,396,189,47.7,82
Fousseni Diabaté,MLI,FW,Leicester City,Premier League,22,1995,0.6,19,0,5,9,5,0,19,0,0,,0,0,12,93,55,4,0,0,0,0,32,14,43.8,1
Moussa Diaby,FRA,MF,Paris S-G,Ligue 1,19,1999,12.7,719,11,78,284,411,86,693,26,47,55.3,28,0,603,3344,1755,93,28,25,30,20,700,568,81.1,126
Adama Diakhaby,FRA,FW,Huddersfield,Premier League,22,1996,6.1,250,3,29,116,131,20,244,13,27,48.1,14,1,209,1025,669,38,9,6,19,20,271,194,71.6,55
Mouctar Diakhaby,GUI,DF,Valencia,La Liga,21,1996,17.6,864,157,501,379,26,16,844,5,6,83.3,5,0,529,3105,1441,28,3,0,4,5,530,517,97.5,13
Bafodé Diakité,FRA,DF,Toulouse,Ligue 1,17,2001,7.0,440,36,164,215,84,3,370,3,7,42.9,3,0,216,1110,497,18,3,0,5,4,243,206,84.8,11
Abdou Diallo,SEN,DF,Dortmund,Bundesliga,22,1996,26.4,2223,191,896,1233,240,17,2071,37,51,72.5,40,1,1631,8149,4524,147,29,2,15,19,1634,1587,97.1,17
Abdoulaye Diallo,SEN,GK,Rennes,Ligue 1,26,1992,5.5,156,139,155,2,0,0,107,0,0,,0,0,70,304,172,0,0,0,0,1,63,63,100.0,0
Mustapha Diallo,SEN,MF,Nîmes,Ligue 1,32,1986,5.1,232,14,69,137,28,5,231,0,0,,0,0,97,388,102,3,0,0,3,4,108,94,87.0,6
Mohamed Diamé,SEN,MF,Newcastle Utd,Premier League,31,1987,24.1,1043,45,313,604,182,15,1035,24,41,58.5,26,3,588,2448,1246,49,16,2,19,33,667,570,85.5,20
Grady Diangana,ENG,MF,West Ham,Premier League,20,1998,6.8,396,9,66,185,170,32,386,17,33,51.5,19,2,269,1194,706,33,9,5,20,28,358,270,75.4,54
Lassana Diarra,FRA,MF,Paris S-G,Ligue 1,33,1985,1.8,165,2,27,133,16,0,165,4,5,80.0,4,0,139,475,233,6,1,0,2,3,144,139,96.5,2
Amadou Diawara,GUI,MF,Napoli,Serie A,21,1997,7.3,596,21,105,428,92,5,592,7,9,77.8,8,0,486,1518,695,19,7,0,3,3,479,465,97.1,8
Brahim Díaz,ESP,FW,Real Madrid,La Liga,18,1999,4.2,249,1,25,127,108,32,247,18,33,54.5,19,2,226,933,449,25,4,3,18,10,248,207,83.5,43
Javier Díaz,ESP,GK,Sevilla,La Liga,21,1997,1.0,24,22,24,0,0,0,17,0,0,,0,0,14,62,31,0,0,0,0,0,12,12,100.0,0
Bakaye Dibassy,MLI,DF,Amiens,Ligue 1,28,1989,32.7,1733,144,678,872,271,24,1565,22,29,75.9,23,0,1065,4885,2546,95,24,2,10,16,1032,964,93.4,25
Lorenzo Dickmann,ITA,DF,SPAL,Serie A,21,1996,1.9,76,3,35,27,16,1,66,1,1,100.0,1,0,48,191,91,4,0,0,4,1,53,38,71.7,5
Daniel Didavi,GER,MF,Stuttgart,Bundesliga,28,1990,10.6,598,6,60,327,247,27,540,13,26,50.0,14,0,404,1871,1037,51,16,5,26,21,568,420,73.9,72
Étienne Didot,FRA,MF,Guingamp,Ligue 1,35,1983,23.4,1449,53,333,907,285,17,1367,11,16,68.8,13,1,886,3656,1631,56,11,3,19,25,925,843,91.1,35
Adrián Diéguez,ESP,DF,Huesca,La Liga,22,1996,8.3,305,48,194,118,11,3,291,5,5,100.0,5,0,143,794,363,7,3,0,2,2,131,123,93.9,2
Eric Dier,ENG,MF,Tottenham,Premier League,24,1994,16.7,1244,89,393,779,142,18,1216,3,10,30.0,3,0,838,3546,1737,51,18,2,10,12,936,891,95.2,19
Tim Dierßen,GER,FW,Hannover 96,Bundesliga,22,1996,0.2,4,0,1,3,0,0,4,0,0,,0,0,3,5,0,0,0,0,0,0,4,3,75.0,1
Lucas Digne,FRA,DF,Everton,Premier League,25,1993,32.9,2509,120,671,1043,903,40,1971,18,41,43.9,20,3,1245,5842,3211,155,40,5,29,36,1375,1212,88.1,104
Mitchell Dijks,NED,DF,Bologna,Serie A,25,1993,22.5,1270,63,372,577,467,26,1049,33,79,41.8,40,5,776,5445,3539,123,65,7,31,24,809,703,86.9,49
Javairô Dilrosun,NED,FW,Hertha BSC,Bundesliga,20,1998,10.0,381,11,68,175,175,18,372,12,20,60.0,14,0,292,1839,1093,54,18,10,17,17,317,253,79.8,38
Federico Dimarco,ITA,DF,Parma,Serie A,20,1997,9.9,547,44,167,246,171,13,454,9,14,64.3,9,0,322,1812,1079,36,14,4,7,10,323,288,89.2,19
Stole Dimitrievski,MKD,GK,Rayo Vallecano,La Liga,24,1993,21.0,696,635,695,2,0,0,452,0,0,,0,0,315,1699,1038,0,0,0,0,0,208,208,100.0,0
