Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Moussa Doumbia,MLI,FW,Reims,Ligue 1,23,1994,17.8,503,653,77.0,8412,1904,265,316,83.9,178,226,78.8,51,83,61.4,1,2.2,-1.2,21,32,26,8,53
Seydou Doumbia,CIV,FW,Girona,La Liga,30,1987,6.0,52,71,73.2,653,119,35,44,79.5,12,15,80.0,2,3,66.7,0,0.0,0.0,0,2,2,0,5
Souleyman Doumbia,CIV,DF,Rennes,Ligue 1,21,1996,6.7,311,356,87.4,5045,1718,179,188,95.2,107,123,87.0,24,39,61.5,0,0.0,0.0,1,11,1,0,20
Aleksandar Dragović,AUT,DF,Leverkusen,Bundesliga,27,1991,14.8,987,1098,89.9,22607,6646,235,258,91.1,510,553,92.2,237,275,86.2,0,0.1,-0.1,2,60,2,0,66
Bartłomiej Drągowski,POL,GK,Empoli,Serie A,20,1997,14.0,319,481,66.3,9883,5979,39,40,97.5,149,154,96.8,130,286,45.5,0,0.3,-0.3,1,3,0,0,0
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,20,1997,2.5,72,106,67.9,2307,1239,4,4,100.0,39,39,100.0,28,62,45.2,0,0.0,0.0,0,1,0,0,0
Julian Draxler,GER,MF,Paris S-G,Ligue 1,24,1993,22.7,1421,1610,88.3,23672,5388,720,783,92.0,547,595,91.9,131,182,72.0,7,5.4,+1.6,42,117,42,2,132
Luke Dreher,ENG,MF,Crystal Palace,Premier League,19,1998,0.0,3,3,100.0,28,0,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Josip Drmić,SUI,FW,M'Gladbach,Bundesliga,25,1992,2.5,54,63,85.7,800,143,26,29,89.7,19,23,82.6,4,5,80.0,0,0.0,0.0,1,1,3,2,2
Jaroslav Drobný,CZE,GK,Düsseldorf,Bundesliga,38,1979,2.0,27,37,73.0,996,747,2,2,100.0,10,10,100.0,15,25,60.0,0,0.0,0.0,0,0,0,0,0
Óscar Duarte,CRC,DF,Espanyol,La Liga,29,1989,7.3,300,342,87.7,6568,1960,80,84,95.2,165,177,93.2,52,75,69.3,0,0.1,-0.1,2,18,3,0,15
Rubén Duarte,ESP,DF,Alavés,La Liga,22,1995,30.8,847,1231,68.8,16222,8064,360,420,85.7,349,468,74.6,126,303,41.6,0,1.4,-1.4,21,95,21,11,85
Leo Dubois,FRA,DF,Lyon,Ligue 1,23,1994,22.7,1247,1494,83.5,22301,7627,545,620,87.9,576,665,86.6,119,179,66.5,6,3.2,+2.8,24,98,29,22,117
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,29,1989,38.0,696,1178,59.1,26884,18587,72,73,98.6,259,262,98.9,363,839,43.3,0,0.0,0.0,0,19,0,0,0
Marvin Ducksch,GER,FW,Düsseldorf,Bundesliga,24,1994,9.1,182,276,65.9,3064,892,101,135,74.8,48,73,65.8,29,54,53.7,1,1.8,-0.8,19,18,6,2,31
Ondrej Duda,SVK,MF,Hertha BSC,Bundesliga,23,1994,28.5,958,1276,75.1,16051,4269,503,618,81.4,328,419,78.3,103,191,53.9,5,4.9,+0.1,36,101,23,2,124
Shane Duffy,IRL,DF,Brighton,Premier League,26,1992,34.3,999,1282,77.9,24610,7902,218,269,81.0,492,566,86.9,265,407,65.1,1,0.7,+0.3,7,44,2,2,34
Demeaco Duhaney,ENG,DF,Huddersfield,Premier League,19,1998,0.5,20,28,71.4,343,187,11,12,91.7,6,10,60.0,3,5,60.0,0,0.0,0.0,0,3,1,0,3
Paul Dummett,WAL,DF,Newcastle Utd,Premier League,26,1991,22.1,633,871,72.7,12733,6605,235,262,89.7,293,382,76.7,97,206,47.1,0,0.5,-0.5,4,68,15,3,71
Alfred Duncan,GHA,MF,Sassuolo,Serie A,25,1993,20.5,690,863,80.0,12521,3147,319,366,87.2,283,341,83.0,83,135,61.5,4,3.1,+0.9,33,68,29,5,92
Lewis Dunk,ENG,DF,Brighton,Premier League,26,1991,35.0,1254,1504,83.4,31066,8848,313,348,89.9,572,619,92.4,355,502,70.7,1,0.6,+0.4,11,80,3,0,41
Maxime Dupé,FRA,GK,Nantes,Ligue 1,25,1993,10.4,172,301,57.1,6681,5231,15,16,93.8,69,70,98.6,88,215,40.9,0,0.0,0.0,0,5,0,0,0
Filip Đuričić,SRB,FW,Sassuolo,Serie A,26,1992,13.9,474,565,83.9,7392,1553,269,299,90.0,160,189,84.7,34,44,77.3,1,1.2,-0.2,21,23,16,2,39
Erik Durm,GER,DF,Huddersfield,Premier League,26,1992,22.8,741,1067,69.4,12967,4939,352,419,84.0,295,416,70.9,83,185,44.9,1,0.7,+0.3,11,46,18,9,63
Jimmy Durmaz,SWE,MF,Toulouse,Ligue 1,29,1989,21.1,896,1217,73.6,15287,5321,469,541,86.7,303,401,75.6,103,218,47.2,1,3.0,-2.0,39,100,31,5,129
Riza Durmisi,DEN,DF,Lazio,Serie A,24,1994,3.6,121,164,73.8,2003,635,61,69,88.4,50,65,76.9,7,25,28.0,1,0.6,+0.4,10,6,4,1,15
Hugo Duro,ESP,MF,Getafe,La Liga,18,1999,4.6,46,68,67.6,573,143,34,41,82.9,8,17,47.1,2,5,40.0,0,0.4,-0.4,1,1,2,0,3
Raphael Dwamena,GHA,FW,Levante,La Liga,22,1995,2.5,31,49,63.3,460,108,17,25,68.0,9,15,60.0,2,4,50.0,1,0.7,+0.3,4,3,2,1,2
Paulo Dybala,ARG,FW,Juventus,Serie A,24,1993,23.7,1079,1282,84.2,21645,4157,462,511,90.4,401,448,89.5,200,275,72.7,4,3.2,+0.8,49,100,35,4,103
Edin Džeko,BIH,FW,Roma,Serie A,32,1986,28.7,513,737,69.6,9454,1941,246,326,75.5,181,267,67.8,75,105,71.4,6,4.0,+2.0,40,66,30,3,71
Blerim Džemaili,SUI,MF,Bologna,Serie A,32,1986,19.4,549,710,77.3,9880,2738,264,309,85.4,207,250,82.8,68,113,60.2,1,1.6,-0.6,20,54,17,0,78
Félix Eboa Eboa,CMR,DF,Guingamp,Ligue 1,21,1997,27.0,777,1005,77.3,16815,6298,201,246,81.7,440,510,86.3,130,227,57.3,0,0.8,-0.8,6,53,6,2,56
Dennis Eckert,GER,FW,Celta Vigo,La Liga,21,1997,2.4,30,43,69.8,432,73,18,23,78.3,10,14,71.4,2,2,100.0,0,0.1,-0.1,3,0,0,0,2
Bruno Ecuele Manga,GAB,DF,Cardiff City,Premier League,30,1988,37.5,703,1083,64.9,15061,7318,256,313,81.8,295,438,67.4,145,306,47.4,1,0.3,+0.7,5,71,9,3,85
Simone Edera,ITA,FW,Torino,Serie A,21,1997,0.9,29,34,85.3,408,86,17,18,94.4,8,12,66.7,2,2,100.0,0,0.1,-0.1,2,0,0,0,0
Simone Edera,ITA,FW,Bologna,Serie A,21,1997,2.2,58,81,71.6,862,150,32,38,84.2,20,29,69.0,3,8,37.5,0,0.2,-0.2,2,2,1,0,3
Ederson,BRA,GK,Manchester City,Premier League,24,1993,38.0,938,1096,85.6,25166,15096,187,188,99.5,481,484,99.4,266,418,63.6,1,0.3,+0.7,3,11,0,0,2
Johannes Eggestein,GER,FW,Werder Bremen,Bundesliga,20,1998,12.4,242,347,69.7,3528,975,146,188,77.7,71,97,73.2,19,34,55.9,1,1.9,-0.9,10,19,11,0,29
Maximilian Eggestein,GER,MF,Werder Bremen,Bundesliga,21,1996,33.9,1314,1653,79.5,23167,7227,580,677,85.7,559,687,81.4,145,213,68.1,4,4.5,-0.5,48,118,28,7,159
Albin Ekdal,SWE,MF,Sampdoria,Serie A,29,1989,29.4,1457,1673,87.1,24034,6120,711,778,91.4,611,690,88.6,113,158,71.5,0,1.0,-1.0,18,135,7,1,126
Josip Elez,CRO,DF,Hannover 96,Bundesliga,24,1994,7.2,246,319,77.1,5318,2057,74,85,87.1,131,147,89.1,40,83,48.2,0,0.1,-0.1,2,34,2,0,32
Harvey Elliott,ENG,MF,Fulham,Premier League,15,2003,0.2,10,12,83.3,176,35,5,6,83.3,4,4,100.0,1,2,50.0,0,0.0,0.0,0,0,1,0,1
Mohamed Elneny,EGY,MF,Arsenal,Premier League,26,1992,4.2,259,290,89.3,5175,1226,92,102,90.2,128,139,92.1,38,44,86.4,0,0.2,-0.2,4,16,5,0,26
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,24,1994,25.0,973,1219,79.8,19576,6906,305,346,88.2,535,605,88.4,126,232,54.3,0,0.6,-0.6,8,55,12,7,60
Gorka Elustondo,ESP,MF,Rayo Vallecano,La Liga,31,1987,3.2,107,133,80.5,2274,784,39,47,83.0,44,52,84.6,21,28,75.0,0,0.2,-0.2,2,9,3,1,12
Nico Elvedi,SUI,DF,M'Gladbach,Bundesliga,21,1996,29.1,1945,2102,92.5,41315,10720,473,515,91.8,1155,1205,95.9,304,352,86.4,1,0.4,+0.6,3,90,4,1,108
Rodrigo Ely,BRA,DF,Alavés,La Liga,24,1993,4.8,100,135,74.1,2651,994,23,26,88.5,46,56,82.1,31,49,63.3,0,0.0,0.0,1,8,0,0,5
Mohamed Elyounoussi,NOR,MF,Southampton,Premier League,23,1994,8.8,180,269,66.9,2850,864,105,129,81.4,51,75,68.0,17,41,41.5,0,1.2,-1.2,13,10,9,2,17
Adri Embarba,ESP,FW,Rayo Vallecano,La Liga,26,1992,25.4,510,837,60.9,9910,3364,230,293,78.5,176,255,69.0,89,231,38.5,6,6.2,-0.2,56,34,24,15,40
Breel Embolo,SUI,FW,Schalke 04,Bundesliga,21,1997,14.9,188,280,67.1,2872,663,119,155,76.8,53,86,61.6,13,23,56.5,1,2.4,-1.4,18,15,10,2,23
Emerson,BRA,DF,Betis,La Liga,19,1999,3.5,164,202,81.2,2309,884,108,122,88.5,43,57,75.4,8,13,61.5,0,0.3,-0.3,5,4,7,2,14
Youssef En-Nesyri,MAR,FW,Leganés,La Liga,21,1997,23.4,278,495,56.2,4351,1104,176,264,66.7,68,137,49.6,26,60,43.3,2,1.2,+0.8,15,26,8,3,37
Björn Engels,BEL,DF,Reims,Ligue 1,23,1994,33.0,1081,1267,85.3,25000,8808,314,350,89.7,492,541,90.9,268,362,74.0,1,0.8,+0.2,10,91,9,1,92
Sergi Enrich,ESP,FW,Eibar,La Liga,28,1990,28.7,683,926,73.8,9507,1207,446,565,78.9,181,254,71.3,31,45,68.9,4,3.6,+0.4,27,29,13,1,38
Javier Eraso,ESP,MF,Leganés,La Liga,28,1990,7.0,175,229,76.4,2862,529,92,104,88.5,64,80,80.0,16,33,48.5,0,0.8,-0.8,6,17,1,0,9
Christian Eriksen,DEN,MF,Tottenham,Premier League,26,1992,30.8,1529,1979,77.3,28468,7700,665,779,85.4,631,762,82.8,200,354,56.5,12,7.3,+4.7,73,169,52,12,178
Patrick Erras,GER,MF,Nürnberg,Bundesliga,23,1995,13.6,365,453,80.6,6776,1602,144,176,81.8,176,198,88.9,42,72,58.3,1,0.5,+0.5,9,31,2,0,36
Gonzalo Escalante,ARG,MF,Eibar,La Liga,25,1993,19.9,597,768,77.7,11065,2206,251,308,81.5,271,325,83.4,69,107,64.5,1,0.9,+0.1,9,60,7,1,59
Sergio Escudero,ESP,DF,Sevilla,La Liga,28,1989,17.2,752,951,79.1,13180,5433,342,371,92.2,334,402,83.1,64,146,43.8,1,1.1,-0.1,10,61,27,9,84
Bernardo Espinosa,COL,DF,Girona,La Liga,29,1989,30.3,1203,1365,88.1,28127,8029,215,236,91.1,728,782,93.1,258,336,76.8,1,0.9,+0.1,5,22,3,1,48
Michael Esser,GER,GK,Hannover 96,Bundesliga,30,1987,32.0,867,1231,70.4,30173,20174,112,112,100.0,335,341,98.2,419,775,54.1,0,0.8,-0.8,3,31,0,0,0
Alexander Esswein,GER,FW,Stuttgart,Bundesliga,28,1990,13.9,308,450,68.4,5363,1335,149,186,80.1,113,169,66.9,36,67,53.7,0,2.2,-2.2,18,21,16,10,28
Neil Etheridge,PHI,GK,Cardiff City,Premier League,28,1990,38.0,409,1205,33.9,23993,20882,8,9,88.9,41,47,87.2,360,1147,31.4,0,0.1,-0.1,2,64,0,0,0
Beñat Etxebarria,ESP,MF,Athletic Club,La Liga,31,1987,22.6,992,1241,79.9,20710,5579,371,410,90.5,415,471,88.1,194,331,58.6,2,2.4,-0.4,32,122,18,4,102
Xabier Etxeita,ESP,DF,Huesca,La Liga,30,1987,29.7,659,866,76.1,14516,6094,209,237,88.2,294,344,85.5,147,262,56.1,0,0.2,-0.2,2,54,3,0,62
Lucas Evangelista,BRA,FW,Nantes,Ligue 1,23,1995,8.0,228,313,72.8,3738,812,124,161,77.0,77,96,80.2,23,42,54.8,0,0.3,-0.3,6,22,4,2,21
Jonny Evans,NIR,DF,Leicester City,Premier League,30,1988,22.2,878,1017,86.3,19837,6089,215,234,91.9,487,528,92.2,168,240,70.0,0,0.2,-0.2,4,41,1,0,28
Ewerton,BRA,DF,Nürnberg,Bundesliga,29,1989,14.9,493,576,85.6,10770,3016,128,137,93.4,288,315,91.4,76,119,63.9,0,0.1,-0.1,1,14,1,0,20
Valentin Eysseric,FRA,MF,Nantes,Ligue 1,26,1992,2.3,76,110,69.1,1278,363,41,51,80.4,24,29,82.8,9,25,36.0,0,0.2,-0.2,5,4,4,0,9
Valentin Eysseric,FRA,FW,Fiorentina,Serie A,26,1992,4.0,134,177,75.7,2399,665,69,84,82.1,43,55,78.2,19,32,59.4,1,0.8,+0.2,11,6,7,1,16
Marco Fabián,MEX,FW,Eint Frankfurt,Bundesliga,29,1989,0.7,8,13,61.5,134,19,5,6,83.3,2,5,40.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
Łukasz Fabiański,POL,GK,West Ham,Premier League,33,1985,38.0,675,1235,54.7,29110,21365,38,38,100.0,217,221,98.2,418,974,42.9,0,0.2,-0.2,3,19,0,0,1
Fabinho,BRA,MF,Liverpool,Premier League,24,1993,22.4,1403,1631,86.0,27413,6351,530,583,90.9,664,736,90.2,198,279,71.0,2,1.3,+0.7,13,159,22,2,127
Fábio,BRA,DF,Nantes,Ligue 1,28,1990,14.2,482,635,75.9,8642,3605,216,256,84.4,202,248,81.5,52,110,47.3,2,0.4,+1.6,11,34,14,9,44
Cesc Fàbregas,ESP,MF,Monaco,Ligue 1,31,1987,10.7,620,752,82.4,12834,4681,210,241,87.1,292,328,89.0,108,166,65.1,0,0.9,-0.9,20,83,14,0,105
Cesc Fàbregas,ESP,MF,Chelsea,Premier League,31,1987,2.0,169,196,86.2,3227,1041,71,80,88.8,80,85,94.1,18,30,60.0,0,0.2,-0.2,3,17,4,0,19
Fabricio,ESP,GK,Fulham,Premier League,30,1987,2.0,46,61,75.4,1601,1210,2,3,66.7,24,24,100.0,20,34,58.8,0,0.0,0.0,0,1,0,0,0
Ralf Fährmann,GER,GK,Schalke 04,Bundesliga,29,1988,16.3,366,514,71.2,12773,8233,31,32,96.9,161,163,98.8,174,319,54.5,0,0.1,-0.1,1,13,0,0,1
Romain Faivre,FRA,MF,Monaco,Ligue 1,20,1998,1.0,35,43,81.4,664,166,15,19,78.9,14,18,77.8,5,5,100.0,0,0.0,0.0,1,7,1,0,2
Fayçal Fajr,MAR,MF,Caen,Ligue 1,29,1988,36.0,1596,2097,76.1,36113,10070,578,648,89.2,598,686,87.2,401,719,55.8,4,4.3,-0.3,61,164,24,7,149
Radamel Falcao,COL,FW,Monaco,Ligue 1,32,1986,28.4,510,657,77.6,6829,1003,341,415,82.2,131,162,80.9,20,39,51.3,2,1.8,+0.2,17,32,7,1,31
Diego Falcinelli,ITA,FW,Bologna,Serie A,27,1991,7.8,115,151,76.2,1716,330,65,76,85.5,39,49,79.6,8,16,50.0,1,0.9,+0.1,6,7,2,1,8
Simon Falette,GUI,DF,Eint Frankfurt,Bundesliga,26,1992,6.7,228,308,74.0,4607,1304,67,82,81.7,119,147,81.0,38,72,52.8,0,0.0,0.0,0,6,0,0,12
Iago Falque,ESP,FW,Torino,Serie A,28,1990,17.9,709,917,77.3,12821,3038,313,357,87.7,273,341,80.1,96,164,58.5,4,4.1,-0.1,51,49,41,8,82
Paolo Faragò,ITA,MF,Cagliari,Serie A,25,1993,18.9,626,864,72.5,10769,3703,302,361,83.7,254,335,75.8,61,131,46.6,1,2.4,-1.4,20,37,17,7,72
Mohamed Fares,ALG,DF,SPAL,Serie A,22,1996,32.8,1132,1504,75.3,19141,6724,588,660,89.1,409,537,76.2,116,248,46.8,0,2.5,-2.5,39,47,37,26,104
Diego Farias,BRA,FW,Cagliari,Serie A,28,1990,7.8,188,243,77.4,2798,574,106,123,86.2,67,87,77.0,11,22,50.0,0,0.3,-0.3,4,10,9,2,18
Diego Farias,BRA,FW,Empoli,Serie A,28,1990,13.3,266,335,79.4,3900,953,154,181,85.1,89,107,83.2,17,23,73.9,4,3.8,+0.2,22,15,22,3,32
Andrea Favilli,ITA,FW,Genoa,Serie A,21,1997,1.9,37,50,74.0,536,80,22,27,81.5,11,16,68.8,2,2,100.0,2,0.2,+1.8,2,3,0,0,3
Federico Fazio,ARG,DF,Roma,Serie A,31,1987,31.2,1210,1414,85.6,24951,8479,372,414,89.9,621,688,90.3,204,288,70.8,0,0.2,-0.2,4,86,3,1,89
Zouhair Feddal,MAR,DF,Betis,La Liga,29,1989,18.9,1107,1286,86.1,23716,7080,338,375,90.1,591,631,93.7,175,272,64.3,1,0.5,+0.5,4,80,8,0,64
Nabil Fekir,FRA,MF,Lyon,Ligue 1,25,1993,22.1,893,1088,82.1,14997,4274,479,536,89.4,285,336,84.8,103,170,60.6,7,5.6,+1.4,49,109,26,5,95
Yassin Fekir,FRA,FW,Lyon,Ligue 1,21,1997,0.1,14,17,82.4,223,83,8,8,100.0,2,4,50.0,3,3,100.0,0,0.1,-0.1,1,2,1,1,1
Felipe,BRA,DF,Hannover 96,Bundesliga,31,1987,12.2,377,497,75.9,9075,2907,85,106,80.2,191,224,85.3,99,156,63.5,0,0.0,0.0,0,26,2,0,26
Luiz Felipe,ITA,DF,Lazio,Serie A,21,1997,14.3,589,703,83.8,12157,3694,187,207,90.3,297,334,88.9,96,139,69.1,1,0.2,+0.8,3,45,6,1,37
Ohis Felix Uduokhai,GER,DF,Wolfsburg,Bundesliga,20,1997,2.7,115,142,81.0,2439,911,37,41,90.2,56,67,83.6,21,29,72.4,0,0.0,0.0,0,7,1,0,12
Marouane Fellaini,BEL,MF,Manchester Utd,Premier League,30,1987,8.4,351,429,81.8,5660,1666,179,209,85.6,138,157,87.9,26,41,63.4,1,0.2,+0.8,4,32,2,1,26
Kiko Femenía,ESP,DF,Watford,Premier League,27,1991,22.8,956,1181,80.9,16087,6779,490,534,91.8,375,455,82.4,78,155,50.3,1,1.5,-0.5,14,63,24,15,88
Edimilson Fernandes,SUI,MF,Fiorentina,Serie A,22,1996,21.9,750,894,83.9,14707,3380,269,317,84.9,368,406,90.6,107,151,70.9,0,1.1,-1.1,23,78,13,5,83
Gelson Fernandes,SUI,MF,Eint Frankfurt,Bundesliga,31,1986,24.7,719,849,84.7,12073,3166,325,371,87.6,335,377,88.9,52,74,70.3,0,0.2,-0.2,4,55,3,0,55
Aitor Fernández,ESP,GK,Levante,La Liga,27,1991,16.0,270,456,59.2,9852,6701,24,24,100.0,97,99,98.0,148,332,44.6,0,0.0,0.0,0,9,0,0,0
Andrés Fernández,ESP,GK,Villarreal,La Liga,31,1986,6.0,133,187,71.1,4831,3098,7,7,100.0,57,57,100.0,69,123,56.1,0,0.0,0.0,1,0,0,0,0
Borja Fernández,ESP,MF,Valladolid,La Liga,37,1981,9.3,308,391,78.8,6397,1662,108,132,81.8,141,170,82.9,55,81,67.9,0,0.0,0.0,0,19,0,0,23
Federico Fernández,ARG,DF,Newcastle Utd,Premier League,29,1989,16.5,482,612,78.8,11605,4033,117,136,86.0,233,264,88.3,130,204,63.7,1,0.3,+0.7,4,30,3,2,37
Joaquín Fernández,ESP,DF,Valladolid,La Liga,22,1996,9.3,244,300,81.3,4840,1290,75,86,87.2,133,147,90.5,34,57,59.6,0,0.0,0.0,1,7,0,0,13
Fernandinho,BRA,MF,Manchester City,Premier League,33,1985,26.4,1823,2075,87.9,34225,8826,744,806,92.3,845,937,90.2,215,290,74.1,3,2.4,+0.6,21,247,44,0,207
Juan Ferney Otero,COL,FW,Amiens,Ligue 1,23,1995,24.2,530,758,69.9,8789,2417,258,322,80.1,225,298,75.5,36,100,36.0,2,2.1,-0.1,26,25,22,9,53
Alex Ferrari,ITA,DF,Sampdoria,Serie A,24,1994,6.0,288,327,88.1,6163,1777,68,78,87.2,168,173,97.1,45,64,70.3,0,0.0,0.0,0,14,1,1,12
David Ferreiro,ESP,FW,Huesca,La Liga,30,1988,25.3,645,1033,62.4,12093,4100,295,358,82.4,230,351,65.5,105,281,37.4,3,4.5,-1.5,51,45,43,23,65
Facundo Ferreyra,ARG,FW,Espanyol,La Liga,27,1991,2.3,32,47,68.1,463,76,20,24,83.3,10,17,58.8,1,2,50.0,0,0.0,0.0,0,1,0,0,2
Jordan Ferri,FRA,MF,Lyon,Ligue 1,26,1992,1.3,78,92,84.8,1516,238,28,30,93.3,37,41,90.2,12,18,66.7,0,0.0,0.0,0,10,1,0,5
Jordan Ferri,FRA,MF,Nîmes,Ligue 1,26,1992,20.8,876,1066,82.2,17574,5584,350,390,89.7,362,419,86.4,154,218,70.6,1,2.2,-1.2,24,117,25,3,129
Oliver Fink,GER,MF,Düsseldorf,Bundesliga,36,1982,11.7,242,393,61.6,3793,1808,135,182,74.2,78,133,58.6,21,49,42.9,0,0.8,-0.8,6,31,5,1,44
Alfreð Finnbogason,ISL,FW,Augsburg,Bundesliga,29,1989,14.8,220,332,66.3,3592,610,116,162,71.6,74,107,69.2,26,35,74.3,1,1.1,-0.1,15,21,10,1,20
Roberto Firmino,BRA,FW,Liverpool,Premier League,26,1991,29.0,1049,1297,80.9,15938,4499,599,714,83.9,349,415,84.1,66,90,73.3,6,6.0,0.0,43,91,53,1,149
Junior Firpo,ESP,DF,Betis,La Liga,21,1996,21.5,915,1131,80.9,15407,4710,447,506,88.3,387,476,81.3,66,109,60.6,4,2.1,+1.9,19,42,16,4,70
Mathieu Flamini,FRA,MF,Getafe,La Liga,34,1984,5.0,90,131,68.7,1662,544,39,57,68.4,35,50,70.0,14,22,63.6,0,0.0,0.0,1,7,1,0,11
Mark Flekken,NED,GK,Freiburg,Bundesliga,25,1993,1.0,23,29,79.3,793,564,1,1,100.0,13,13,100.0,9,15,60.0,0,0.0,0.0,0,0,0,0,0
Sergio Floccari,ITA,FW,SPAL,Serie A,36,1981,10.8,187,237,78.9,2851,351,110,130,84.6,62,77,80.5,12,13,92.3,1,0.2,+0.8,4,13,3,0,10
Alessandro Florenzi,ITA,DF,Roma,Serie A,27,1991,24.2,1137,1471,77.3,21758,9774,492,541,90.9,472,567,83.2,162,320,50.6,2,3.6,-1.6,42,108,54,25,144
Phil Foden,ENG,MF,Manchester City,Premier League,18,2000,3.7,201,235,85.5,2965,485,118,136,86.8,66,72,91.7,12,15,80.0,0,0.8,-0.8,8,9,9,0,21
Guessouma Fofana,MTN,MF,Guingamp,Ligue 1,25,1992,5.3,99,128,77.3,1615,507,53,61,86.9,36,43,83.7,9,18,50.0,0,0.0,0.0,0,7,0,0,12
Guessouma Fofana,MTN,MF,Amiens,Ligue 1,25,1992,2.1,45,60,75.0,934,210,15,20,75.0,19,22,86.4,10,17,58.8,0,0.0,0.0,0,8,0,0,4
Seko Fofana,CIV,MF,Udinese,Serie A,23,1995,29.3,976,1159,84.2,17291,3446,465,516,90.1,387,443,87.4,112,160,70.0,4,4.0,0.0,39,63,22,12,59
Wesley Fofana,FRA,DF,Saint-Étienne,Ligue 1,17,2000,1.8,70,80,87.5,1244,612,33,33,100.0,26,31,83.9,10,14,71.4,0,0.0,0.0,0,3,1,0,2
Youssouf Fofana,FRA,MF,Strasbourg,Ligue 1,19,1999,10.1,277,351,78.9,5279,1222,102,132,77.3,132,149,88.6,39,59,66.1,1,0.4,+0.6,5,24,7,1,22
Thomas Foket,BEL,DF,Reims,Ligue 1,23,1994,32.0,1085,1429,75.9,18829,8365,524,617,84.9,456,582,78.4,96,192,50.0,0,1.0,-1.0,12,57,14,6,114
Thomas Fontaine,MAD,DF,Reims,Ligue 1,27,1991,4.7,166,198,83.8,4060,1393,34,40,85.0,84,95,88.4,46,59,78.0,1,0.4,+0.6,3,8,0,0,7
José Fonte,POR,DF,Lille,Ligue 1,34,1983,34.6,1921,2172,88.4,42800,12323,460,512,89.8,1082,1147,94.3,371,487,76.2,1,0.3,+0.7,8,131,5,1,117
Rui Fonte,POR,FW,Lille,Ligue 1,28,1990,7.0,151,190,79.5,2224,522,82,96,85.4,46,62,74.2,10,14,71.4,0,0.2,-0.2,6,13,5,1,16
Pablo Fornals,ESP,MF,Villarreal,La Liga,22,1996,27.5,926,1194,77.6,16907,4940,430,514,83.7,354,431,82.1,126,189,66.7,3,4.8,-1.8,43,108,40,8,114
Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,26,1991,13.9,405,531,76.3,6863,2365,201,234,85.9,152,189,80.4,43,81,53.1,7,4.6,+2.4,35,51,30,2,75
Fraser Forster,ENG,GK,Southampton,Premier League,30,1988,1.0,10,23,43.5,444,387,0,0,,5,5,100.0,5,18,27.8,0,0.0,0.0,0,0,0,0,0
Steven Fortes,CPV,DF,Toulouse,Ligue 1,26,1992,1.5,45,55,81.8,971,399,8,11,72.7,30,32,93.8,7,12,58.3,0,0.0,0.0,0,1,0,0,5
Iver Fossum,NOR,MF,Hannover 96,Bundesliga,22,1996,5.1,199,254,78.3,3478,846,87,93,93.5,87,100,87.0,20,51,39.2,0,0.7,-0.7,9,11,5,4,12
Ben Foster,ENG,GK,Watford,Premier League,35,1983,38.0,608,1249,48.7,28761,24135,43,45,95.6,147,154,95.5,418,1046,40.0,0,0.3,-0.3,7,38,1,0,0
Timothy Fosu-Mensah,NED,DF,Fulham,Premier League,20,1998,8.8,371,475,78.1,7060,2684,150,162,92.6,185,232,79.7,35,72,48.6,0,0.4,-0.4,6,19,4,1,35
Dimitri Foulquier,FRA,MF,Getafe,La Liga,25,1993,20.0,291,475,61.3,5057,1846,142,187,75.9,111,173,64.2,33,71,46.5,2,1.7,+0.3,15,26,9,4,36
Juan Foyth,ARG,DF,Tottenham,Premier League,20,1998,9.9,508,597,85.1,10284,3029,192,215,89.3,226,257,87.9,84,107,78.5,0,0.3,-0.3,4,24,3,1,20
Raphael Framberger,GER,DF,Augsburg,Bundesliga,22,1995,6.1,181,281,64.4,3173,1634,94,124,75.8,65,97,67.0,20,47,42.6,0,1.0,-1.0,5,18,7,6,19
Simon Francis,ENG,DF,Bournemouth,Premier League,33,1985,13.7,596,820,72.7,11203,5465,257,302,85.1,250,324,77.2,79,159,49.7,2,1.4,+0.6,12,47,13,8,61
Mike Frantz,GER,MF,Freiburg,Bundesliga,31,1986,24.6,509,671,75.9,9732,2572,182,231,78.8,247,305,81.0,66,106,62.3,1,1.1,-0.1,14,28,15,10,35
Ryan Fraser,SCO,MF,Bournemouth,Premier League,24,1994,35.2,1006,1484,67.8,18119,6216,442,555,79.6,414,548,75.5,123,290,42.4,14,11.2,+2.8,87,76,63,26,137
Pierluigi Frattali,ITA,GK,Parma,Serie A,32,1985,1.0,27,38,71.1,833,428,4,4,100.0,16,16,100.0,7,18,38.9,0,0.0,0.0,0,1,0,0,0
