Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
Johan Mojica,COL,DF,Elche,La Liga,27,1992,17,1204,71,35.2,13.4,14,82,11,3,20,0,0.82,11,22,-11,-0.82,-0.42,10.4,19.6,-9.2,-0.69,+0.07
Clinton Mola,ENG,MF,Stuttgart,Bundesliga,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
Leonardo Moleri,ITA,GK,Milan,Serie A,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Guillem Molina,ESP,DF,Valencia,La Liga,20,2000,2,153,77,4.5,1.7,1,79,0,1,74,13,0.00,1,4,-3,-1.76,-1.76,1.5,4.5,-3.0,-1.77,-1.57
Jorge Molina,ESP,FW,Granada,La Liga,38,1982,33,1615,49,47.2,17.9,17,74,6,16,22,5,1.09,25,36,-11,-0.61,-0.26,19.9,26.7,-6.8,-0.38,-0.01
Nahuel Molina,ARG,DF,Udinese,Serie A,22,1998,29,1828,63,53.5,20.3,18,89,15,11,20,4,1.00,27,34,-7,-0.34,+0.16,22.4,33.8,-11.4,-0.56,-0.69
Salvatore Molina,ITA,MF,Crotone,Serie A,28,1992,29,2315,80,67.7,25.7,28,82,18,1,27,0,0.66,35,63,-28,-1.09,+0.46,28.8,46.6,-17.8,-0.69,+0.55
Marco Molla,ALB,GK,Bologna,Serie A,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Victor Mollejo,ESP,MF,Getafe,La Liga,19,2001,4,72,18,2.1,0.8,0,,0,4,18,4,0.75,0,1,-1,-1.25,-0.87,0.7,1.9,-1.2,-1.53,-1.36
Victor Mollejo,ESP,MF,Atlético Madrid,La Liga,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Florent Mollet,FRA,MF,Montpellier,Ligue 1,28,1991,34,2355,69,68.9,26.2,30,76,11,4,22,0,1.32,41,44,-3,-0.11,-0.20,33.2,46.6,-13.3,-0.51,-0.14
Jayson Molumby,IRL,MF,Brighton,Premier League,20,1999,1,1,1,0.0,0.0,0,,0,1,1,5,3.00,0,0,0,0.00,+0.16,0.0,0.0,0.0,0.00,-0.37
Alkhaly Momo Cissé,GUI,DF,Stuttgart,Bundesliga,17,2002,5,38,8,1.2,0.4,0,,0,5,8,5,0.40,2,0,+2,+4.74,+4.77,0.6,0.4,+0.2,+0.48,+0.49
Jon Moncayola,ESP,MF,Osasuna,La Liga,22,1998,36,2660,74,77.8,29.6,28,87,18,8,30,0,1.11,27,39,-12,-0.41,-0.52,29.4,41.3,-11.8,-0.40,-0.19
Gabriele Moncini,ITA,FW,Benevento,Serie A,24,1996,10,357,36,10.4,4.0,4,57,0,6,22,7,1.10,4,9,-5,-1.26,-0.38,4.4,5.6,-1.2,-0.31,+0.36
Thomas Monconduit,FRA,MF,Lorient,Ligue 1,29,1991,27,1153,43,33.7,12.8,12,74,3,15,18,3,1.30,19,30,-11,-0.86,-0.58,16.4,20.5,-4.1,-0.32,-0.31
Kévin Monnet-Paquet,FRA,MF,Saint-Étienne,Ligue 1,31,1988,16,564,35,16.5,6.3,7,59,0,9,17,9,1.69,7,11,-4,-0.64,-0.39,5.8,9.0,-3.1,-0.50,-0.59
Nacho Monreal,ESP,DF,Real Sociedad,La Liga,34,1986,26,2082,80,60.9,23.1,23,87,20,3,27,6,1.73,38,20,+18,+0.78,+0.58,36.3,19.1,+17.2,+0.74,+0.30
Cristóbal Montiel,ESP,DF,Fiorentina,Serie A,20,2000,2,4,2,0.1,0.0,0,,0,2,2,25,1.50,0,0,0,0.00,+0.32,0.0,0.0,0.0,0.00,+0.26
Lorenzo Montipò,ITA,GK,Benevento,Serie A,24,1996,37,3330,90,97.4,37.0,37,90,37,0,,0,0.86,39,74,-35,-0.95,-0.95,41.0,63.7,-22.6,-0.61,+0.65
Ángel Montoro,ESP,MF,Granada,La Liga,32,1988,22,1362,62,39.8,15.1,17,70,4,5,33,3,1.27,21,21,0,0.00,+0.79,15.8,17.9,-2.2,-0.14,+0.38
Martín Montoya,ESP,DF,Betis,La Liga,29,1991,5,239,48,7.0,2.7,2,82,1,3,25,22,1.20,1,4,-3,-1.13,-1.21,1.5,6.5,-5.0,-1.88,-2.04
Emre Mor,TUR,FW,Celta Vigo,La Liga,23,1997,11,500,45,14.6,5.6,6,65,0,5,22,6,0.91,6,8,-2,-0.36,-0.36,6.4,4.6,+1.8,+0.32,+0.43
Luca Mora,ITA,MF,Spezia,Serie A,32,1988,4,113,28,3.3,1.3,1,71,0,3,14,7,0.75,0,4,-4,-3.19,-2.75,0.9,3.1,-2.2,-1.75,-1.19
Wesley Moraes,BRA,MF,Aston Villa,Premier League,23,1996,3,18,6,0.5,0.2,0,,0,3,6,4,0.33,1,1,0,0.00,-0.24,0.7,0.4,+0.2,+1.15,+1.16
Álvaro Morata,ESP,FW,Juventus,Serie A,27,1992,32,2014,63,58.9,22.4,23,79,10,9,22,1,1.94,43,23,+20,+0.89,-0.32,43.9,22.4,+21.5,+0.96,+0.05
Jan Morávek,CZE,MF,Augsburg,Bundesliga,30,1989,5,267,53,8.7,3.0,3,67,0,2,34,1,0.80,4,4,0,0.00,+0.58,4.3,3.4,+1.0,+0.33,+0.99
Jon Morcillo,ESP,MF,Athletic Club,La Liga,21,1998,30,1363,45,39.9,15.1,16,70,3,14,17,8,1.23,14,12,+2,+0.13,+0.04,16.4,14.5,+1.9,+0.12,-0.15
Jérémy Morel,MAD,DF,Lorient,Ligue 1,36,1984,28,2493,89,72.9,27.7,28,89,27,0,,2,1.18,41,52,-11,-0.40,+0.28,36.6,38.8,-2.2,-0.08,+0.12
Alberto Moreno,ESP,DF,Villarreal,La Liga,28,1992,5,193,39,5.6,2.1,2,70,0,3,18,6,1.80,6,3,+3,+1.40,+1.04,4.1,4.8,-0.7,-0.31,-0.73
Álex Moreno,ESP,DF,Betis,La Liga,27,1993,23,1786,78,52.2,19.8,20,86,17,3,22,13,1.39,27,32,-5,-0.25,-0.53,24.2,28.3,-4.2,-0.21,-0.47
Gerard Moreno,ESP,FW,Villarreal,La Liga,28,1992,33,2673,81,78.2,29.7,30,85,19,3,37,0,1.55,53,34,+19,+0.64,+1.00,47.9,35.4,+12.5,+0.42,+0.18
Tete Morente,ESP,MF,Elche,La Liga,23,1996,30,2019,67,59.0,22.4,23,78,10,7,31,4,0.93,19,29,-10,-0.45,+0.26,15.3,33.1,-17.8,-0.79,-0.15
Lorenzo Moretti,ITA,DF,Inter,Serie A,18,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
Mateu Morey,ESP,DF,Dortmund,Bundesliga,20,2000,13,829,64,27.1,9.2,10,79,2,3,14,14,1.92,22,17,+5,+0.54,-0.43,15.2,11.1,+4.1,+0.45,-0.53
Wes Morgan,JAM,DF,Leicester City,Premier League,36,1984,3,18,6,0.5,0.2,0,,0,3,6,10,3.00,1,0,+1,+5.00,+4.55,0.9,0.1,+0.8,+4.20,+4.00
Ilaix Moriba,GUI,MF,Barcelona,La Liga,17,2003,14,542,39,15.8,6.0,4,68,0,10,27,3,2.21,12,6,+6,+1.00,-0.29,10.2,4.9,+5.3,+0.88,-0.18
Raúl Moro,ESP,MF,Lazio,Serie A,17,2002,1,11,11,0.3,0.1,0,,0,1,11,5,0.00,0,0,0,0.00,-0.16,0.0,0.7,-0.7,-5.51,-5.84
Loren Morón,ESP,FW,Betis,La Liga,26,1993,26,991,38,29.0,11.0,9,71,0,17,21,11,1.42,6,14,-8,-0.73,-1.02,8.5,14.6,-6.1,-0.56,-0.80
Lennart Moser,GER,GK,Union Berlin,Bundesliga,20,1999,0,,,,,0,,0,0,,5,,,,,,,,,,,
Pedro Mosquera,ESP,MF,Huesca,La Liga,32,1988,27,2050,76,59.9,22.8,24,84,17,3,11,3,0.89,20,33,-13,-0.57,-0.18,19.0,26.9,-7.9,-0.35,-0.28
Kevin Mouanga,FRA,MF,Angers,Ligue 1,20,2000,0,,,,,0,,,0,,3,,,,,,,,,,,
Aimen Moueffek,FRA,DF,Saint-Étienne,Ligue 1,19,2001,19,743,39,21.7,8.3,6,78,4,13,21,11,1.11,6,17,-11,-1.33,-1.30,7.8,14.5,-6.7,-0.81,-1.03
Mohamed Moukhliss,ESP,MF,Valladolid,La Liga,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Youssoufa Moukoko,GER,FW,Dortmund,Bundesliga,15,2004,14,422,30,13.8,4.7,2,85,1,12,21,4,1.14,10,5,+5,+1.07,+0.25,11.1,3.9,+7.2,+1.54,+0.82
Harold Moukoudi,CMR,DF,Saint-Étienne,Ligue 1,22,1997,26,2276,88,66.5,25.3,26,88,25,0,,3,1.23,32,38,-6,-0.24,+0.23,34.3,32.7,+1.6,+0.06,+0.21
Jessy Moulin,FRA,GK,Saint-Étienne,Ligue 1,34,1986,29,2610,90,76.3,29.0,29,90,29,0,,0,1.14,30,42,-12,-0.41,-0.41,34.2,34.1,+0.1,0.00,+0.04
Steve Mounié,BEN,FW,Brest,Ligue 1,25,1994,35,2680,77,78.4,29.8,31,84,16,4,20,0,1.09,42,48,-6,-0.20,+1.01,36.7,41.3,-4.6,-0.16,+0.27
Mason Mount,ENG,MF,Chelsea,Premier League,21,1999,36,2890,80,84.5,32.1,32,87,26,4,25,1,1.69,48,32,+16,+0.50,-0.52,56.2,27.6,+28.6,+0.89,+0.46
Lucas Moura,BRA,FW,Tottenham,Premier League,27,1992,30,1411,47,41.3,15.7,14,77,7,16,21,7,1.67,29,18,+11,+0.70,+0.16,24.9,17.4,+7.5,+0.48,+0.59
Lys Mousset,FRA,FW,Sheffield Utd,Premier League,24,1996,11,296,27,8.7,3.3,2,61,0,9,19,8,0.00,1,10,-9,-2.74,-1.76,2.9,7.0,-4.1,-1.24,-0.47
João Moutinho,POR,MF,Wolves,Premier League,33,1986,33,2528,77,73.9,28.1,28,87,18,5,21,1,1.24,26,39,-13,-0.46,-0.16,29.7,35.3,-5.6,-0.20,-0.16
Samuel Moutoussamy,COD,FW,Nantes,Ligue 1,23,1996,1,82,82,2.4,0.9,1,82,0,0,,4,1.00,0,0,0,0.00,+0.22,0.3,0.4,-0.1,-0.07,+0.11
Loris Mouyokolo,CGO,DF,Lorient,Ligue 1,19,2001,1,19,19,0.6,0.2,0,,0,1,19,9,0.00,0,0,0,0.00,+0.48,0.4,0.2,+0.1,+0.52,+0.63
Toni Moya,ESP,MF,Atlético Madrid,La Liga,22,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,
Javi Moyano,ESP,DF,Valladolid,La Liga,34,1986,2,103,52,3.0,1.1,2,52,1,0,,0,0.50,1,2,-1,-0.87,-0.28,0.6,1.0,-0.4,-0.37,+0.01
Nordi Mukiele,FRA,DF,RB Leipzig,Bundesliga,22,1997,28,1677,60,54.8,18.6,21,75,9,7,16,2,2.04,37,14,+23,+1.23,+0.91,33.9,12.1,+21.8,+1.17,+0.23
Mert Müldür,TUR,DF,Sassuolo,Serie A,21,1999,28,1672,60,48.9,18.6,18,77,4,10,29,8,1.79,35,29,+6,+0.32,+0.22,29.5,25.2,+4.2,+0.23,+0.24
Florian Müller,GER,GK,Freiburg,Bundesliga,22,1997,31,2790,90,91.2,31.0,31,90,31,0,,0,1.32,45,46,-1,-0.03,-0.37,41.3,46.7,-5.3,-0.17,+0.55
Sebastian Müller,GER,MF,Arminia,Bundesliga,19,2001,2,4,2,0.1,0.0,0,,0,2,2,1,0.00,0,1,-1,-22.50,-21.76,0.0,0.3,-0.3,-7.15,-6.42
Thomas Müller,GER,MF,Bayern Munich,Bundesliga,30,1989,32,2674,84,87.4,29.7,31,85,20,1,27,0,2.41,90,37,+53,+1.78,+1.32,65.5,36.2,+29.3,+0.99,-0.30
Joel Mumbongo,SWE,FW,Burnley,Premier League,21,1999,4,40,10,1.2,0.4,0,,0,4,10,5,0.25,0,1,-1,-2.25,-1.69,0.3,0.4,-0.1,-0.12,+0.35
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,24,1996,27,1928,71,56.4,21.4,21,83,17,6,30,3,1.19,26,31,-5,-0.23,-0.05,19.8,36.3,-16.5,-0.77,-0.10
Iker Muniain,ESP,MF,Athletic Club,La Liga,27,1992,28,1943,69,56.8,21.6,23,78,5,5,28,1,1.18,28,26,+2,+0.09,-0.03,23.3,20.5,+2.8,+0.13,-0.20
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,22,1997,16,1210,76,35.4,13.4,14,85,12,2,9,11,1.44,19,13,+6,+0.45,-0.16,21.9,13.4,+8.5,+0.63,+0.01
Joaquín Muñoz,ESP,FW,Huesca,La Liga,21,1999,3,41,14,1.2,0.5,0,,0,3,14,2,0.67,0,1,-1,-2.20,-1.72,0.1,1.2,-1.1,-2.34,-2.13
Louis Munteanu,ROU,FW,Fiorentina,Serie A,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
Luis Muriel,COL,FW,Atalanta,Serie A,29,1991,36,1436,40,42.0,16.0,16,61,0,20,23,1,2.14,48,20,+28,+1.75,+1.07,37.0,15.9,+21.0,+1.32,+0.68
Jeison Murillo,COL,DF,Celta Vigo,La Liga,28,1992,31,2699,87,78.9,30.0,31,87,27,0,,1,1.29,39,45,-6,-0.20,-0.70,37.0,37.4,-0.4,-0.01,+0.16
Vedat Muriqi,KVX,FW,Lazio,Serie A,26,1994,27,832,31,24.3,9.2,7,67,2,20,18,4,1.78,9,11,-2,-0.22,-0.49,14.6,12.9,+1.7,+0.18,-0.17
Jacob Murphy,ENG,DF,Newcastle Utd,Premier League,25,1995,26,1626,63,47.5,18.1,17,86,13,9,19,7,1.08,27,33,-6,-0.33,+0.17,21.9,28.0,-6.1,-0.34,+0.01
Nicola Murru,ITA,DF,Torino,Serie A,25,1994,14,569,41,16.6,6.3,7,65,1,7,16,14,0.93,8,11,-3,-0.47,+0.03,7.1,7.2,-0.1,-0.01,+0.26
Petar Musa,CRO,FW,Union Berlin,Bundesliga,22,1998,14,715,51,23.4,7.9,8,68,0,6,29,1,1.50,8,10,-2,-0.25,-0.60,9.2,11.8,-2.6,-0.32,-0.60
Mateo Musacchio,ARG,DF,Milan,Serie A,29,1990,1,34,34,1.0,0.4,0,,0,1,34,7,0.00,0,1,-1,-2.65,-3.55,1.0,0.8,+0.2,+0.47,-0.22
Mateo Musacchio,ARG,DF,Lazio,Serie A,29,1990,4,229,57,6.7,2.5,2,86,1,2,29,11,3.00,4,1,+3,+1.18,+1.09,4.9,2.7,+2.3,+0.89,+0.62
Yunus Musah,USA,MF,Valencia,La Liga,17,2002,32,1530,48,44.7,17.0,17,72,1,15,21,5,0.97,21,25,-4,-0.24,-0.28,16.1,21.9,-5.8,-0.34,-0.14
Torben Müsel,GER,FW,M'Gladbach,Bundesliga,21,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jamal Musiala,GER,FW,Bayern Munich,Bundesliga,17,2003,26,881,34,28.8,9.8,7,67,0,19,22,8,2.35,26,14,+12,+1.23,-0.55,18.7,11.3,+7.3,+0.75,-0.39
Juan Musso,ARG,GK,Udinese,Serie A,26,1994,35,3147,90,92.0,35.0,35,90,34,0,,0,1.06,36,51,-15,-0.43,-0.10,39.4,48.1,-8.7,-0.25,-0.11
Mattia Mustacchio,ITA,FW,Crotone,Serie A,31,1989,0,,,,,0,,0,0,,3,,,,,,,,,,,
Shkodran Mustafi,GER,DF,Arsenal,Premier League,28,1992,3,47,16,1.4,0.5,0,,0,3,16,6,2.00,0,1,-1,-1.91,-2.37,0.1,1.3,-1.2,-2.35,-2.63
Shkodran Mustafi,GER,DF,Schalke 04,Bundesliga,28,1992,13,1037,80,33.9,11.5,11,90,11,2,24,1,0.62,8,28,-20,-1.74,+0.09,9.2,22.4,-13.2,-1.15,+0.09
Yoshinori Mutō,JPN,FW,Eibar,La Liga,28,1992,26,1122,43,32.8,12.5,13,70,3,13,16,4,0.85,10,18,-8,-0.64,-0.05,15.4,15.8,-0.4,-0.03,+0.17
Phillipp Mwene,AUT,DF,Mainz 05,Bundesliga,26,1994,20,1674,84,54.7,18.6,19,88,16,1,10,8,1.65,23,27,-4,-0.22,+0.63,25.0,25.5,-0.5,-0.03,+0.18
Obite N'Dicka,FRA,DF,Eint Frankfurt,Bundesliga,20,1999,23,2044,89,66.8,22.7,23,89,22,0,,4,1.96,51,35,+16,+0.70,+0.70,36.4,32.9,+3.5,+0.15,-0.22
Kévin N'Doram,FRA,MF,Metz,Ligue 1,24,1996,6,307,51,9.0,3.4,4,65,1,2,25,0,0.67,3,7,-4,-1.17,-1.17,2.3,6.2,-3.9,-1.16,-1.04
Ferris N'Goma,FRA,FW,Brest,Ligue 1,27,1993,0,,,,,0,,,0,,6,,,,,,,,,,,
Stanley N'Soki,FRA,DF,Nice,Ligue 1,21,1999,18,1246,69,36.4,13.8,13,89,11,5,19,13,0.89,14,24,-10,-0.72,-1.01,19.6,18.4,+1.2,+0.09,+0.35
Nacho,ESP,DF,Real Madrid,La Liga,30,1990,24,2000,83,58.5,22.2,22,88,21,2,34,9,2.33,40,14,+26,+1.17,+0.35,36.7,21.0,+15.6,+0.70,+0.11
Nacho,ESP,DF,Valladolid,La Liga,31,1989,23,1813,79,53.0,20.1,21,86,19,2,6,14,0.87,22,34,-12,-0.60,+0.02,20.8,27.9,-7.1,-0.35,+0.07
Yuto Nagatomo,JPN,DF,Marseille,Ligue 1,33,1986,25,1594,64,46.6,17.7,20,74,8,5,22,8,1.48,16,20,-4,-0.23,-0.77,17.5,18.0,-0.5,-0.03,-0.13
Kenny Nagera,FRA,FW,Paris S-G,Ligue 1,18,2002,1,2,2,0.1,0.0,0,,0,1,2,0,3.00,0,0,0,0.00,-1.53,0.1,0.0,+0.1,+5.61,+4.43
Radja Nainggolan,BEL,MF,Cagliari,Serie A,32,1988,22,1841,84,53.8,20.5,22,84,15,0,,0,0.91,18,24,-6,-0.29,+0.28,23.0,25.6,-2.6,-0.13,+0.74
Radja Nainggolan,BEL,MF,Inter,Serie A,32,1988,4,46,12,1.3,0.5,0,,0,4,12,1,2.50,4,0,+4,+7.83,+6.49,2.7,0.4,+2.3,+4.52,+3.63
Marvelous Nakamba,ZIM,MF,Aston Villa,Premier League,26,1994,13,749,58,21.9,8.3,9,81,5,4,4,25,2.15,10,6,+4,+0.48,+0.31,11.5,10.4,+1.1,+0.14,+0.17
Nahitan Nández,URU,MF,Cagliari,Serie A,24,1995,32,2737,86,80.0,30.4,31,88,26,1,23,0,1.06,36,49,-13,-0.43,-0.03,35.3,46.0,-10.7,-0.35,+0.58
Nano,ESP,FW,Cádiz,La Liga,25,1995,1,9,9,0.3,0.1,0,,0,1,9,7,1.00,0,0,0,0.00,+0.58,0.0,0.1,-0.1,-0.57,-0.02
Paul Nardi,FRA,GK,Lorient,Ligue 1,26,1994,23,2070,90,60.5,23.0,23,90,23,0,,7,0.96,29,43,-14,-0.61,-0.34,30.4,32.3,-1.9,-0.08,+0.07
Richard Nartey,ENG,DF,Burnley,Premier League,21,1998,0,,,,,0,,,0,,9,,,,,,,,,,,
Matija Nastasić,SRB,DF,Schalke 04,Bundesliga,27,1993,15,1221,81,39.9,13.6,14,87,12,1,2,3,0.53,12,33,-21,-1.55,+0.41,10.2,29.7,-19.4,-1.43,-0.38
Roberto Navarro,ESP,MF,Real Sociedad,La Liga,18,2002,1,35,35,1.0,0.4,0,,0,1,35,5,0.00,0,0,0,0.00,-0.56,1.2,0.0,+1.2,+3.10,+2.50
Ximo Navarro,ESP,DF,Alavés,La Liga,30,1990,31,2375,77,69.4,26.4,28,83,21,3,18,4,1.16,21,34,-13,-0.49,+0.20,30.0,32.5,-2.5,-0.09,+0.41
Jesús Navas,ESP,DF,Sevilla,La Liga,34,1985,34,2827,83,82.7,31.4,34,83,25,0,,1,1.91,42,31,+11,+0.35,-1.02,39.4,30.6,+8.8,+0.28,-0.80
Keylor Navas,CRC,GK,Paris S-G,Ligue 1,33,1986,29,2520,87,73.7,28.0,29,87,27,0,,1,2.28,64,18,+46,+1.64,+0.44,58.4,25.7,+32.7,+1.17,-0.07
Raúl Navas,ESP,DF,Osasuna,La Liga,32,1988,2,168,84,4.9,1.9,2,84,1,0,,17,0.00,1,6,-5,-2.68,-2.51,1.7,5.9,-4.2,-2.26,-2.00
Amjhad Nazih,FRA,GK,Nîmes,Ligue 1,18,2002,0,,,,,0,,,0,,22,,,,,,,,,,,
Papa Ndiaga Yade,SEN,FW,Metz,Ligue 1,20,2000,28,1001,36,29.3,11.1,9,65,1,19,22,10,1.18,15,11,+4,+0.36,+0.66,12.1,13.4,-1.3,-0.12,+0.14
Iliman Ndiaye,SEN,MF,Sheffield Utd,Premier League,20,2000,1,12,12,0.4,0.1,0,,0,1,12,6,0.00,0,1,-1,-7.50,-6.39,0.0,1.4,-1.4,-10.57,-9.79
Wilfred Ndidi,NGA,MF,Leicester City,Premier League,23,1996,26,2176,84,63.6,24.2,25,86,21,1,22,1,1.88,48,31,+17,+0.70,+0.63,35.2,29.8,+5.4,+0.22,+0.01
Bridge Ndilu,FRA,MF,Nantes,Ligue 1,20,2000,6,42,7,1.2,0.5,0,,0,6,7,7,0.33,1,1,0,0.00,+0.21,1.2,0.6,+0.5,+1.11,+1.31
Tanguy Ndombele,FRA,MF,Tottenham,Premier League,23,1996,33,2091,63,61.1,23.2,28,72,6,5,13,3,1.52,39,24,+15,+0.65,+0.10,28.0,30.8,-2.8,-0.12,-0.65
Dan Ndoye,SUI,FW,Nice,Ligue 1,19,2000,28,551,20,16.1,6.1,3,54,0,25,16,9,1.36,9,8,+1,+0.16,+0.29,8.3,11.0,-2.7,-0.44,-0.36
Angelo Ndrecka,ALB,DF,Lazio,Serie A,18,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Paul Nebel,GER,MF,Mainz 05,Bundesliga,17,2002,4,51,13,1.7,0.6,0,,0,4,13,3,0.00,0,2,-2,-3.53,-3.08,0.3,1.3,-1.1,-1.92,-1.84
Álvaro Negredo,ESP,FW,Cádiz,La Liga,34,1985,35,2198,63,64.3,24.4,29,73,4,6,15,0,1.20,21,41,-20,-0.82,-0.67,20.2,36.5,-16.4,-0.67,-0.33
Reiss Nelson,ENG,FW,Arsenal,Premier League,20,1999,2,71,36,2.1,0.8,0,,0,2,36,4,0.50,0,0,0,0.00,-0.43,0.7,1.1,-0.4,-0.50,-0.76
Ilija Nestorovski,MKD,FW,Udinese,Serie A,30,1990,22,701,32,20.5,7.8,4,78,2,18,22,8,0.95,11,10,+1,+0.13,+0.69,10.9,8.8,+2.1,+0.27,+0.64
Neto,BRA,GK,Barcelona,La Liga,31,1989,7,630,90,18.4,7.0,7,90,7,0,,28,1.57,11,6,+5,+0.71,-0.64,9.7,8.8,+0.9,+0.13,-1.11
Pedro Neto,POR,FW,Wolves,Premier League,20,2000,31,2550,82,74.6,28.3,30,84,19,1,21,0,1.23,30,38,-8,-0.28,+0.55,30.0,32.4,-2.4,-0.09,+0.28
Luca Netz,GER,DF,Hertha BSC,Bundesliga,17,2003,11,309,28,10.1,3.4,2,68,1,9,19,3,1.00,4,9,-5,-1.46,-1.26,6.5,4.6,+1.9,+0.55,+0.76
Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,34,1986,33,2970,90,97.1,33.0,33,90,33,0,,1,2.33,97,42,+55,+1.67,+1.67,72.4,39.6,+32.8,+0.99,-1.01
Florian Neuhaus,GER,MF,M'Gladbach,Bundesliga,23,1997,33,2622,79,85.7,29.1,30,84,18,3,31,0,1.45,55,46,+9,+0.31,+0.51,47.5,36.8,+10.6,+0.37,+0.38
Carlos Neva,ESP,DF,Granada,La Liga,24,1996,22,1797,82,52.5,20.0,21,85,16,1,10,4,1.45,22,26,-4,-0.20,+0.58,19.5,23.3,-3.8,-0.19,+0.39
Rúben Neves,POR,MF,Wolves,Premier League,23,1997,36,2675,74,78.2,29.7,31,84,21,5,15,1,1.17,26,43,-17,-0.57,-0.69,28.7,36.5,-7.8,-0.26,-0.48
Neymar,BRA,MF,Paris S-G,Ligue 1,28,1992,18,1415,79,41.4,15.7,15,89,11,3,26,0,1.94,32,15,+17,+1.08,-0.76,39.1,15.4,+23.7,+1.50,+0.54
Yvan Neyou,CMR,MF,Saint-Étienne,Ligue 1,23,1997,31,2438,79,71.3,27.1,29,82,14,2,33,0,1.26,29,37,-8,-0.30,+0.07,35.9,32.3,+3.5,+0.13,+0.47
Jessic Ngankam,GER,FW,Hertha BSC,Bundesliga,20,2000,15,296,20,9.7,3.3,2,67,0,13,13,7,0.87,4,5,-1,-0.30,+0.02,3.1,7.7,-4.6,-1.40,-1.40
Simon Ngapandouetnbu,CMR,GK,Marseille,Ligue 1,17,2003,0,,,,,0,,,0,,8,,,,,,,,,,,
Muzinga Ngonda,COD,DF,Dijon,Ligue 1,25,1994,30,2307,77,67.5,25.6,25,86,20,5,33,3,0.50,16,48,-32,-1.25,+0.05,20.4,45.4,-25.0,-0.98,+0.54
Ahmad Ngouyamsa,CMR,DF,Dijon,Ligue 1,19,2000,3,157,52,4.6,1.7,2,72,1,1,13,9,1.00,1,4,-3,-1.72,-0.48,1.0,5.1,-4.1,-2.36,-1.26
Opa Nguette,SEN,FW,Metz,Ligue 1,26,1994,16,1132,71,33.1,12.6,13,81,3,3,27,0,1.44,15,14,+1,+0.08,+0.28,14.6,15.9,-1.2,-0.10,+0.17
Moussa Niakhate,FRA,DF,Mainz 05,Bundesliga,24,1996,32,2866,90,93.7,31.8,32,90,31,0,,0,1.22,37,45,-8,-0.25,+3.92,45.3,44.4,+0.9,+0.03,+2.18
Abdoulaye Niakhate Ndiaye,SEN,DF,Lyon,Ligue 1,18,2002,0,,,,,0,,,0,,2,,,,,,,,,,,
Ibrahima Niane,SEN,FW,Metz,Ligue 1,21,1999,10,663,66,19.4,7.4,9,71,2,1,23,0,1.00,8,8,0,0.00,+0.13,6.7,9.8,-3.0,-0.41,-0.25
M'Baye Niang,SEN,FW,Rennes,Ligue 1,25,1994,9,422,47,12.3,4.7,4,76,0,5,24,2,1.67,4,3,+1,+0.21,-0.12,4.8,4.5,+0.2,+0.05,-0.24
Mamor Niang,SEN,FW,Getafe,La Liga,18,2002,1,22,22,0.6,0.2,0,,0,1,22,10,0.00,0,2,-2,-8.18,-7.84,0.1,1.1,-1.0,-4.07,-3.90
Tanguy Nianzou,FRA,DF,Bayern Munich,Bundesliga,18,2002,6,118,20,3.9,1.3,0,,0,6,20,3,2.17,2,1,+1,+0.76,-0.89,1.6,1.3,+0.3,+0.26,-0.80
Cheikh Niasse,SEN,MF,Lille,Ligue 1,20,2000,0,,,,,0,,,0,,14,,,,,,,,,,,
Hans Nicolussi Caviglia,ITA,MF,Parma,Serie A,20,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,
Hans Nicolussi Caviglia,ITA,MF,Juventus,Serie A,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Florian Niederlechner,GER,FW,Augsburg,Bundesliga,29,1990,28,1737,62,56.8,19.3,21,75,4,7,23,3,0.82,19,31,-12,-0.62,-0.21,20.6,31.5,-10.9,-0.56,+0.02
Nieto,ESP,FW,Cádiz,La Liga,22,1998,2,14,7,0.4,0.2,0,,0,2,7,2,0.00,0,1,-1,-6.43,-5.87,0.4,1.1,-0.7,-4.35,-3.82
