Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Jean-Kévin Augustin,FRA,FW,Nantes,Ligue 1,23,1997,0.4,8,0,1,7,2,0,6,0,0,,0,0,3,11,0,0,1,0,1,0,14,5,35.7,1
Ludwig Augustinsson,SWE,DF,Werder Bremen,Bundesliga,26,1994,21.7,1396,82,431,559,470,35,1083,7,14,50.0,8,0,651,3171,1883,67,19,5,13,9,814,703,86.4,51
Serge Aurier,CIV,DF,Tottenham,Premier League,27,1992,17.8,1210,85,425,549,281,24,1053,18,35,51.4,19,0,680,2316,1214,57,16,3,13,20,764,680,89.0,40
Charlie Austin,ENG,FW,West Brom,Premier League,31,1989,1.5,58,5,9,23,28,3,56,2,4,50.0,2,0,35,125,67,2,0,1,6,4,91,40,44.0,6
Ezequiel Ávila,ARG,MF,Osasuna,La Liga,26,1994,2.2,87,0,10,43,39,7,86,0,2,0.0,0,0,48,240,102,5,2,0,2,7,98,64,65.3,17
Taiwo Awoniyi,NGA,FW,Union Berlin,Bundesliga,22,1997,15.1,516,3,29,291,227,78,511,19,35,54.3,23,1,348,1274,691,34,20,9,73,38,889,400,45.0,124
Mehmet-Can Aydin,GER,DF,Schalke 04,Bundesliga,18,2002,5.6,272,17,103,136,52,5,222,3,8,37.5,3,0,125,580,281,14,7,1,8,4,161,127,78.9,7
Jordan Ayew,GHA,FW,Crystal Palace,Premier League,28,1991,23.3,1027,19,153,548,420,63,1012,45,86,52.3,50,3,757,4327,2270,82,39,14,58,79,1207,725,60.1,110
Kaan Ayhan,TUR,DF,Sassuolo,Serie A,25,1994,8.8,646,76,206,388,89,6,611,3,4,75.0,3,0,448,2175,1490,68,17,3,2,1,493,472,95.7,4
Luke Ayling,ENG,DF,Leeds United,Premier League,28,1991,37.8,3133,281,1435,1436,550,70,2792,38,61,62.3,39,6,1909,13184,8246,232,73,8,35,26,2109,1984,94.1,61
Ramon Azeez,NGA,MF,Granada,La Liga,27,1992,1.1,48,2,8,28,14,3,47,0,0,,0,0,24,134,22,1,1,0,1,1,35,28,80.0,4
César Azpilicueta,ESP,DF,Chelsea,Premier League,30,1989,24.3,2269,136,824,1076,465,38,2088,5,10,50.0,5,0,1331,5749,3612,114,37,1,8,13,1656,1582,95.5,36
Ludovic Baal,GUF,DF,Brest,Ligue 1,34,1986,3.3,288,19,108,159,34,0,268,6,7,85.7,6,1,199,988,570,16,1,0,3,3,211,198,93.8,4
Carlos Bacca,COL,FW,Villarreal,La Liga,33,1986,8.7,251,2,16,129,121,45,238,8,17,47.1,9,1,157,671,345,19,11,3,17,17,366,189,51.6,63
Loïc Bade,FRA,DF,Lens,Ligue 1,20,2000,29.0,2307,332,1289,1161,56,13,2267,21,24,87.5,21,0,1481,11201,6770,118,18,2,10,11,1538,1505,97.9,3
Milan Badelj,CRO,MF,Genoa,Serie A,31,1989,26.8,1908,96,526,1163,305,14,1848,29,38,76.3,29,0,1199,4576,2275,82,24,1,20,32,1283,1214,94.6,37
Édgar Badía,ESP,GK,Elche,La Liga,28,1992,30.0,1228,1133,1227,2,0,0,859,0,0,,0,0,534,2283,1340,0,0,0,1,0,528,527,99.8,0
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,19,2001,31.9,2698,250,1171,1623,76,28,2655,4,4,100.0,4,0,1762,8927,5233,140,14,0,7,5,2006,1979,98.7,12
Alex Baena,ESP,MF,Villarreal,La Liga,19,2001,1.5,71,1,8,33,40,2,70,1,1,100.0,1,0,52,216,96,7,5,0,0,5,71,56,78.9,20
Miguel Baeza,ESP,MF,Celta Vigo,La Liga,20,2000,6.0,279,7,63,129,105,17,267,1,5,20.0,1,0,185,856,394,20,5,2,8,11,270,205,75.9,25
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,28,1992,18.0,622,11,30,333,294,78,593,14,29,48.3,17,1,422,1882,843,51,16,13,69,39,911,453,49.7,153
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,22,1997,23.8,1297,10,113,560,761,116,1204,87,153,56.9,90,1,1018,5924,3502,174,64,36,54,48,1262,928,73.5,204
Eric Bailly,CIV,DF,Manchester Utd,Premier League,26,1994,10.2,653,105,382,303,13,4,640,5,6,83.3,5,0,417,2676,1381,34,2,0,2,1,433,427,98.6,0
Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,18,2001,1.0,38,35,38,0,0,0,30,0,0,,0,0,21,74,30,0,0,0,0,0,20,20,100.0,0
Tiemoué Bakayoko,FRA,MF,Napoli,Serie A,25,1994,21.8,1454,39,333,962,226,18,1435,22,27,81.5,22,1,951,3672,1537,53,16,1,19,20,1114,1064,95.5,31
Mitchel Bakker,NED,DF,Paris S-G,Ligue 1,20,2000,18.8,1488,53,330,701,536,31,1359,13,21,61.9,13,2,1004,3572,1659,76,32,3,12,16,1118,1050,93.9,67
Ridle Baku,GER,FW,Wolfsburg,Bundesliga,22,1998,29.8,1866,44,367,880,729,89,1662,33,64,51.6,35,3,1158,5425,3015,144,46,17,59,60,1465,1172,80.0,184
Ridle Baku,GER,DF,Mainz 05,Bundesliga,22,1998,2.0,113,9,46,49,26,1,96,2,2,100.0,2,0,57,339,244,12,5,0,1,2,62,56,90.3,1
Dilane Bakwa,FRA,FW,Bordeaux,Ligue 1,17,2002,0.6,58,0,4,41,13,1,58,1,3,33.3,1,0,47,239,83,5,0,1,3,1,58,49,84.5,3
Fabián Balbuena,PAR,DF,West Ham,Premier League,28,1991,13.3,611,90,317,301,24,10,589,2,3,66.7,2,0,325,1515,696,13,3,0,2,0,336,322,95.8,5
Keita Baldé,SEN,FW,Sampdoria,Serie A,25,1995,13.3,499,6,23,225,286,88,481,14,26,53.8,14,0,356,1870,1096,61,16,22,42,22,739,403,54.5,133
George Baldock,GRE,DF,Sheffield Utd,Premier League,27,1993,31.0,1477,108,418,521,627,49,1274,23,47,48.9,25,0,844,4972,2791,129,48,11,23,22,924,808,87.4,64
Gareth Bale,WAL,FW,Tottenham,Premier League,31,1989,10.2,561,18,85,271,244,46,525,29,50,58.0,30,2,373,2262,1132,63,17,11,20,11,533,394,73.9,71
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,32,1988,18.8,1111,74,353,566,249,6,924,9,14,64.3,11,0,583,3369,1870,68,19,2,12,13,667,620,93.0,14
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,21,1999,18.2,1261,151,667,633,50,18,1212,8,11,72.7,8,0,807,4051,2111,47,9,0,5,7,862,832,96.5,0
Fodé Ballo-Touré,SEN,DF,Monaco,Ligue 1,23,1997,7.4,505,12,113,266,154,20,433,4,10,40.0,5,0,307,1527,886,41,14,6,7,8,357,313,87.7,29
Botond Balogh,HUN,DF,Parma,Serie A,18,2002,1.8,105,15,69,41,3,1,100,1,1,100.0,1,0,61,365,216,4,1,0,1,0,70,68,97.1,1
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,30,1990,15.0,999,38,310,513,218,8,811,5,12,41.7,7,1,576,1988,1032,34,17,2,8,6,625,574,91.8,25
Jonathan Bamba,FRA,MF,Lille,Ligue 1,24,1996,33.2,2128,28,227,1073,1013,89,1960,54,115,47.0,55,6,1578,8526,4585,232,76,22,72,90,1891,1552,82.1,270
Robson Bambu,BRA,DF,Nice,Ligue 1,22,1997,11.6,924,165,586,368,20,3,887,3,4,75.0,3,0,633,3749,1882,38,1,0,2,9,676,658,97.3,2
Patrick Bamford,ENG,FW,Leeds United,Premier League,26,1993,33.9,868,46,88,403,408,183,779,17,39,43.6,22,4,445,1908,902,56,17,19,82,38,1376,572,41.6,209
Mattia Bani,ITA,DF,Parma,Serie A,26,1993,12.7,841,143,508,351,24,10,814,1,1,100.0,1,0,491,2706,1412,21,2,0,0,0,603,588,97.5,3
Mattia Bani,ITA,DF,Genoa,Serie A,26,1993,10.2,644,106,367,276,25,7,624,1,3,33.3,1,0,330,1613,716,12,3,0,0,3,397,381,96.0,3
Simon Banza,FRA,FW,Lens,Ligue 1,23,1996,15.2,540,18,41,257,263,77,531,12,24,50.0,12,0,322,1375,727,37,13,3,52,34,693,406,58.6,135
Antonín Barák,CZE,MF,Hellas Verona,Serie A,25,1994,30.7,1602,59,247,952,517,89,1564,30,47,63.8,32,0,1054,6045,3011,136,60,17,31,34,1447,1107,76.5,111
Federico Barba,ITA,DF,Benevento,Serie A,26,1993,29.5,1671,200,831,717,217,29,1439,4,8,50.0,4,0,891,4900,2518,69,18,4,6,9,956,906,94.8,10
Danilo Barbosa,BRA,DF,Nice,Ligue 1,24,1996,2.8,229,34,125,115,4,1,227,1,1,100.0,1,0,163,1152,653,20,0,0,1,1,170,168,98.8,0
Barcia,ESP,DF,Granada,La Liga,19,2000,1.0,46,7,26,17,3,0,37,0,0,,0,0,13,46,14,0,0,0,0,0,12,11,91.7,0
Melvin Bard,FRA,DF,Lyon,Ligue 1,19,2000,4.8,449,13,108,220,152,9,386,9,15,60.0,11,1,268,1359,922,47,13,4,8,5,278,263,94.6,15
Enis Bardhi,MKD,MF,Levante,La Liga,25,1995,18.7,1143,31,239,567,435,40,1058,39,70,55.7,43,4,817,4017,2308,103,39,4,31,44,958,803,83.8,109
Phil Bardsley,SCO,DF,Burnley,Premier League,35,1985,3.0,196,15,64,100,43,2,160,2,2,100.0,2,1,88,421,190,11,3,0,1,2,99,94,94.9,1
Nicolò Barella,ITA,MF,Inter,Serie A,23,1997,32.2,2246,46,411,1220,803,60,2213,39,54,72.2,42,0,1695,9369,4847,208,86,14,41,41,1884,1711,90.8,150
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,31,1989,0.3,16,2,4,11,3,0,16,0,0,,0,0,11,24,10,0,0,0,1,2,11,11,100.0,1
Kike Barja,ESP,MF,Osasuna,La Liga,23,1997,15.9,731,20,114,335,342,36,718,45,79,57.0,49,1,596,3379,1796,106,21,7,39,42,747,525,70.3,89
Ross Barkley,ENG,MF,Chelsea,Premier League,26,1993,0.5,33,0,8,19,8,1,33,4,5,80.0,4,0,25,127,84,3,1,0,1,0,32,24,75.0,5
Ross Barkley,ENG,MF,Aston Villa,Premier League,26,1993,17.0,944,16,137,421,444,66,849,34,47,72.3,35,0,608,3337,1818,81,28,11,34,38,818,649,79.3,83
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,22,1998,10.9,672,12,76,320,328,34,612,20,41,48.8,24,1,445,2413,1276,70,24,5,30,31,555,430,77.5,62
Ashley Barnes,ENG,FW,Burnley,Premier League,30,1989,14.8,510,10,51,229,253,69,507,2,6,33.3,3,0,300,933,424,26,9,4,51,25,747,374,50.1,101
Harvey Barnes,ENG,FW,Leicester City,Premier League,22,1997,21.6,934,18,122,421,516,109,932,28,69,40.6,28,1,702,5071,3579,178,83,38,53,53,1001,707,70.6,135
Marc Baró,ESP,DF,Cádiz,La Liga,20,1999,1.0,28,2,8,11,11,1,18,1,1,100.0,1,0,10,86,42,3,1,1,0,0,6,4,66.7,0
Antonio Barragán,ESP,DF,Elche,La Liga,33,1987,24.8,1521,146,667,713,223,9,1319,9,16,56.3,9,2,877,3913,2212,77,27,2,11,6,1054,987,93.6,28
Antonio Barreca,ITA,DF,Fiorentina,Serie A,25,1995,0.9,54,1,8,24,25,3,39,0,0,,0,0,25,124,86,8,2,1,0,1,38,29,76.3,1
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,20,2000,25.6,1052,82,298,515,273,53,1041,7,15,46.7,8,0,461,1624,743,38,12,6,25,16,589,455,77.2,56
Ander Barrenetxea,ESP,MF,Real Sociedad,La Liga,18,2001,14.5,648,11,101,287,311,42,637,39,64,60.9,45,4,501,2775,1491,82,25,13,42,49,576,435,75.5,74
Jacob Barrett Laursen,DEN,DF,Arminia,Bundesliga,25,1994,12.3,701,58,262,352,120,6,591,11,11,100.0,11,0,347,1464,748,24,7,2,4,8,392,344,87.8,6
Musa Barrow,GAM,FW,Bologna,Serie A,21,1998,32.5,1599,24,171,726,820,144,1475,36,78,46.2,45,2,1072,5804,3097,187,55,26,98,63,1791,1205,67.3,261
Kyle Bartley,ENG,DF,West Brom,Premier League,29,1991,28.7,1162,277,701,435,74,40,1130,3,4,75.0,3,0,470,2548,1039,19,5,0,9,5,607,517,85.2,4
Paolo Bartolomei,ITA,MF,Spezia,Serie A,30,1989,3.6,152,4,24,89,47,10,147,4,4,100.0,4,0,109,560,277,11,2,5,4,5,137,116,84.7,9
Marc Bartra,ESP,DF,Betis,La Liga,29,1991,18.8,1158,158,638,530,44,18,1114,6,6,100.0,6,0,670,3140,1575,47,7,1,4,3,748,738,98.7,3
Daniele Baselli,ITA,MF,Torino,Serie A,28,1992,4.4,272,8,63,163,61,3,248,5,7,71.4,5,0,154,914,443,19,5,1,4,2,184,165,89.7,10
Chris Basham,ENG,DF,Sheffield Utd,Premier League,32,1988,28.6,1454,180,603,634,317,44,1390,19,28,67.9,22,1,823,4896,3206,106,29,2,14,26,854,774,90.6,39
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,23,1996,28.9,1596,56,368,1001,336,40,1534,21,35,60.0,24,0,1118,5777,2492,103,26,1,41,28,1320,1172,88.8,68
Álvaro Bastida,ESP,MF,Cádiz,La Liga,16,2004,0.4,11,0,5,6,1,0,11,0,1,0.0,0,0,6,13,8,0,0,0,0,0,14,10,71.4,0
Alessandro Bastoni,ITA,DF,Inter,Serie A,21,1999,32.5,2536,310,1004,1388,331,18,2427,7,10,70.0,8,0,1786,9934,6299,215,62,1,9,10,1969,1933,98.2,16
Simone Bastoni,ITA,DF,Spezia,Serie A,23,1996,16.9,1272,45,371,603,414,35,1089,14,27,51.9,15,0,763,4992,3050,111,51,5,24,20,841,768,91.3,40
Bastos,ANG,DF,Lazio,Serie A,29,1991,0.7,53,7,28,20,8,2,51,2,4,50.0,2,0,37,155,69,2,1,0,0,2,36,35,97.2,1
Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,26,1993,8.1,259,9,30,138,107,27,246,12,17,70.6,12,1,158,755,489,19,9,3,16,29,336,187,55.7,58
Rodrigo Battaglia,ARG,MF,Alavés,La Liga,29,1991,27.7,1266,86,380,813,145,21,1227,18,23,78.3,19,0,804,4594,2104,78,23,0,15,18,840,778,92.6,16
Cristian Battocchio,ITA,MF,Brest,Ligue 1,28,1992,3.9,235,8,52,129,61,2,214,4,5,80.0,4,0,155,595,302,14,3,0,2,2,189,162,85.7,8
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,30,1990,31.0,1423,1102,1410,18,0,0,1123,0,0,,0,0,809,3049,1561,0,0,0,1,0,765,760,99.3,0
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,32,1988,11.9,781,20,165,506,138,10,764,7,7,100.0,7,0,498,1685,610,23,4,0,5,8,566,520,91.9,13
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,20,1999,26.3,1363,44,234,719,531,107,1306,43,82,52.4,49,3,913,4983,2990,137,55,15,75,51,1227,928,75.6,144
Jon Bautista,ESP,FW,Real Sociedad,La Liga,25,1995,4.1,146,5,8,66,82,24,139,2,4,50.0,2,0,77,342,177,12,4,2,12,10,198,99,50.0,33
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,32,1988,29.0,1968,250,1055,983,37,17,1913,3,4,75.0,3,0,1244,5982,3511,87,3,0,8,5,1404,1364,97.2,7
Noah Joel Sarenren Bazee,NGA,FW,Augsburg,Bundesliga,23,1996,0.4,28,1,4,19,6,2,27,1,4,25.0,1,0,14,36,11,1,0,1,2,5,21,14,66.7,4
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,26,1994,24.4,1014,33,99,420,562,144,987,51,78,65.4,56,5,692,3501,2143,105,29,30,111,77,1224,746,60.9,229
Rodrigo Becão,BRA,DF,Udinese,Serie A,24,1996,30.9,1704,245,861,816,129,30,1650,8,10,80.0,8,1,1046,5199,3200,86,14,0,10,10,1132,1089,96.2,14
Sheraldo Becker,SUR,FW,Union Berlin,Bundesliga,25,1995,12.3,463,7,71,191,240,55,457,12,21,57.1,13,1,298,2647,1754,79,23,27,25,22,536,310,57.8,85
Timo Becker,GER,DF,Schalke 04,Bundesliga,23,1997,18.2,1003,110,494,415,168,11,892,18,35,51.4,23,1,583,3212,1574,42,13,1,17,20,617,566,91.7,33
Jan Bednarek,POL,DF,Southampton,Premier League,24,1996,34.4,2414,306,1336,1143,56,17,2328,2,4,50.0,2,0,1356,7025,3596,78,8,0,5,4,1510,1478,97.9,3
Donny van de Beek,NED,MF,Manchester Utd,Premier League,23,1997,5.8,343,11,65,171,120,28,339,9,13,69.2,9,0,208,761,362,19,7,0,8,8,312,254,81.4,43
Valon Behrami,SUI,MF,Genoa,Serie A,35,1985,9.9,304,17,84,167,64,9,298,3,6,50.0,4,0,156,685,341,13,4,1,5,3,194,149,76.8,11
Brian Behrendt,GER,DF,Arminia,Bundesliga,28,1991,0.9,62,2,13,42,8,0,45,1,1,100.0,1,0,33,94,54,2,0,0,0,0,37,32,86.5,1
Maximilian Beier,GER,FW,Hoffenheim,Bundesliga,17,2002,0.1,5,0,1,4,2,0,5,0,0,,0,0,4,40,19,1,1,0,0,0,6,4,66.7,1
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,28,1992,6.6,228,5,13,96,134,38,212,16,29,55.2,16,0,171,556,336,25,8,6,18,12,296,168,56.8,57
Erwan Belhadji,FRA,MF,Dijon,Ligue 1,19,2001,0.3,18,4,10,6,3,1,18,1,1,100.0,1,0,11,85,42,2,0,1,2,0,8,6,75.0,0
Haris Belkebla,ALG,MF,Brest,Ligue 1,26,1994,30.3,1691,116,559,955,277,14,1661,25,36,69.4,25,0,1211,5687,2799,82,21,2,19,25,1228,1146,93.3,35
Stefan Bell,GER,DF,Mainz 05,Bundesliga,28,1991,14.1,739,124,469,280,28,15,709,0,0,,0,0,320,1914,1010,10,0,0,1,4,324,314,96.9,4
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,30,1990,8.9,542,8,70,214,308,52,522,27,40,67.5,27,2,427,2108,1343,82,26,13,24,22,501,397,79.2,76
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,22,1998,23.2,1129,21,187,626,413,61,1095,50,82,61.0,52,1,854,5027,2550,110,32,20,55,64,955,756,79.2,83
Héctor Bellerín,ESP,DF,Arsenal,Premier League,25,1995,23.2,1498,56,406,670,502,50,1336,16,31,51.6,18,3,933,4449,2763,115,33,13,16,9,1056,961,91.0,74
Jude Bellingham,ENG,MF,Dortmund,Bundesliga,17,2003,18.9,1355,31,230,770,436,68,1340,31,51,60.8,32,1,1003,3978,1978,91,28,6,27,38,1140,1012,88.8,110
Andrea Belotti,ITA,FW,Torino,Serie A,26,1993,32.1,1220,25,90,632,604,161,1164,51,94,54.3,51,1,844,4590,2926,162,71,22,90,62,1582,907,57.3,227
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,21,1999,15.5,932,41,259,562,155,8,911,10,14,71.4,13,1,647,3080,1307,53,11,0,14,14,738,647,87.7,26
Sami Ben Amar,MAR,MF,Nîmes,Ligue 1,22,1998,0.1,6,0,0,3,3,0,6,0,0,,0,0,3,12,7,1,0,0,1,0,4,4,100.0,0
Hatem Ben Arfa,FRA,MF,Bordeaux,Ligue 1,33,1987,18.9,1128,1,81,651,514,59,997,83,119,69.7,83,3,901,5673,3296,179,50,27,44,74,1051,887,84.4,99
Salim Ben Seghir,FRA,DF,Nice,Ligue 1,17,2003,0.1,9,0,1,5,3,0,9,1,1,100.0,1,0,8,33,18,2,0,0,1,0,7,7,100.0,2
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,29,1990,29.0,1184,3,62,552,652,179,1099,37,60,61.7,40,1,791,3579,2099,121,39,30,61,63,1488,886,59.5,285
Ahmad Benali,LBY,MF,Crotone,Serie A,28,1992,13.5,907,49,261,504,193,32,855,10,16,62.5,10,0,619,2760,1177,48,21,3,15,22,719,643,89.4,53
Samy Benchamma,FRA,MF,Montpellier,Ligue 1,20,2000,0.5,24,1,6,14,4,0,24,0,1,0.0,0,0,14,58,31,0,0,0,0,0,15,14,93.3,0
Lars Bender,GER,DF,Leverkusen,Bundesliga,31,1989,10.4,823,41,220,494,165,13,725,7,12,58.3,8,0,493,2272,1107,44,24,0,9,6,536,517,96.5,19
Sven Bender,GER,DF,Leverkusen,Bundesliga,31,1989,13.0,1138,107,597,594,22,12,1119,1,3,33.3,2,0,789,3970,1703,22,1,0,2,2,840,829,98.7,9
Darío Benedetto,ARG,FW,Marseille,Ligue 1,30,1990,17.5,527,16,36,288,231,65,508,15,28,53.6,19,3,296,1221,425,29,10,9,41,29,790,394,49.9,114
László Bénes,SVK,MF,Augsburg,Bundesliga,22,1997,7.3,333,8,63,180,102,8,295,3,7,42.9,3,0,179,630,273,15,4,3,9,9,285,199,69.8,24
László Bénes,SVK,MF,M'Gladbach,Bundesliga,22,1997,1.7,130,5,28,79,32,2,109,0,1,0.0,0,0,67,274,130,6,4,0,1,1,89,78,87.6,7
Walter Benítez,ARG,GK,Nice,Ligue 1,27,1993,38.0,1300,1196,1294,6,0,0,946,0,0,,0,0,601,2408,1272,0,0,0,1,0,606,604,99.7,0
Loris Benito,SUI,DF,Bordeaux,Ligue 1,28,1992,29.5,2025,124,772,1065,306,13,1747,6,10,60.0,8,2,1235,6794,3393,106,40,1,7,12,1330,1253,94.2,25
Sergio Benito,ESP,FW,Valladolid,La Liga,21,1999,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
Bilal Benkhedim,FRA,FW,Saint-Étienne,Ligue 1,19,2001,0.8,59,0,5,30,27,3,51,2,2,100.0,2,0,40,202,93,5,1,0,6,1,49,39,79.6,5
Djamel Benlamri,ALG,DF,Lyon,Ligue 1,30,1989,1.7,107,11,58,54,1,0,104,0,0,,0,0,56,357,216,4,0,0,0,0,61,59,96.7,0
Ismaël Bennacer,ALG,MF,Milan,Serie A,22,1997,14.7,1138,35,283,774,168,4,1110,28,35,80.0,30,0,847,4747,2291,82,26,1,12,18,854,819,95.9,19
Saïd Benrahma,ALG,FW,West Ham,Premier League,24,1995,15.5,753,14,113,337,371,61,741,48,83,57.8,54,7,625,3724,2120,124,32,15,32,43,719,533,74.1,86
Yassine Benrahou,FRA,MF,Nîmes,Ligue 1,21,1999,13.8,771,11,108,361,349,34,685,20,43,46.5,20,0,510,2266,1106,58,21,8,24,37,678,509,75.1,60
Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,25,1995,20.1,1533,101,610,763,231,33,1365,16,22,72.7,16,0,897,3789,1922,65,14,2,22,16,928,877,94.5,26
Josh Benson,ENG,MF,Burnley,Premier League,20,1999,2.9,113,5,19,53,45,3,109,5,8,62.5,5,1,74,244,116,5,3,0,3,6,83,66,79.5,4
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,25,1994,6.1,337,10,89,200,64,4,328,8,10,80.0,8,1,213,852,365,19,6,0,8,9,261,237,90.8,11
Rodrigo Bentancur,URU,MF,Juventus,Serie A,23,1997,25.8,2122,115,564,1303,385,15,2058,25,39,64.1,27,1,1457,6984,3313,99,40,4,16,23,1585,1509,95.2,35
Christian Benteke,BEL,FW,Crystal Palace,Premier League,29,1990,20.2,848,47,85,428,360,127,829,16,29,55.2,17,0,357,1293,594,41,10,10,60,27,1206,648,53.7,147
Karim Benzema,FRA,FW,Real Madrid,La Liga,32,1987,32.2,1571,28,119,683,864,236,1507,39,60,65.0,40,5,1099,5738,3251,182,58,47,55,39,1882,1316,69.9,272
Yassine Benzia,ALG,MF,Dijon,Ligue 1,25,1994,4.5,256,1,40,147,86,8,228,11,16,68.8,11,0,175,751,372,14,6,1,7,8,215,170,79.1,13
Alessandro Berardi,ITA,GK,Hellas Verona,Serie A,29,1991,0.3,12,11,12,0,0,0,7,0,0,,0,0,4,48,15,0,0,0,0,0,4,4,100.0,0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,25,1994,27.5,1684,43,205,662,936,125,1580,30,57,52.6,30,7,1228,7309,4061,223,58,33,47,42,1483,1241,83.7,200
Gaetano Berardi,SUI,DF,Leeds United,Premier League,31,1988,1.3,67,7,37,32,4,1,62,0,0,,0,0,40,175,71,1,0,0,0,0,43,43,100.0,0
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,30,1990,18.7,1298,41,300,670,417,43,1076,17,28,60.7,17,1,810,4639,2724,137,39,13,14,23,857,784,91.5,44
Álex Berenguer,ESP,MF,Torino,Serie A,25,1995,1.5,66,4,8,37,30,1,63,2,4,50.0,3,1,45,319,230,9,6,0,2,3,56,46,82.1,8
Álex Berenguer,ESP,MF,Athletic Club,La Liga,25,1995,25.3,1292,32,176,474,730,81,1178,45,85,52.9,49,6,805,4079,2604,127,46,18,41,50,1126,833,74.0,156
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,28,1992,29.0,1786,145,656,835,401,20,1519,17,26,65.4,18,2,947,4900,2686,98,32,4,22,17,1039,959,92.3,35
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,29,1990,15.1,601,22,99,268,271,31,594,6,21,28.6,8,1,428,2458,1238,73,22,6,12,16,538,410,76.2,57
Sander Berge,NOR,MF,Sheffield Utd,Premier League,22,1998,12.4,594,31,129,307,222,36,581,19,30,63.3,20,3,404,3093,1682,66,24,9,24,18,463,408,88.1,35
Steven Bergwijn,NED,FW,Tottenham,Premier League,22,1997,13.4,570,13,85,269,275,42,560,21,41,51.2,23,0,446,2392,1283,63,24,9,29,23,627,424,67.6,70
Valon Berisha,KVX,MF,Reims,Ligue 1,27,1993,18.3,1204,30,241,710,338,28,1113,12,21,57.1,13,0,786,4416,2574,126,39,3,19,18,967,839,86.8,56
Bernard,BRA,MF,Everton,Premier League,27,1992,5.1,338,6,36,170,154,16,333,10,17,58.8,10,3,254,1338,680,35,9,2,10,12,291,246,84.5,34
Federico Bernardeschi,ITA,DF,Juventus,Serie A,26,1994,10.8,714,32,151,320,303,36,638,20,34,58.8,22,3,501,3016,1569,66,22,9,17,18,577,498,86.3,59
Bernardo,BRA,DF,Brighton,Premier League,25,1995,2.3,116,3,28,40,54,5,109,0,2,0.0,0,0,68,270,118,4,1,0,2,5,99,78,78.8,4
Paul Bernardoni,FRA,GK,Angers,Ligue 1,23,1997,38.0,1077,927,1072,5,0,0,700,0,0,,0,0,438,1787,1126,0,0,0,0,0,336,336,100.0,0
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,27,1993,2.2,157,6,34,69,58,2,139,3,5,60.0,3,0,106,306,119,8,2,0,1,4,111,107,96.4,4
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,22,1998,8.3,334,296,334,2,0,0,218,0,0,,0,0,139,683,429,0,0,0,0,0,112,111,99.1,0
Marco Bertini,ITA,MF,Lazio,Serie A,17,2002,0.1,4,1,2,2,0,0,4,0,0,,0,0,2,20,10,0,0,0,0,0,1,1,100.0,0
Ryan Bertrand,ENG,DF,Southampton,Premier League,30,1989,28.9,1802,69,465,880,549,47,1473,5,7,71.4,5,0,925,4475,2498,116,38,11,21,12,1180,1019,86.4,70
Daniel Bessa,ITA,MF,Hellas Verona,Serie A,27,1993,6.8,373,4,39,183,179,15,366,2,7,28.6,3,1,281,1643,907,44,16,4,12,14,377,295,78.2,45
