Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Suat Serdar,GER,MF,Mainz 05,Bundesliga,20,1997,18.9,45,2.38,37,0,2,1,4,1,0,0.00,0,0,0,0,0,0
Jean Seri,CIV,MF,Nice,Ligue 1,26,1991,29.1,126,4.34,83,27,1,4,10,1,10,0.34,7,1,0,0,2,0
Julien Serrano,FRA,DF,Monaco,Ligue 1,19,1998,3.1,7,2.25,5,0,0,1,0,1,0,0.00,0,0,0,0,0,0
Grégory Sertic,FRA,DF,Marseille,Ligue 1,27,1989,3.9,5,1.29,3,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Stéphane Sessègnon,BEN,MF,Montpellier,Ligue 1,33,1984,10.9,28,2.56,18,6,0,1,3,0,3,0.27,2,1,0,0,0,0
Lee Seung-woo,KOR,MF,Hellas Verona,Serie A,19,1998,4.0,9,2.27,7,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Stephan El Shaarawy,ITA,FW,Roma,Serie A,24,1992,23.9,79,3.30,60,2,7,7,3,0,7,0.29,4,0,2,0,1,0
Meritan Shabani,ALB,FW,Bayern Munich,Bundesliga,18,1999,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Xherdan Shaqiri,SUI,FW,Stoke City,Premier League,25,1991,33.8,122,3.61,71,34,6,7,4,0,10,0.30,3,5,0,1,1,0
Luke Shaw,ENG,DF,Manchester Utd,Premier League,22,1995,8.8,21,2.39,17,3,0,0,1,0,0,0.00,0,0,0,0,0,0
Ryan Shawcross,ENG,DF,Stoke City,Premier League,29,1987,26.3,10,0.38,5,0,0,4,0,1,1,0.04,1,0,0,0,0,0
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,25,1992,25.2,67,2.66,49,11,3,3,0,1,5,0.20,3,1,0,1,0,0
Gaku Shibasaki,JPN,MF,Getafe,La Liga,25,1992,11.1,25,2.25,15,6,1,0,1,2,1,0.09,1,0,0,0,0,0
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,25,1992,23.9,66,2.76,56,2,1,3,2,2,11,0.46,9,1,0,0,0,1
Sidnei,BRA,DF,La Coruña,La Liga,27,1989,19.8,8,0.40,6,0,0,1,0,1,2,0.10,2,0,0,0,0,0
Jaime Sierra Mateos,ESP,FW,Leganés,La Liga,19,1998,0.3,1,3.21,1,0,0,0,0,0,1,3.21,1,0,0,0,0,0
Vincent Sierro,SUI,MF,Freiburg,Bundesliga,21,1995,2.4,7,2.96,4,1,0,1,1,0,0,0.00,0,0,0,0,0,0
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,27,1989,25.1,69,2.75,35,25,5,1,1,2,4,0.16,3,1,0,0,0,0
Kolbeinn Sigþórsson,ISL,FW,Nantes,Ligue 1,27,1990,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adrien Silva,POR,MF,Leicester City,Premier League,28,1989,8.5,15,1.77,12,1,0,0,0,2,1,0.12,1,0,0,0,0,0
André Silva,POR,FW,Milan,Serie A,21,1995,10.4,39,3.75,34,0,3,0,2,0,0,0.00,0,0,0,0,0,0
Bernardo Silva,POR,FW,Manchester City,Premier League,22,1994,17.0,59,3.46,53,2,2,0,2,0,5,0.29,4,0,0,0,1,0
David Silva,ESP,MF,Manchester City,Premier League,31,1986,27.0,132,4.89,112,6,4,2,7,1,22,0.81,20,0,1,1,0,0
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,26,1991,23.1,27,1.17,21,2,1,0,3,0,2,0.09,2,0,0,0,0,0
Jonathan Silva,ARG,DF,Roma,Serie A,23,1994,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Thiago Silva,BRA,DF,Paris S-G,Ligue 1,32,1984,23.5,15,0.64,15,0,0,0,0,0,5,0.21,5,0,0,0,0,0
Matías Silvestre,ARG,DF,Sampdoria,Serie A,32,1984,34.0,13,0.38,10,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Silvestri,ITA,GK,Hellas Verona,Serie A,26,1991,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giovanni Simeone,ARG,FW,Fiorentina,Serie A,22,1995,33.3,79,2.37,57,0,9,3,6,4,9,0.27,7,0,2,0,0,0
Lorenco Šimić,CRO,DF,SPAL,Serie A,21,1996,3.5,1,0.28,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Stefan Simić,CZE,DF,Crotone,Serie A,22,1995,6.2,1,0.16,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
David Simón,ESP,DF,Las Palmas,La Liga,28,1988,8.0,16,2.00,15,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Danny Simpson,ENG,DF,Leicester City,Premier League,30,1987,25.6,14,0.55,11,2,0,1,0,0,0,0.00,0,0,0,0,0,0
Jack Simpson,ENG,DF,Bournemouth,Premier League,20,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Josh Sims,ENG,FW,Southampton,Premier League,20,1997,1.8,8,4.42,4,0,1,3,0,0,1,0.55,1,0,0,0,0,0
Jerome Sinclair,ENG,FW,Watford,Premier League,20,1996,0.3,1,2.90,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giovanni Sio,CIV,FW,Montpellier,Ligue 1,28,1989,24.4,50,2.05,40,0,2,2,4,2,4,0.16,3,0,0,1,0,0
Dimitris Siovas,GRE,DF,Leganés,La Liga,28,1988,22.9,10,0.44,4,1,0,3,1,1,1,0.04,0,0,0,1,0,0
Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,29,1988,4.8,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Salvatore Sirigu,ITA,GK,Torino,Serie A,30,1987,37.0,2,0.05,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Moussa Sissoko,FRA,MF,Tottenham,Premier League,27,1989,15.4,44,2.82,38,0,4,1,0,1,3,0.19,2,0,0,0,0,1
Pione Sisto,DEN,FW,Celta Vigo,La Liga,22,1995,28.0,90,3.22,60,11,4,7,8,0,16,0.57,11,2,0,1,2,0
Antonio Sivera,ESP,GK,Alavés,La Liga,20,1996,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ellyes Skhiri,TUN,MF,Montpellier,Ligue 1,22,1995,33.9,72,2.13,62,0,2,5,2,1,2,0.06,2,0,0,0,0,0
Łukasz Skorupski,POL,GK,Roma,Serie A,26,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Milan Škriniar,SVK,DF,Inter,Serie A,22,1995,38.0,29,0.76,24,0,1,1,1,2,6,0.16,4,0,0,1,1,0
Islam Slimani,ALG,FW,Leicester City,Premier League,29,1988,2.8,8,2.89,6,0,2,0,0,0,3,1.08,2,0,1,0,0,0
Islam Slimani,ALG,FW,Newcastle Utd,Premier League,29,1988,1.5,7,4.77,5,0,1,0,1,0,1,0.68,1,0,0,0,0,0
Naïm Sliti,TUN,FW,Dijon,Ligue 1,25,1992,25.4,135,5.31,70,26,10,7,20,2,13,0.51,6,1,2,1,3,0
Chris Smalling,ENG,DF,Manchester Utd,Premier League,27,1989,28.2,8,0.28,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adam Smith,ENG,DF,Bournemouth,Premier League,26,1991,23.0,39,1.69,31,2,3,1,0,2,7,0.30,5,0,2,0,0,0
Tommy Smith,ENG,DF,Huddersfield,Premier League,25,1992,21.2,26,1.23,24,2,0,0,0,0,2,0.09,2,0,0,0,0,0
Wesley Sneijder,NED,MF,Nice,Ligue 1,33,1984,4.4,19,4.29,14,3,1,1,0,0,1,0.23,1,0,0,0,0,0
Cédric Soares,POR,DF,Southampton,Premier League,25,1991,31.0,45,1.45,41,2,2,0,0,0,6,0.19,5,0,1,0,0,0
Ramadan Sobhi,EGY,FW,Stoke City,Premier League,20,1997,13.8,25,1.82,22,0,1,1,0,1,1,0.07,1,0,0,0,0,0
Rubén Sobrino,ESP,FW,Alavés,La Liga,25,1992,16.3,39,2.39,31,0,2,1,5,0,5,0.31,3,0,1,0,1,0
Alexander Søderlund,NOR,FW,Saint-Étienne,Ligue 1,29,1987,4.0,11,2.73,8,0,1,2,0,0,1,0.25,1,0,0,0,0,0
Dominic Solanke,ENG,FW,Liverpool,Premier League,19,1997,6.6,25,3.78,18,0,3,3,1,0,2,0.30,2,0,0,0,0,0
Carlos Soler,ESP,MF,Valencia,La Liga,20,1997,26.3,68,2.59,51,2,8,3,3,1,7,0.27,6,0,0,0,0,1
Somália,BRA,MF,Toulouse,Ligue 1,28,1988,22.2,42,1.89,29,0,4,2,5,2,0,0.00,0,0,0,0,0,0
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,28,1988,29.2,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kévin Soni,CMR,MF,Girona,La Liga,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jérémy Sorbon,FRA,DF,Guingamp,Ligue 1,33,1983,29.0,10,0.34,8,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Frederik Sørensen,DEN,DF,Köln,Bundesliga,25,1992,22.2,20,0.90,15,2,0,2,0,1,2,0.09,1,1,0,0,0,0
Lasse Sørensen,DEN,MF,Stoke City,Premier League,17,1999,0.8,2,2.40,1,1,0,0,0,0,1,1.20,0,1,0,0,0,0
Oliver Sorg,GER,DF,Hannover 96,Bundesliga,27,1990,18.7,21,1.12,16,1,0,2,1,1,1,0.05,1,0,0,0,0,0
David Soria,ESP,GK,Sevilla,La Liga,24,1993,14.0,1,0.07,1,0,0,0,0,0,1,0.07,1,0,0,0,0,0
Roberto Soriano,ITA,MF,Villarreal,La Liga,26,1991,12.7,25,1.98,17,2,0,1,3,2,0,0.00,0,0,0,0,0,0
Alexander Sørloth,NOR,FW,Crystal Palace,Premier League,21,1995,4.0,12,3.00,8,0,1,2,0,1,1,0.25,1,0,0,0,0,0
Stefano Sorrentino,ITA,GK,Chievo,Serie A,38,1979,38.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Pape Souaré,SEN,DF,Crystal Palace,Premier League,27,1990,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rayan Souici,FRA,FW,Saint-Étienne,Ligue 1,19,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adama Soumaoro,FRA,DF,Lille,Ligue 1,25,1992,13.2,2,0.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,18,1999,5.7,11,1.94,11,0,0,0,0,0,1,0.18,1,0,0,0,0,0
Samuel Souprayen,FRA,DF,Hellas Verona,Serie A,28,1989,17.6,11,0.63,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Arnaud Souquet,FRA,DF,Nice,Ligue 1,25,1992,26.8,24,0.89,21,0,0,0,3,0,3,0.11,2,0,0,0,1,0
Çağlar Söyüncü,TUR,DF,Freiburg,Bundesliga,21,1996,23.9,6,0.25,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Luca Sparandeo,ITA,DF,Benevento,Serie A,17,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Julián Speroni,ARG,GK,Crystal Palace,Premier League,38,1979,11.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leonardo Spinazzola,ITA,DF,Atalanta,Serie A,24,1993,16.7,30,1.80,25,1,2,0,2,0,2,0.12,2,0,0,0,0,0
Nicolás Spolli,ARG,DF,Genoa,Serie A,34,1983,20.0,6,0.30,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Sportiello,ITA,GK,Fiorentina,Serie A,25,1992,35.6,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Bassem Srarfi,TUN,FW,Nice,Ligue 1,20,1997,9.7,30,3.10,17,1,6,2,4,0,3,0.31,1,0,1,0,1,0
Kostas Stafylidis,GRE,DF,Stoke City,Premier League,23,1993,3.7,2,0.54,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Kostas Stafylidis,GRE,DF,Augsburg,Bundesliga,23,1993,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Benjamin Stambouli,FRA,DF,Schalke 04,Bundesliga,26,1990,24.4,23,0.94,21,0,1,0,0,1,4,0.16,4,0,0,0,0,0
Junior Stanislas,ENG,MF,Bournemouth,Premier League,27,1989,14.3,47,3.29,27,7,6,6,1,0,6,0.42,4,0,0,2,0,0
Caleb Stanko,USA,DF,Freiburg,Bundesliga,24,1993,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Niklas Stark,GER,DF,Hertha BSC,Bundesliga,22,1995,24.6,8,0.33,6,0,0,2,0,0,2,0.08,1,0,0,1,0,0
Tom Starke,GER,GK,Bayern Munich,Bundesliga,36,1981,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Timo Stavitski,FIN,FW,Caen,Ligue 1,18,1999,4.5,9,2.02,7,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Renato Steffen,SUI,FW,Wolfsburg,Bundesliga,25,1991,7.3,14,1.91,11,0,1,0,2,0,2,0.27,1,0,0,0,1,0
Marc Stendera,GER,MF,Eint Frankfurt,Bundesliga,21,1995,4.1,4,0.97,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Pascal Stenzel,GER,DF,Freiburg,Bundesliga,21,1996,21.6,28,1.30,18,3,3,2,0,2,1,0.05,1,0,0,0,0,0
Dale Stephens,ENG,MF,Brighton,Premier League,28,1989,36.0,37,1.03,36,0,0,1,0,0,3,0.08,2,0,0,1,0,0
Jack Stephens,ENG,DF,Southampton,Premier League,23,1994,22.0,9,0.41,8,0,0,1,0,0,1,0.05,1,0,0,0,0,0
Mariusz Stępiński,POL,FW,Nantes,Ligue 1,22,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mariusz Stępiński,POL,FW,Chievo,Serie A,22,1995,7.9,9,1.14,6,0,1,1,1,0,2,0.25,0,0,1,1,0,0
Raheem Sterling,ENG,FW,Manchester City,Premier League,22,1994,28.7,126,4.39,89,1,12,5,18,1,26,0.90,19,0,1,0,6,0
Ognjen Stijepović,MNE,MF,Sampdoria,Serie A,17,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lars Stindl,GER,FW,M'Gladbach,Bundesliga,28,1988,30.3,113,3.73,87,4,4,5,9,4,12,0.40,8,0,1,2,1,0
Valentin Stocker,SUI,MF,Hertha BSC,Bundesliga,28,1989,0.6,2,3.46,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Adrian Stoian,ROU,MF,Crotone,Serie A,26,1991,23.7,50,2.11,37,3,1,0,8,1,7,0.29,7,0,0,0,0,0
John Stones,ENG,DF,Manchester City,Premier League,23,1994,14.5,7,0.48,5,0,0,1,1,0,1,0.07,0,0,0,0,1,0
Thomas Strakosha,ALB,GK,Lazio,Serie A,22,1995,38.0,4,0.11,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ivan Strinić,CRO,DF,Sampdoria,Serie A,30,1987,13.9,17,1.22,16,1,0,0,0,0,2,0.14,2,0,0,0,0,0
Tobias Strobl,GER,MF,M'Gladbach,Bundesliga,27,1990,1.3,2,1.58,2,0,0,0,0,0,1,0.79,1,0,0,0,0,0
Kevin Strootman,NED,MF,Roma,Serie A,27,1990,25.1,68,2.71,62,1,0,1,3,1,4,0.16,4,0,0,0,0,0
Jens Stryger Larsen,DEN,DF,Udinese,Serie A,26,1991,28.1,22,0.78,18,3,1,0,0,0,5,0.18,5,0,0,0,0,0
Cristhian Stuani,URU,FW,Girona,La Liga,30,1986,30.1,39,1.30,18,1,3,8,8,1,4,0.13,0,0,3,0,1,0
Stefano Sturaro,ITA,MF,Juventus,Serie A,24,1993,6.8,13,1.91,13,0,0,0,0,0,1,0.15,1,0,0,0,0,0
Daniel Sturridge,ENG,FW,Liverpool,Premier League,27,1989,4.8,17,3.55,12,0,3,1,1,0,1,0.21,1,0,0,0,0,0
Daniel Sturridge,ENG,FW,West Brom,Premier League,27,1989,1.3,5,3.81,4,0,0,1,0,0,1,0.76,1,0,0,0,0,0
Damián Suárez,URU,DF,Getafe,La Liga,29,1988,32.0,62,1.94,37,20,2,1,0,2,7,0.22,5,2,0,0,0,0
Denis Suárez,ESP,MF,Barcelona,La Liga,23,1994,6.6,22,3.33,12,7,1,1,0,1,4,0.61,3,1,0,0,0,0
Leonardo Suárez,ARG,MF,Villarreal,La Liga,21,1996,0.3,1,3.10,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Luis Suárez,URU,FW,Barcelona,La Liga,30,1987,32.2,129,4.00,87,1,15,11,15,0,22,0.68,16,0,2,2,2,0
Danijel Subašić,CRO,GK,Monaco,Ligue 1,32,1984,32.7,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Neven Subotić,SRB,DF,Saint-Étienne,Ligue 1,28,1988,16.0,9,0.56,6,0,0,3,0,0,1,0.06,0,0,0,1,0,0
Neven Subotić,SRB,DF,Dortmund,Bundesliga,28,1988,3.0,2,0.66,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Isaac Success,NGA,MF,Málaga,La Liga,21,1996,5.5,16,2.93,8,0,2,0,5,1,1,0.18,1,0,0,0,0,0
Niklas Süle,GER,DF,Bayern Munich,Bundesliga,21,1995,21.4,14,0.65,13,0,0,1,0,0,3,0.14,3,0,0,0,0,0
Ki Sung-yueng,KOR,MF,Swansea City,Premier League,28,1989,20.8,28,1.35,19,9,0,0,0,0,3,0.14,1,2,0,0,0,0
Gilles Sunu,TOG,MF,Angers,Ligue 1,26,1991,7.3,20,2.75,17,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Andrew Surman,ENG,MF,Bournemouth,Premier League,30,1986,20.6,41,1.99,34,3,2,0,2,0,7,0.34,3,3,1,0,0,0
Markel Susaeta,ESP,FW,Athletic Club,La Liga,29,1987,25.2,90,3.58,40,31,4,6,8,1,4,0.16,2,2,0,0,0,0
Suso,ESP,FW,Milan,Serie A,23,1993,31.4,165,5.24,120,13,13,7,11,1,18,0.57,12,3,1,1,1,0
Markus Suttner,AUT,DF,Brighton,Premier League,30,1987,13.1,13,0.99,10,2,0,1,0,0,1,0.08,1,0,0,0,0,0
Seydou Sy,SEN,GK,Monaco,Ligue 1,21,1995,2.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Issiaga Sylla,GUI,DF,Toulouse,Ligue 1,23,1994,17.8,43,2.42,36,1,3,1,2,0,4,0.22,3,0,1,0,0,0
Moussa Sylla,FRA,FW,Monaco,Ligue 1,17,1999,3.4,8,2.37,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Ádám Szalai,HUN,FW,Hoffenheim,Bundesliga,29,1987,10.0,18,1.81,13,0,2,3,0,0,0,0.00,0,0,0,0,0,0
Wojciech Szczęsny,POL,GK,Juventus,Serie A,27,1990,17.0,1,0.06,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Adel Taarabt,MAR,FW,Genoa,Serie A,28,1989,17.9,75,4.18,60,1,8,3,2,1,7,0.39,7,0,0,0,0,0
Franck Tabanou,FRA,DF,Guingamp,Ligue 1,28,1989,11.6,20,1.72,13,6,0,0,1,0,3,0.26,3,0,0,0,0,0
Dušan Tadić,SRB,MF,Southampton,Premier League,28,1988,31.0,102,3.29,80,8,7,1,5,1,9,0.29,6,0,1,0,1,1
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,21,1996,27.0,22,0.82,22,0,0,0,0,0,1,0.04,1,0,0,0,0,0
Ervin Taha,FRA,MF,Bordeaux,Ligue 1,18,1999,0.4,1,2.31,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mehdi Tahrat,ALG,MF,Angers,Ligue 1,27,1990,4.9,6,1.22,2,0,1,0,1,2,0,0.00,0,0,0,0,0,0
Saphir Taïder,ALG,MF,Bologna,Serie A,25,1992,4.3,7,1.64,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Flavien Tait,FRA,MF,Angers,Ligue 1,24,1993,24.8,86,3.46,52,11,11,3,8,1,11,0.44,8,2,0,0,1,0
Adrien Tameze,CMR,MF,Nice,Ligue 1,23,1994,18.7,25,1.34,22,0,0,0,2,1,2,0.11,2,0,0,0,0,0
Tana,ESP,MF,Las Palmas,La Liga,26,1990,17.2,58,3.36,41,9,3,0,4,1,1,0.06,1,0,0,0,0,0
Oussama Tannane,MAR,FW,Las Palmas,La Liga,23,1994,6.4,20,3.14,13,3,0,1,3,0,0,0.00,0,0,0,0,0,0
Oussama Tannane,MAR,FW,Saint-Étienne,Ligue 1,23,1994,2.3,5,2.17,3,0,0,2,0,0,2,0.87,1,0,0,1,0,0
Matt Targett,ENG,DF,Southampton,Premier League,21,1995,1.8,3,1.63,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
James Tarkowski,ENG,DF,Burnley,Premier League,24,1992,31.0,17,0.55,14,0,2,1,0,0,2,0.06,1,0,0,1,0,0
Ciprian Tătărușanu,ROU,GK,Nantes,Ligue 1,31,1986,37.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Júlio Tavares,CPV,FW,Dijon,Ligue 1,28,1988,22.8,45,1.97,39,0,1,3,2,0,6,0.26,4,0,1,1,0,0
Taleb Tawatha,ISR,DF,Eint Frankfurt,Bundesliga,25,1992,4.9,8,1.63,6,2,0,0,0,0,1,0.20,1,0,0,0,0,0
Charlie Taylor,ENG,DF,Burnley,Premier League,23,1993,10.6,13,1.23,10,0,1,0,1,1,0,0.00,0,0,0,0,0,0
Jordan Tell,FRA,FW,Rennes,Ligue 1,20,1997,1.3,3,2.37,2,0,0,1,0,0,1,0.79,1,0,0,0,0,0
Cristian Tello,ESP,FW,Betis,La Liga,25,1991,18.8,47,2.50,34,0,7,1,3,2,8,0.43,6,0,1,0,0,1
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,25,1992,37.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Simon Terodde,GER,FW,Köln,Bundesliga,29,1988,12.9,27,2.09,21,0,1,1,4,0,2,0.16,0,0,0,0,2,0
Simon Terodde,GER,FW,Stuttgart,Bundesliga,29,1988,10.6,18,1.70,14,0,0,2,2,0,1,0.09,1,0,0,0,0,0
Marco Terrazzino,GER,MF,Freiburg,Bundesliga,26,1991,16.5,61,3.68,50,1,3,0,6,1,2,0.12,1,0,0,0,1,0
Martin Terrier,FRA,FW,Strasbourg,Ligue 1,20,1997,18.6,51,2.75,35,1,6,4,5,0,8,0.43,4,0,2,1,1,0
Kenny Tete,NED,DF,Lyon,Ligue 1,21,1995,17.9,30,1.68,26,2,0,0,2,0,5,0.28,4,0,0,0,1,0
Cedric Teuchert,GER,MF,Schalke 04,Bundesliga,20,1997,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Florian Thauvin,FRA,FW,Marseille,Ligue 1,24,1993,32.8,163,4.97,104,9,26,12,12,0,27,0.82,15,2,3,4,3,0
Kévin Théophile-Catherine,FRA,DF,Saint-Étienne,Ligue 1,27,1989,24.1,15,0.62,12,2,0,1,0,0,2,0.08,1,0,0,1,0,0
Cyril Théréau,FRA,FW,Udinese,Serie A,34,1983,2.0,5,2.50,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Cyril Théréau,FRA,FW,Fiorentina,Serie A,34,1983,12.4,51,4.11,39,1,2,3,6,0,7,0.56,6,1,0,0,0,0
Vincent Thill,LUX,MF,Metz,Ligue 1,17,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Romain Thomas,FRA,DF,Angers,Ligue 1,29,1988,27.4,13,0.47,8,0,0,4,1,0,1,0.04,1,0,0,0,0,0
Adrien Thomasson,FRA,MF,Nantes,Ligue 1,23,1993,28.6,77,2.69,57,3,4,8,5,0,8,0.28,4,0,0,3,1,0
Erik Thommy,GER,MF,Stuttgart,Bundesliga,22,1994,10.9,38,3.49,15,12,2,3,6,0,9,0.83,4,0,1,3,1,0
Erik Thommy,GER,FW,Augsburg,Bundesliga,22,1994,1.9,8,4.29,8,0,0,0,0,0,1,0.54,1,0,0,0,0,0
Marcus Thuram,FRA,FW,Guingamp,Ligue 1,19,1997,21.4,60,2.80,39,0,8,5,8,0,8,0.37,2,0,1,2,3,0
Youri Tielemans,BEL,MF,Monaco,Ligue 1,20,1997,17.4,57,3.27,38,2,4,6,5,2,8,0.46,6,0,0,2,0,0
David Timor,ESP,MF,Girona,La Liga,27,1989,10.3,11,1.07,9,1,0,0,0,1,1,0.10,1,0,0,0,0,0
Jonathan Tinhan,BEN,FW,Troyes,Ligue 1,28,1989,0.8,2,2.47,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Marcel Tisserand,COD,DF,Wolfsburg,Bundesliga,24,1993,13.9,7,0.50,7,0,0,0,0,0,1,0.07,1,0,0,0,0,0
Tito,ESP,DF,Leganés,La Liga,32,1985,6.8,5,0.74,3,1,0,0,0,1,1,0.15,1,0,0,0,0,0
Ola Toivonen,SWE,FW,Toulouse,Ligue 1,31,1986,8.9,27,3.04,20,0,2,2,2,1,4,0.45,1,0,0,2,1,0
Karl Toko Ekambi,CMR,FW,Angers,Ligue 1,24,1992,33.8,105,3.11,71,1,16,8,9,0,15,0.44,11,0,1,1,2,0
Hernán Toledo,ARG,FW,Las Palmas,La Liga,21,1996,6.9,14,2.02,7,0,5,0,2,0,3,0.43,1,0,1,0,1,0
Corentin Tolisso,FRA,MF,Bayern Munich,Bundesliga,22,1994,17.5,50,2.94,43,0,2,3,2,0,7,0.41,7,0,0,0,0,0
Jeremy Toljan,GER,DF,Hoffenheim,Bundesliga,22,1994,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jeremy Toljan,GER,DF,Dortmund,Bundesliga,22,1994,13.5,27,2.01,25,1,0,0,1,0,2,0.15,2,0,0,0,0,0
Rafael Tolói,ITA,DF,Atalanta,Serie A,26,1990,27.2,30,1.10,27,0,1,2,0,0,5,0.18,4,0,1,0,0,0
James Tomkins,ENG,DF,Crystal Palace,Premier League,28,1989,26.5,7,0.26,4,1,0,2,0,0,1,0.04,0,0,0,1,0,0
Nenad Tomović,SRB,DF,Chievo,Serie A,29,1987,25.6,5,0.20,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nenad Tomović,SRB,DF,Fiorentina,Serie A,29,1987,1.5,4,2.67,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Lorenzo Tonelli,ITA,DF,Napoli,Serie A,27,1990,3.9,2,0.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleksandar Tonev,BUL,FW,Crotone,Serie A,27,1990,4.5,7,1.57,4,0,2,0,0,1,0,0.00,0,0,0,0,0,0
Toño,ESP,DF,Levante,La Liga,27,1989,12.0,15,1.25,11,1,0,2,1,0,2,0.17,2,0,0,0,0,0
Ömer Toprak,TUR,DF,Dortmund,Bundesliga,28,1989,22.4,13,0.58,11,0,0,2,0,0,2,0.09,0,0,0,2,0,0
Vasilis Torosidis,GRE,DF,Bologna,Serie A,32,1985,9.1,8,0.88,6,2,0,0,0,0,1,0.11,1,0,0,0,0,0
