Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Paul Lasne,FRA,MF,Montpellier,Ligue 1,28,1989,34.0,1412,1769,79.8,28667,7703,531,616,86.2,588,704,83.5,260,383,67.9,2,2.6,-0.6,34,183,31,9,179
Borja Lasso,ESP,MF,Sevilla,La Liga,23,1994,0.6,27,36,75.0,528,78,14,19,73.7,6,7,85.7,7,8,87.5,0,0.2,-0.2,1,3,1,0,4
Toni Lato,ESP,DF,Valencia,La Liga,19,1997,8.9,319,405,78.8,6190,2374,113,142,79.6,165,189,87.3,38,67,56.7,1,0.8,+0.2,5,23,3,2,33
Danny Latza,GER,MF,Mainz 05,Bundesliga,27,1989,26.1,969,1251,77.5,19725,4727,334,420,79.5,461,558,82.6,164,244,67.2,1,2.6,-1.6,34,91,18,3,109
Vincent Laurini,FRA,DF,Fiorentina,Serie A,28,1989,17.9,856,1095,78.2,16545,7517,325,380,85.5,416,483,86.1,110,213,51.6,1,1.2,-0.2,17,79,26,16,85
Wesley Lautoa,NCL,DF,Dijon,Ligue 1,29,1987,6.9,246,299,82.3,5334,1510,77,92,83.7,116,128,90.6,52,69,75.4,0,0.0,0.0,0,14,1,0,16
Diego Laxalt,URU,DF,Genoa,Serie A,24,1993,31.2,934,1316,71.0,15073,6472,486,568,85.6,347,479,72.4,76,191,39.8,3,2.1,+0.9,24,43,32,20,89
Miguel Layún,MEX,DF,Sevilla,La Liga,29,1988,13.2,483,651,74.2,9294,3718,204,240,85.0,209,274,76.3,65,120,54.2,0,1.8,-1.8,11,36,14,6,47
Achraf Lazaar,MAR,MF,Benevento,Serie A,25,1992,5.3,120,173,69.4,1911,474,67,78,85.9,40,55,72.7,12,33,36.4,0,0.4,-0.4,3,5,5,4,3
Valentino Lazaro,AUT,MF,Hertha BSC,Bundesliga,21,1996,20.7,473,685,69.1,7489,2500,257,314,81.8,155,202,76.7,44,122,36.1,5,3.4,+1.6,27,31,20,8,47
Darko Lazović,SRB,MF,Genoa,Serie A,26,1990,13.8,463,665,69.6,8041,2855,226,278,81.3,184,242,76.0,46,120,38.3,1,2.2,-1.2,15,20,19,9,49
Manuel Lazzari,ITA,DF,SPAL,Serie A,23,1993,34.6,1189,1537,77.4,19490,6137,629,714,88.1,459,573,80.1,93,187,49.7,1,2.0,-1.0,29,60,36,24,97
Mickaël Le Bihan,FRA,FW,Nice,Ligue 1,27,1990,1.2,41,48,85.4,685,112,19,22,86.4,17,18,94.4,3,5,60.0,0,0.3,-0.3,3,5,1,0,4
Maxime Le Marchand,FRA,DF,Nice,Ligue 1,27,1989,28.2,1666,1912,87.1,31254,11436,656,708,92.7,793,855,92.7,192,299,64.2,3,0.9,+2.1,11,109,14,6,133
James Lea Siliki,CMR,MF,Rennes,Ligue 1,21,1996,20.2,530,730,72.6,10995,2602,196,246,79.7,205,251,81.7,114,196,58.2,2,2.4,-0.4,20,62,12,7,55
Mathew Leckie,AUS,FW,Hertha BSC,Bundesliga,26,1991,20.6,563,783,71.9,9371,2550,301,391,77.0,194,265,73.2,57,86,66.3,1,1.5,-0.5,17,38,20,8,61
Benjamin Lecomte,FRA,GK,Montpellier,Ligue 1,26,1991,38.0,609,922,66.1,20946,14032,82,84,97.6,212,217,97.7,312,618,50.5,0,0.1,-0.1,2,14,0,0,1
Pierre Lees-Melou,FRA,MF,Nice,Ligue 1,24,1993,32.1,1306,1629,80.2,23069,5709,636,721,88.2,454,539,84.2,174,288,60.4,6,5.1,+0.9,55,111,25,3,112
Matthias Lehmann,GER,MF,Köln,Bundesliga,34,1983,16.8,645,815,79.1,13254,5094,212,248,85.5,335,386,86.8,96,174,55.2,0,0.1,-0.1,3,101,9,0,100
Lucas Leiva,BRA,MF,Lazio,Serie A,30,1987,32.0,1860,2144,86.8,36552,11868,643,731,88.0,924,1028,89.9,260,330,78.8,3,1.9,+1.1,35,246,24,0,265
Florian Lejeune,FRA,DF,Newcastle Utd,Premier League,26,1991,23.4,827,1028,80.4,19358,7123,234,253,92.5,391,441,88.7,192,313,61.3,2,1.3,+0.7,7,63,2,0,52
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,24,1993,23.5,898,1189,75.5,16645,5823,373,441,84.6,406,498,81.5,108,209,51.7,1,1.6,-0.6,20,64,35,14,108
Thomas Lemar,FRA,MF,Monaco,Ligue 1,21,1995,26.4,983,1297,75.8,18817,5831,412,475,86.7,397,484,82.0,152,295,51.5,8,7.3,+0.7,58,111,31,8,133
Mario Lemina,GAB,MF,Southampton,Premier League,23,1993,19.1,861,991,86.9,16271,3494,344,381,90.3,385,425,90.6,113,161,70.2,1,0.5,+0.5,8,75,5,1,64
Mauricio Lemos,URU,DF,Sassuolo,Serie A,21,1995,7.8,189,266,71.1,3800,1357,64,71,90.1,96,121,79.3,26,70,37.1,0,0.0,0.0,0,10,0,0,5
Mauricio Lemos,URU,DF,Las Palmas,La Liga,21,1995,14.0,740,835,88.6,16573,5731,226,240,94.2,337,357,94.4,167,222,75.2,0,0.4,-0.4,3,41,0,0,36
Dylan Lempereur,FRA,DF,Metz,Ligue 1,18,1998,1.6,33,53,62.3,655,388,12,18,66.7,16,24,66.7,4,9,44.4,0,0.0,0.0,1,0,2,1,6
Clément Lenglet,FRA,DF,Sevilla,La Liga,22,1995,33.3,1402,1686,83.2,29670,12625,432,487,88.7,709,774,91.6,248,395,62.8,1,0.5,+0.5,5,79,3,0,77
Aaron Lennon,ENG,MF,Burnley,Premier League,30,1987,12.4,204,293,69.6,3223,887,116,142,81.7,68,92,73.9,17,33,51.5,2,1.4,+0.6,8,11,13,5,22
Aaron Lennon,ENG,FW,Everton,Premier League,30,1987,8.8,152,214,71.0,2286,672,92,115,80.0,53,69,76.8,5,13,38.5,0,0.5,-0.5,5,9,3,2,17
Bernd Leno,GER,GK,Leverkusen,Bundesliga,25,1992,33.0,822,1207,68.1,26174,16208,97,98,99.0,389,396,98.2,335,710,47.2,0,0.1,-0.1,3,20,0,0,1
Pedro León,ESP,FW,Eibar,La Liga,30,1986,10.3,244,439,55.6,4451,1680,123,169,72.8,78,127,61.4,39,131,29.8,3,2.0,+1.0,26,15,18,9,32
Sergio León,ESP,FW,Betis,La Liga,28,1989,22.0,257,374,68.7,3989,659,155,196,79.1,71,102,69.6,22,50,44.0,1,1.8,-0.8,12,18,7,1,19
Lukas Lerager,DEN,MF,Bordeaux,Ligue 1,24,1993,36.5,1247,1626,76.7,22538,6623,524,638,82.1,564,699,80.7,131,219,59.8,1,2.2,-1.2,22,127,26,4,156
Mehdi Léris,FRA,MF,Chievo,Serie A,19,1998,0.5,9,14,64.3,131,12,6,8,75.0,2,2,100.0,1,4,25.0,0,0.0,0.0,0,0,0,0,0
Jefferson Lerma,COL,MF,Levante,La Liga,22,1994,23.7,896,1104,81.2,16804,4233,365,432,84.5,407,483,84.3,112,163,68.7,1,0.9,+0.1,16,94,7,1,80
Maxime Lestienne,BEL,MF,Málaga,La Liga,25,1992,7.4,159,232,68.5,2720,757,87,106,82.1,51,74,68.9,19,43,44.2,1,0.6,+0.4,8,7,5,3,10
Alexandre Letellier,FRA,GK,Angers,Ligue 1,26,1990,13.0,161,257,62.6,6538,4913,17,18,94.4,54,54,100.0,90,185,48.6,0,0.0,0.0,0,7,0,0,0
Gaetano Letizia,ITA,DF,Benevento,Serie A,27,1990,23.8,993,1285,77.3,19929,6454,402,467,86.1,413,504,81.9,164,272,60.3,0,1.4,-1.4,22,74,18,10,94
Timo Letschert,NED,DF,Sassuolo,Serie A,24,1993,4.6,175,217,80.6,3216,1465,72,80,90.0,85,100,85.0,15,32,46.9,0,0.0,0.0,1,12,0,0,17
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,28,1988,24.1,480,613,78.3,7081,1146,278,339,82.0,161,201,80.1,23,33,69.7,2,2.9,-0.9,23,28,18,0,39
Igor Lewczuk,POL,DF,Bordeaux,Ligue 1,32,1985,4.9,143,185,77.3,2729,1064,54,59,91.5,75,96,78.1,13,25,52.0,0,0.7,-0.7,6,10,5,3,10
Stephan Lichtsteiner,SUI,DF,Juventus,Serie A,33,1984,18.9,1009,1239,81.4,18526,7105,428,489,87.5,452,516,87.6,117,198,59.1,2,0.5,+1.5,8,87,16,9,76
Dimitri Liénard,FRA,MF,Strasbourg,Ligue 1,29,1988,28.9,1210,1679,72.1,26799,7452,435,496,87.7,464,552,84.1,295,575,51.3,5,6.5,-1.5,65,114,30,16,120
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,21,1996,9.6,323,405,79.8,7010,2444,85,97,87.6,187,197,94.9,51,106,48.1,0,0.1,-0.1,1,21,0,0,24
Lucas Lima,BRA,DF,Nantes,Ligue 1,25,1991,29.5,957,1516,63.1,18210,11170,441,534,82.6,344,518,66.4,153,396,38.6,3,5.3,-2.3,55,104,48,27,120
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,23,1994,14.3,714,780,91.5,13401,4382,297,309,96.1,317,340,93.2,87,112,77.7,0,0.4,-0.4,2,23,1,0,33
Karol Linetty,POL,MF,Sampdoria,Serie A,22,1995,23.8,839,1040,80.7,13149,3703,449,513,87.5,290,358,81.0,66,103,64.1,1,2.0,-1.0,24,70,30,2,108
Jesse Lingard,ENG,MF,Manchester Utd,Premier League,24,1992,20.2,837,986,84.9,12095,2626,500,549,91.1,248,294,84.4,47,79,59.5,5,3.5,+1.5,25,69,18,1,64
Pol Lirola,ESP,DF,Sassuolo,Serie A,19,1997,22.5,636,941,67.6,11516,5496,300,357,84.0,251,342,73.4,75,208,36.1,2,2.0,0.0,22,66,16,13,64
Jake Livermore,ENG,MF,West Brom,Premier League,27,1989,29.7,891,1131,78.8,17766,4746,324,385,84.2,403,471,85.6,148,231,64.1,2,1.9,+0.1,18,118,12,4,121
Raúl Lizoain,ESP,GK,Las Palmas,La Liga,26,1991,11.0,276,349,79.1,7741,4711,36,37,97.3,156,161,96.9,83,150,55.3,0,0.0,0.0,0,0,0,0,0
Adem Ljajić,SRB,MF,Torino,Serie A,25,1991,24.1,1009,1276,79.1,16207,5248,547,623,87.8,362,449,80.6,87,163,53.4,10,7.9,+2.1,67,80,61,6,130
Diego Llorente,ESP,DF,Real Sociedad,La Liga,23,1993,25.8,1338,1525,87.7,30122,8382,332,365,91.0,714,763,93.6,282,375,75.2,0,0.0,0.0,0,101,4,0,76
Fernando Llorente,ESP,FW,Tottenham,Premier League,32,1985,2.6,61,84,72.6,685,113,47,58,81.0,12,20,60.0,0,2,0.0,0,0.5,-0.5,5,2,3,1,4
Marcos Llorente,ESP,MF,Real Madrid,La Liga,22,1995,6.1,391,427,91.6,7589,1546,150,160,93.8,177,190,93.2,58,66,87.9,0,0.2,-0.2,3,43,3,0,25
Hugo Lloris,FRA,GK,Tottenham,Premier League,30,1986,36.0,912,1168,78.1,27915,16229,88,88,100.0,461,465,99.1,362,612,59.2,0,0.0,0.0,0,7,1,0,1
Giovani Lo Celso,ARG,MF,Paris S-G,Ligue 1,21,1996,19.7,1387,1549,89.5,25487,5369,576,634,90.9,578,629,91.9,190,219,86.8,3,1.9,+1.1,14,104,32,3,119
Simone Lo Faso,ITA,FW,Fiorentina,Serie A,19,1998,0.4,29,31,93.5,480,36,14,15,93.3,12,12,100.0,2,2,100.0,0,0.1,-0.1,1,1,0,0,1
Stanislav Lobotka,SVK,MF,Celta Vigo,La Liga,22,1994,34.0,1860,2063,90.2,35482,9369,748,820,91.2,834,909,91.7,258,301,85.7,0,0.5,-0.5,9,165,7,1,148
Jürgen Locadia,NED,FW,Brighton,Premier League,23,1993,2.5,40,55,72.7,792,147,15,17,88.2,16,24,66.7,7,9,77.8,1,0.1,+0.9,1,2,0,0,4
Manuel Locatelli,ITA,MF,Milan,Serie A,19,1998,7.6,462,544,84.9,8709,2096,168,187,89.8,241,265,90.9,46,82,56.1,0,0.5,-0.5,10,38,7,0,43
Ruben Loftus-Cheek,ENG,MF,Crystal Palace,Premier League,21,1996,20.8,598,734,81.5,9094,2693,324,371,87.3,205,239,85.8,36,62,58.1,3,2.8,+0.2,23,53,28,2,75
Enzo Loiodice,FRA,MF,Dijon,Ligue 1,16,2000,1.9,80,97,82.5,1449,208,33,38,86.8,40,45,88.9,7,12,58.3,0,0.0,0.0,0,8,0,0,8
Joe Lolley,ENG,FW,Huddersfield,Premier League,24,1992,2.5,52,75,69.3,895,332,27,33,81.8,23,33,69.7,2,9,22.2,0,0.0,0.0,1,6,2,1,9
David Lombán,ESP,DF,Eibar,La Liga,30,1987,11.0,369,469,78.7,9332,3076,85,112,75.9,178,203,87.7,105,150,70.0,0,0.0,0.0,1,35,0,0,34
Cristiano Lombardi,ITA,DF,Benevento,Serie A,21,1995,12.4,248,356,69.7,4196,1026,139,171,81.3,83,114,72.8,23,42,54.8,2,2.1,-0.1,15,12,12,11,12
Kevin Long,IRL,DF,Burnley,Premier League,26,1990,16.0,376,494,76.1,9247,3003,87,110,79.1,181,208,87.0,104,167,62.3,2,0.9,+1.1,3,21,0,0,29
Shane Long,IRL,FW,Southampton,Premier League,30,1987,17.6,275,417,65.9,3973,691,164,215,76.3,92,138,66.7,11,32,34.4,1,1.7,-0.7,22,16,8,3,22
Ademola Lookman,NGA,MF,RB Leipzig,Bundesliga,19,1997,6.4,176,236,74.6,2641,819,105,127,82.7,59,76,77.6,10,22,45.5,3,3.4,-0.4,17,13,7,0,24
Ademola Lookman,NGA,FW,Everton,Premier League,19,1997,1.8,40,51,78.4,619,159,24,27,88.9,14,17,82.4,2,3,66.7,0,0.6,-0.6,2,2,0,0,3
Anthony Lopes,POR,GK,Lyon,Ligue 1,26,1990,34.0,633,812,78.0,18310,9057,86,86,100.0,323,325,99.4,222,399,55.6,0,0.0,0.0,0,4,1,0,1
Rony Lopes,POR,FW,Monaco,Ligue 1,21,1995,28.1,579,841,68.8,8700,2530,322,393,81.9,201,289,69.6,39,99,39.4,5,5.5,-0.5,39,40,43,11,67
Adrián López,ESP,FW,La Coruña,La Liga,29,1988,26.1,622,917,67.8,9448,2841,379,492,77.0,197,299,65.9,41,90,45.6,6,5.0,+1.0,33,52,28,4,89
Alberto López,ESP,DF,Málaga,La Liga,22,1995,0.5,15,22,68.2,163,62,11,14,78.6,3,6,50.0,0,1,0.0,0,0.0,0.0,0,3,0,0,0
Andoni López,ESP,DF,Athletic Club,La Liga,21,1996,1.0,33,43,76.7,734,146,11,14,78.6,16,21,76.2,6,7,85.7,0,0.0,0.0,0,0,0,0,1
David López,ESP,DF,Espanyol,La Liga,27,1989,37.0,1560,1923,81.1,34080,13105,440,509,86.4,796,880,90.5,308,497,62.0,1,0.4,+0.6,7,104,7,1,95
Diego López,ESP,GK,Espanyol,La Liga,35,1981,9.5,113,204,55.4,4289,3086,12,14,85.7,42,42,100.0,59,148,39.9,0,0.0,0.0,0,0,0,0,0
Iván López,ESP,DF,Levante,La Liga,23,1993,1.9,79,105,75.2,1742,873,31,35,88.6,33,36,91.7,15,32,46.9,1,0.3,+0.7,1,1,5,1,14
Javi López,ESP,DF,Espanyol,La Liga,31,1986,10.7,439,594,73.9,7521,3381,204,234,87.2,201,267,75.3,31,75,41.3,0,0.6,-0.6,6,27,6,3,33
Lisandro López,ARG,DF,Inter,Serie A,27,1989,0.5,24,26,92.3,448,112,6,6,100.0,16,17,94.1,2,2,100.0,0,0.0,0.0,0,0,0,0,0
Maxi López,ARG,FW,Udinese,Serie A,33,1984,18.7,249,363,68.6,3363,944,167,213,78.4,56,91,61.5,15,31,48.4,2,1.3,+0.7,18,18,14,0,38
Maxime Lopez,FRA,MF,Marseille,Ligue 1,19,1997,15.3,1238,1396,88.7,21119,6850,631,670,94.2,458,507,90.3,125,182,68.7,1,2.5,-1.5,32,134,22,10,141
Pedro López Muñoz,ESP,DF,Levante,La Liga,33,1983,17.7,597,802,74.4,10923,5453,253,300,84.3,269,344,78.2,71,140,50.7,0,0.5,-0.5,10,42,16,7,65
Pau López,ESP,GK,Espanyol,La Liga,22,1994,28.5,430,759,56.7,17206,12542,31,34,91.2,159,165,96.4,239,557,42.9,0,0.1,-0.1,3,11,0,0,0
Pedro López,ESP,GK,Betis,La Liga,22,1995,4.6,113,143,79.0,2953,2084,17,17,100.0,61,62,98.4,35,64,54.7,0,0.0,0.0,0,0,0,0,0
Víctor López,ESP,MF,Alavés,La Liga,20,1997,0.7,10,18,55.6,261,138,3,5,60.0,3,5,60.0,4,6,66.7,1,0.3,+0.7,3,0,2,1,1
Jonas Lössl,DEN,GK,Huddersfield,Premier League,28,1989,38.0,817,1387,58.9,35461,26417,35,36,97.2,261,263,99.2,521,1085,48.0,1,0.8,+0.2,3,38,1,0,3
Dejan Lovren,CRO,DF,Liverpool,Premier League,28,1989,23.6,1576,1729,91.2,33656,10157,410,434,94.5,898,940,95.5,260,338,76.9,1,0.3,+0.7,4,79,8,0,86
Chris Löwe,GER,DF,Huddersfield,Premier League,28,1989,17.6,598,837,71.4,11609,4913,256,292,87.7,252,320,78.8,86,196,43.9,0,0.8,-0.8,7,44,8,4,51
Matthew Lowton,ENG,DF,Burnley,Premier League,28,1989,25.5,781,1117,69.9,16021,6694,288,329,87.5,370,485,76.3,114,272,41.9,3,1.6,+1.4,16,59,24,12,74
Anthony Lozano,HON,FW,Girona,La Liga,24,1993,5.2,75,114,65.8,1221,292,38,55,69.1,30,40,75.0,6,17,35.3,0,0.7,-0.7,4,5,2,2,8
Fabio Lucioni,ITA,DF,Benevento,Serie A,29,1987,8.0,219,295,74.2,5794,2041,37,51,72.5,111,127,87.4,71,116,61.2,0,0.0,0.0,1,12,0,0,12
Filipe Luís,BRA,DF,Atlético Madrid,La Liga,31,1985,18.4,921,1151,80.0,14744,5982,483,536,90.1,363,446,81.4,57,122,46.7,2,1.4,+0.6,20,68,19,7,90
José Luis Gayà,ESP,DF,Valencia,La Liga,22,1995,32.4,1290,1635,78.9,22993,8579,559,625,89.4,613,738,83.1,109,231,47.2,3,2.8,+0.2,35,98,42,18,124
José Luis Morales,ESP,MF,Levante,La Liga,30,1987,34.0,626,988,63.4,11703,3834,288,395,72.9,245,359,68.2,84,168,50.0,8,5.5,+2.5,48,57,55,16,106
José Luis Palomino,ARG,DF,Atalanta,Serie A,27,1990,22.0,949,1128,84.1,20236,6487,260,295,88.1,528,596,88.6,158,220,71.8,0,0.5,-0.5,2,55,5,4,60
Luisinho,POR,DF,La Coruña,La Liga,32,1985,29.1,1177,1540,76.4,21656,9636,502,573,87.6,538,668,80.5,128,263,48.7,1,2.8,-1.8,21,82,26,17,83
David Luiz,BRA,DF,Chelsea,Premier League,30,1987,9.3,421,499,84.4,10134,2762,101,115,87.8,210,230,91.3,108,148,73.0,0,0.1,-0.1,2,35,3,0,30
Douglas Luiz,BRA,MF,Girona,La Liga,19,1998,3.4,117,153,76.5,2079,525,56,68,82.4,43,51,84.3,14,26,53.8,0,0.5,-0.5,4,12,1,1,15
Everton Luiz,BRA,MF,SPAL,Serie A,29,1988,7.1,194,236,82.2,3243,721,87,97,89.7,95,108,88.0,12,24,50.0,0,0.1,-0.1,4,12,2,1,13
Jordan Lukaku,BEL,DF,Lazio,Serie A,23,1994,15.1,593,752,78.9,9308,3223,341,380,89.7,199,253,78.7,42,83,50.6,1,1.5,-0.5,22,25,26,17,43
Romelu Lukaku,BEL,FW,Manchester Utd,Premier League,24,1993,31.9,491,733,67.0,6987,1563,300,384,78.1,132,229,57.6,31,59,52.5,7,5.1,+1.9,29,32,34,6,55
Lars Lukas Mai,GER,DF,Bayern Munich,Bundesliga,17,2000,2.0,101,114,88.6,1963,483,34,35,97.1,55,62,88.7,11,15,73.3,0,0.0,0.0,0,1,0,0,2
Dodi Lukebakio,BEL,MF,Watford,Premier League,19,1997,0.2,6,8,75.0,120,48,3,3,100.0,2,3,66.7,1,2,50.0,0,0.0,0.0,1,2,0,0,2
Saša Lukić,SRB,MF,Levante,La Liga,20,1996,11.0,294,357,82.4,5211,1356,128,154,83.1,141,157,89.8,22,39,56.4,1,2.0,-1.0,10,18,5,0,31
Senad Lulić,BIH,DF,Lazio,Serie A,31,1986,27.0,1101,1475,74.6,21186,7073,459,554,82.9,444,569,78.0,175,291,60.1,4,3.2,+0.8,35,79,38,22,125
Levi Lumeka,ENG,FW,Crystal Palace,Premier League,18,1998,0.3,5,11,45.5,43,12,5,6,83.3,0,2,0.0,0,2,0.0,0,0.0,0.0,0,1,0,0,1
Antonio Luna,ESP,DF,Levante,La Liga,26,1991,22.5,666,974,68.4,12846,6557,271,330,82.1,293,394,74.4,93,227,41.0,2,2.1,-0.1,16,56,28,11,76
Arnaud Lusamba,COD,MF,Nice,Ligue 1,20,1997,1.8,72,86,83.7,1288,280,35,41,85.4,29,33,87.9,7,8,87.5,0,0.1,-0.1,3,5,1,0,5
Fabian Lustenberger,SUI,MF,Hertha BSC,Bundesliga,29,1988,17.6,701,846,82.9,15924,3438,186,221,84.2,339,390,86.9,171,223,76.7,0,0.9,-0.9,7,40,5,1,51
Andreas Luthe,GER,GK,Augsburg,Bundesliga,30,1987,2.0,64,80,80.0,1963,1008,5,5,100.0,31,31,100.0,27,43,62.8,0,0.0,0.0,0,0,0,0,0
Lyanco,BRA,DF,Torino,Serie A,20,1997,3.5,138,162,85.2,3063,1173,36,39,92.3,72,76,94.7,30,46,65.2,0,0.0,0.0,0,10,1,0,17
Charalambos Lykogiannis,GRE,DF,Cagliari,Serie A,23,1993,7.6,167,290,57.6,3101,1520,68,92,73.9,78,126,61.9,19,58,32.8,1,0.1,+0.9,2,9,5,3,17
Cheikh M'Bengue,SEN,DF,Saint-Étienne,Ligue 1,29,1988,5.4,158,211,74.9,3129,1577,53,63,84.1,76,95,80.0,22,43,51.2,0,0.2,-0.2,1,22,3,0,21
Raïs M'Bolhi,ALG,GK,Rennes,Ligue 1,31,1986,1.0,8,20,40.0,286,158,1,1,100.0,5,5,100.0,2,14,14.3,0,0.0,0.0,0,1,0,0,0
Yann M'Vila,FRA,MF,Saint-Étienne,Ligue 1,27,1990,16.4,1100,1276,86.2,23751,7440,329,369,89.2,543,594,91.4,215,290,74.1,0,0.1,-0.1,5,124,11,2,110
Zinédine Machach,FRA,FW,Toulouse,Ligue 1,21,1996,2.1,30,48,62.5,529,196,17,20,85.0,8,15,53.3,4,8,50.0,0,0.1,-0.1,1,2,1,1,4
Pablo Maffeo,ESP,DF,Girona,La Liga,20,1997,29.4,874,1250,69.9,16214,4844,375,457,82.1,383,515,74.4,105,244,43.0,1,2.1,-1.1,28,56,37,18,81
Christian Maggio,ITA,DF,Napoli,Serie A,35,1982,7.1,386,464,83.2,6222,1931,202,235,86.0,157,184,85.3,25,37,67.6,0,0.2,-0.2,4,21,5,2,20
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,32,1984,27.7,1361,1674,81.3,29541,7970,448,514,87.2,592,683,86.7,294,434,67.7,0,1.4,-1.4,27,143,23,2,145
Harry Maguire,ENG,DF,Leicester City,Premier League,24,1993,38.0,1358,1692,80.3,31954,10980,358,420,85.2,681,759,89.7,307,477,64.4,4,2.0,+2.0,15,128,8,2,107
Hicham Mahou,FRA,FW,Nice,Ligue 1,18,1999,0.6,20,25,80.0,327,42,10,11,90.9,8,9,88.9,1,3,33.3,0,0.0,0.0,0,0,1,0,2
Riyad Mahrez,ALG,MF,Leicester City,Premier League,26,1991,32.8,1079,1459,74.0,21506,6988,475,564,84.2,387,482,80.3,189,341,55.4,10,8.3,+1.7,56,115,47,8,164
Thiago Maia,BRA,MF,Lille,Ligue 1,20,1997,27.4,1449,1718,84.3,28506,8540,509,574,88.7,679,761,89.2,232,322,72.0,0,0.5,-0.5,14,153,12,2,159
Arne Maier,GER,MF,Hertha BSC,Bundesliga,18,1999,13.6,529,640,82.7,9723,2199,214,247,86.6,249,281,88.6,58,86,67.4,1,1.4,-0.4,8,41,6,0,48
Sebastian Maier,GER,MF,Hannover 96,Bundesliga,23,1993,2.9,89,132,67.4,1724,616,38,51,74.5,29,42,69.0,16,30,53.3,0,0.3,-0.3,3,7,4,1,10
Domenico Maietta,ITA,DF,Bologna,Serie A,34,1982,5.2,210,246,85.4,4902,1663,46,50,92.0,117,125,93.6,47,70,67.1,0,0.0,0.0,0,17,2,0,12
Habib Maïga,CIV,MF,Saint-Étienne,Ligue 1,21,1996,7.9,278,369,75.3,5038,1733,127,137,92.7,112,148,75.7,36,68,52.9,0,1.3,-1.3,9,28,5,1,27
Mike Maignan,FRA,GK,Lille,Ligue 1,22,1995,33.7,670,864,77.5,18261,11115,120,123,97.6,358,361,99.2,189,376,50.3,0,0.0,0.0,0,6,0,0,0
Linton Maina,GER,MF,Hannover 96,Bundesliga,18,1999,0.1,16,18,88.9,227,92,9,10,90.0,6,7,85.7,1,1,100.0,1,1.0,0.0,3,1,1,0,3
Ainsley Maitland-Niles,ENG,DF,Arsenal,Premier League,19,1997,10.2,536,632,84.8,9027,2950,273,298,91.6,197,228,86.4,50,73,68.5,0,0.9,-0.9,7,30,16,3,36
Jean-Victor Makengo,FRA,FW,Nice,Ligue 1,19,1998,2.7,95,106,89.6,1480,262,50,53,94.3,37,41,90.2,6,9,66.7,0,0.0,0.0,0,4,2,1,6
Nemanja Maksimović,SRB,MF,Valencia,La Liga,22,1995,6.2,214,256,83.6,3659,824,101,113,89.4,93,111,83.8,18,30,60.0,0,0.5,-0.5,10,14,6,2,16
Nikola Maksimović,SRB,DF,Napoli,Serie A,25,1991,1.1,56,59,94.9,1332,356,13,15,86.7,30,30,100.0,13,14,92.9,0,0.0,0.0,0,8,0,0,4
Malcom,BRA,FW,Bordeaux,Ligue 1,20,1997,31.7,1146,1531,74.9,19929,5753,588,678,86.7,382,489,78.1,152,302,50.3,7,9.0,-2.0,86,84,71,12,144
Kévin Malcuit,MAR,DF,Lille,Ligue 1,26,1991,20.2,900,1150,78.3,14652,6735,462,525,88.0,339,422,80.3,71,147,48.3,6,4.0,+2.0,24,61,21,13,103
Yunus Mallı,TUR,FW,Wolfsburg,Bundesliga,25,1992,24.9,653,859,76.0,10565,3160,351,406,86.5,236,302,78.1,56,114,49.1,4,4.2,-0.2,30,61,40,8,100
Hugo Mallo,ESP,DF,Celta Vigo,La Liga,26,1991,33.3,1598,2158,74.1,29375,11979,673,792,85.0,735,898,81.8,169,393,43.0,5,4.3,+0.7,28,106,42,20,168
Scott Malone,ENG,DF,Huddersfield,Premier League,26,1991,12.4,483,695,69.5,9284,3898,218,264,82.6,191,269,71.0,69,131,52.7,1,0.5,+0.5,10,31,11,4,51
Vincent Manceau,FRA,DF,Angers,Ligue 1,28,1989,33.0,1285,1717,74.8,23502,10742,544,619,87.9,574,706,81.3,147,313,47.0,0,1.8,-1.8,22,89,27,8,129
Gianluca Mancini,ITA,DF,Atalanta,Serie A,21,1996,7.6,278,341,81.5,6113,2022,82,96,85.4,131,151,86.8,63,90,70.0,0,0.0,0.0,0,21,2,0,29
Steve Mandanda,FRA,GK,Marseille,Ligue 1,32,1985,30.0,487,709,68.7,15482,9429,46,47,97.9,245,249,98.4,195,409,47.7,0,0.0,0.0,0,12,0,0,0
Aïssa Mandi,ALG,DF,Betis,La Liga,25,1991,33.6,1952,2131,91.6,39257,15307,634,683,92.8,1039,1109,93.7,271,322,84.2,0,0.2,-0.2,4,167,2,0,122
Georges Mandjeck,CMR,MF,Metz,Ligue 1,28,1988,10.8,342,442,77.4,6962,2173,118,148,79.7,165,192,85.9,54,90,60.0,1,0.2,+0.8,5,48,3,0,43
