Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Press,Pass Types Sw,Pass Types Crs,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Height Ground,Height Low,Height High,Body Parts Left,Body Parts Right,Body Parts Head,Body Parts TI,Body Parts Other,Outcomes Cmp,Outcomes Off,Outcomes Out,Outcomes Int,Outcomes Blocks
Jorge Molina,ESP,FW,Getafe,La Liga,35,1982,31.0,863,840,23,0,2,281,14,26,0,0,0,0,485,188,190,191,441,109,2,29,514,5,18,52,42
Daniel Molina Orta,ESP,MF,Celta Vigo,La Liga,21,1996,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,2,0,0,0,0
Cristian Molinaro,ITA,DF,Torino,Serie A,34,1983,17.4,1008,831,177,13,0,146,15,25,0,0,0,0,499,218,291,686,101,36,164,6,797,2,28,16,28
Francisco Molinero,ESP,DF,Getafe,La Liga,32,1985,6.4,271,212,59,7,0,32,10,6,0,0,0,0,135,54,82,17,179,15,52,2,191,1,8,4,15
Florent Mollet,FRA,MF,Metz,Ligue 1,25,1991,15.7,699,635,64,31,4,137,44,41,29,0,0,0,499,57,143,90,583,17,3,3,558,1,22,13,19
Momo,ESP,FW,Las Palmas,La Liga,35,1982,7.5,392,361,31,12,0,49,15,20,12,1,3,0,274,48,70,353,14,12,7,1,303,4,3,11,13
Thomas Monconduit,FRA,MF,Amiens,Ligue 1,26,1991,32.8,1440,1406,34,26,3,280,40,11,0,0,0,0,1044,102,294,248,1051,118,1,1,1128,3,36,49,22
Kévin Monnet-Paquet,FRA,FW,Saint-Étienne,Ligue 1,28,1988,19.6,667,659,8,0,1,176,4,32,0,0,0,0,559,40,68,108,507,27,8,3,504,1,8,27,42
Nacho Monreal,ESP,DF,Arsenal,Premier League,31,1986,24.9,1798,1696,102,38,1,170,32,22,0,0,0,0,1413,198,187,1386,230,85,64,2,1608,3,7,20,31
Jefferson Montero,ECU,FW,Getafe,La Liga,27,1989,0.6,20,19,1,0,0,4,0,4,1,0,0,0,7,6,7,11,6,3,0,0,10,0,0,0,4
Riccardo Montolivo,ITA,MF,Milan,Serie A,32,1985,12.1,722,699,23,18,1,157,24,4,0,0,0,0,512,81,129,104,585,19,5,1,597,3,9,18,7
Martín Montoya,ESP,DF,Valencia,La Liga,26,1991,23.9,1233,1038,195,13,2,187,16,44,2,0,1,0,745,209,279,124,834,65,180,4,953,5,27,32,25
Walter Montoya,ARG,FW,Sevilla,La Liga,24,1993,0.8,24,23,1,0,1,9,0,1,0,0,0,0,15,5,4,3,17,2,1,0,16,0,0,1,1
Shaquell Moore,USA,DF,Levante,La Liga,20,1996,4.7,229,179,50,1,0,37,3,6,0,0,0,0,118,69,42,9,158,11,49,0,171,0,4,8,7
Aaron Mooy,AUS,MF,Huddersfield,Premier League,26,1990,34.1,2067,1897,170,87,1,419,100,85,77,35,21,5,1293,283,491,507,1444,77,5,4,1561,6,38,60,60
Emre Mor,TUR,FW,Celta Vigo,La Liga,20,1997,7.4,294,275,19,3,1,50,9,33,15,0,0,0,213,28,53,264,19,8,1,0,199,3,5,12,18
Luca Mora,ITA,MF,SPAL,Serie A,29,1988,10.4,367,357,10,6,1,92,6,18,0,0,0,0,195,80,92,177,132,29,4,1,254,5,15,1,21
Sergio Mora,ESP,MF,Getafe,La Liga,37,1979,9.0,396,392,4,4,0,89,6,5,0,0,0,0,255,64,77,100,239,44,0,2,293,1,3,12,16
Erik Morán,ESP,MF,Leganés,La Liga,26,1991,2.5,112,111,1,1,0,7,3,1,0,0,0,0,82,9,21,14,89,8,0,0,83,1,3,5,0
Álvaro Morata,ESP,FW,Chelsea,Premier League,24,1992,22.9,565,532,33,0,4,152,20,13,0,0,0,0,353,133,79,70,425,23,0,13,408,3,12,29,29
Jan Morávek,CZE,MF,Augsburg,Bundesliga,27,1989,7.8,334,333,1,1,0,77,8,2,0,0,0,0,177,90,67,50,236,31,0,3,261,0,4,8,6
Jérémy Morel,MAD,DF,Lyon,Ligue 1,33,1984,32.4,1925,1883,42,39,0,166,39,0,0,0,0,0,1546,97,282,1672,135,87,3,11,1719,3,29,20,23
Alberto Moreno,ESP,DF,Liverpool,Premier League,25,1992,14.1,956,806,150,17,0,90,21,35,3,2,1,0,605,184,167,756,32,32,130,0,790,0,18,27,22
Gerard Moreno,ESP,FW,Espanyol,La Liga,25,1992,37.9,1217,1193,24,4,2,284,47,38,1,1,0,0,745,218,254,771,223,129,4,11,818,5,36,55,76
Héctor Moreno,MEX,DF,Real Sociedad,La Liga,29,1988,8.0,501,484,17,16,0,63,11,1,0,0,0,0,360,27,114,395,71,28,1,0,430,1,5,1,7
Héctor Moreno,MEX,DF,Roma,Serie A,29,1988,2.6,204,200,4,4,0,19,0,1,0,0,0,0,174,7,23,150,44,7,0,1,187,0,1,0,1
Marlos Moreno,COL,MF,Girona,La Liga,20,1996,0.3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Emiliano Moretti,ITA,DF,Torino,Serie A,36,1981,19.8,1052,1024,28,24,0,173,28,1,0,0,0,0,727,111,214,827,125,67,4,2,887,6,23,8,19
Wes Morgan,JAM,DF,Leicester City,Premier League,33,1984,31.3,879,860,19,17,0,115,24,0,0,0,0,0,606,94,179,105,643,81,2,4,739,2,22,12,6
Loren Morón,ESP,FW,Betis,La Liga,23,1993,11.8,198,185,13,2,1,35,3,4,0,0,0,0,150,24,24,20,150,15,2,3,138,2,4,7,11
James Morrison,SCO,MF,West Brom,Premier League,31,1986,2.3,91,91,0,0,0,19,2,0,0,0,0,0,61,21,9,15,69,7,0,0,76,1,1,4,3
Victor Moses,NGA,DF,Chelsea,Premier League,26,1990,23.4,1115,919,196,3,1,155,23,80,0,0,0,0,595,272,248,168,688,44,193,1,825,5,13,34,47
Pedro Mosquera,ESP,MF,La Coruña,La Liga,29,1988,15.5,696,679,17,13,0,125,28,11,0,0,0,0,462,77,157,560,73,45,3,1,546,2,21,7,16
Lebo Mothiba,RSA,FW,Lille,Ligue 1,21,1996,13.2,300,278,22,0,1,60,0,3,0,0,0,0,236,40,24,31,229,26,0,9,244,3,6,14,5
Thiago Motta,ITA,MF,Paris S-G,Ligue 1,34,1982,12.8,1302,1287,15,14,0,161,25,0,0,0,0,0,1145,77,80,1132,123,37,1,5,1215,1,10,18,13
François Moubandje,SUI,DF,Toulouse,Ligue 1,27,1990,18.9,869,703,166,12,0,149,22,27,0,0,0,0,405,128,336,519,116,64,154,1,607,2,35,17,42
Jessy Moulin,FRA,GK,Saint-Étienne,Ligue 1,31,1986,3.4,98,60,38,14,0,4,1,0,0,0,0,0,33,3,62,1,79,0,0,10,57,0,7,0,1
Steve Mounié,BEN,FW,Huddersfield,Premier League,22,1994,20.6,525,506,19,0,1,229,4,11,0,0,0,0,246,125,154,46,284,56,0,7,338,2,13,22,14
Lucas Moura,BRA,FW,Paris S-G,Ligue 1,24,1992,0.8,45,39,6,1,1,10,0,5,4,0,0,0,35,3,7,8,32,4,1,0,39,0,0,2,0
Lucas Moura,BRA,FW,Tottenham,Premier League,24,1992,2.3,111,111,0,0,0,20,0,1,0,0,0,0,87,14,10,4,99,3,0,1,88,0,0,8,4
Lys Mousset,FRA,MF,Bournemouth,Premier League,21,1996,6.6,175,173,2,0,0,38,1,9,0,0,0,0,128,25,22,16,145,11,0,2,103,2,5,11,12
João Moutinho,POR,MF,Monaco,Ligue 1,30,1986,31.1,1988,1805,183,108,8,350,61,73,68,0,0,0,1383,162,443,143,1709,113,6,8,1629,11,41,38,31
Samuel Moutoussamy,COD,MF,Nantes,Ligue 1,20,1996,4.8,144,132,12,0,0,24,5,2,0,0,0,0,97,14,33,99,20,13,12,0,120,0,5,6,1
Toni Moya,ESP,DF,Atlético Madrid,La Liga,19,1998,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Ndombe Mubele,COD,FW,Toulouse,Ligue 1,23,1994,4.1,132,123,9,1,0,30,8,18,1,0,0,0,77,21,34,29,85,8,7,1,71,1,3,10,11
Ndombe Mubele,COD,FW,Rennes,Ligue 1,23,1994,13.6,283,268,15,0,0,59,10,20,0,0,0,0,192,36,55,49,199,24,2,6,190,0,12,10,16
Nordi Mukiele,FRA,DF,Montpellier,Ligue 1,19,1997,31.0,1714,1534,180,54,1,233,64,77,4,0,0,0,1071,177,466,157,1322,91,122,2,1272,7,43,49,59
Álex Mula,ESP,MF,Málaga,La Liga,21,1996,6.2,214,207,7,0,0,46,14,22,4,2,0,0,141,19,54,24,173,8,3,2,157,0,5,6,5
Florian Müller,GER,GK,Mainz 05,Bundesliga,19,1997,5.0,160,106,54,13,0,17,5,0,0,0,0,0,48,12,100,96,32,2,0,24,88,1,6,2,0
Nicolai Müller,GER,DF,Hamburger SV,Bundesliga,29,1987,1.1,10,10,0,0,0,2,0,0,0,0,0,0,6,4,0,2,8,0,0,0,8,0,0,1,0
Thomas Müller,GER,FW,Bayern Munich,Bundesliga,27,1989,22.3,1004,974,30,2,3,214,26,91,1,0,0,0,612,211,181,139,763,58,14,4,736,4,21,27,41
Iker Muniain,ESP,MF,Athletic Club,La Liga,24,1992,8.7,438,416,22,10,2,51,14,9,5,2,2,0,371,33,34,16,404,14,1,2,365,4,5,19,8
Marc Muniesa,ESP,DF,Girona,La Liga,25,1992,12.5,624,603,21,13,1,82,20,0,0,0,0,0,412,72,140,505,56,39,8,2,497,1,14,22,13
Ezequiel Muñoz,ARG,DF,Leganés,La Liga,26,1990,15.6,522,508,14,13,0,87,9,2,0,0,0,0,336,58,128,72,359,60,1,2,394,0,20,5,8
Sulley Muntari,GHA,MF,La Coruña,La Liga,32,1984,4.5,161,157,4,3,0,33,7,4,0,0,0,0,78,34,49,103,28,23,1,2,107,2,6,6,3
Alessandro Murgia,ITA,MF,Lazio,Serie A,20,1996,8.6,382,364,18,5,1,70,8,3,1,0,0,0,276,55,51,47,310,10,6,3,313,2,4,7,9
Luis Muriel,COL,FW,Sevilla,La Liga,26,1991,17.9,441,401,40,0,2,100,4,24,2,0,0,0,310,73,58,66,319,26,4,5,321,2,5,19,21
Jeison Murillo,COL,DF,Valencia,La Liga,25,1992,15.3,754,732,22,22,0,98,31,1,0,0,0,0,573,68,113,175,506,37,0,3,667,1,9,10,3
Jacob Murphy,ENG,FW,Newcastle Utd,Premier League,22,1995,12.8,320,312,8,1,0,71,16,25,4,1,3,0,202,46,72,61,229,18,3,2,199,1,11,24,23
Jamie Murphy,SCO,MF,Brighton,Premier League,27,1989,1.9,46,45,1,1,0,5,2,0,0,0,0,0,31,10,5,6,39,1,0,0,39,0,1,0,4
Glenn Murray,ENG,FW,Brighton,Premier League,33,1983,24.4,655,637,18,1,0,236,1,9,0,0,0,0,310,183,162,58,340,105,0,26,380,6,27,30,34
Nicola Murru,ITA,DF,Sampdoria,Serie A,22,1994,16.1,843,667,176,21,1,110,26,53,1,0,0,0,427,149,267,594,44,40,154,1,626,3,22,14,20
Mateo Musacchio,ARG,DF,Milan,Serie A,26,1990,13.4,962,931,31,22,1,114,11,1,0,0,0,0,748,84,130,95,806,33,9,6,853,3,12,6,5
Charly Musonda Jr.,BEL,FW,Chelsea,Premier League,20,1996,0.4,17,17,0,0,1,3,1,0,0,0,0,0,13,2,2,1,15,0,0,0,15,0,0,0,0
Shkodran Mustafi,GER,DF,Arsenal,Premier League,25,1992,25.3,1738,1694,44,40,0,207,29,10,0,0,0,0,1317,162,259,65,1498,100,4,6,1500,6,35,31,17
Yoshinori Mutō,JPN,FW,Mainz 05,Bundesliga,25,1992,21.2,339,297,42,0,2,79,1,11,0,0,0,0,233,60,46,65,216,32,2,6,257,1,5,4,18
Fahad Al Muwallad,KSA,MF,Levante,La Liga,22,1994,0.3,12,12,0,0,0,2,0,1,0,0,0,0,11,1,0,2,10,0,0,0,9,0,0,2,0
Yvon Mvogo,SUI,GK,RB Leipzig,Bundesliga,23,1994,1.0,36,31,5,1,0,6,1,0,0,0,0,0,19,2,15,8,23,0,0,5,28,0,0,0,0
Boaz Myhill,WAL,GK,West Brom,Premier League,34,1982,1.0,22,10,12,3,0,0,0,0,0,0,0,0,2,1,19,4,14,0,0,0,10,0,1,0,0
